L	doping	site	observable	pure	absA	prior	true	Delta	absDelta	F_window	infid	D_trace	F_supp	infid_supp	D_supp	nsupp	G_theory	G_max
16	0.0	9	hop up r=1	false	0	chi16	0.5534715307633535	0.0022492306236898685	0.0022492306236898685	0.9998864869348234	0.00011351306517659587	0.006774719369262623	0.9999864745298795	1.3525470120456795e-5	0.0023169598592623825	3	NaN	NaN
16	0.0	9	n	false	0	chi32	1.0000000000074658	-1.113775738303957e-11	1.113775738303957e-11	0.999999695826788	3.0417321195130853e-7	0.00014028000747622822	0.9999999999507847	4.921529850321349e-11	5.619902071041238e-6	2	NaN	NaN
16	0.0	9	Sz	false	0	chi32	-9.023015667963818e-11	-8.327068201641197e-12	8.327068201641197e-12	0.999999695826788	3.0417321195130853e-7	0.00014028000747622822	0.9999999999507847	4.921529850321349e-11	5.619902071041238e-6	2	NaN	NaN
16	0.0	9	DoubleOcc	false	0	chi32	0.10035737704411643	-2.8099566050099334e-6	2.8099566050099334e-6	0.999999695826788	3.0417321195130853e-7	0.00014028000747622822	0.9999999999507847	4.921529850321349e-11	5.619902071041238e-6	2	NaN	NaN
16	0.0	9	ZZ onsite	true	2	chi32	-0.5985704918384641	-1.1239804141860432e-5	1.1239804141860432e-5	0.999999695826788	3.0417321195130853e-7	0.00014028000747622822	0.9999999999507847	4.921529850321349e-11	5.619902071041238e-6	2	50.62916759608603	50.62916848206756
16	0.0	9	ZZ up-up r=1	true	2	chi32	-0.6334932220897574	-2.5230895980943302e-5	2.5230895980943302e-5	0.999999695826788	3.0417321195130853e-7	0.00014028000747622822	0.9999999997341771	2.658229192320505e-10	1.2615447990492468e-5	2	60.58432635428453	60.58433208058008
16	0.0	9	SzSz r=1	false	0	chi32	-0.13280813089215746	-9.431688026168006e-6	9.431688026168006e-6	0.999999695826788	3.0417321195130853e-7	0.00014028000747622822	0.999999695826788	3.0417321195130853e-7	0.00014028000747622822	4	NaN	NaN
16	0.0	9	hop up r=1	false	0	chi32	0.5534715307633535	1.6944431840304475e-5	1.6944431840304475e-5	0.999999695826788	3.0417321195130853e-7	0.00014028000747622822	0.9999999967690194	3.2309805941821423e-9	2.8829294402302634e-5	3	NaN	NaN
16	0.0	9	n	false	0	UHF	1.0000000000074658	7.464251439159852e-12	7.464251439159852e-12	0.6172944970132844	0.3827055029867156	0.5710192177440744	0.6967170239052494	0.30328297609475063	0.3862982131329503	2	NaN	NaN
16	0.0	9	Sz	false	0	UHF	-9.023015667963818e-11	0.3844819937962851	0.3844819937962851	0.6172944970132844	0.3827055029867156	0.5710192177440744	0.6967170239052494	0.30328297609475063	0.3862982131329503	2	NaN	NaN
16	0.0	9	DoubleOcc	false	0	UHF	0.10035737704411643	-0.0018162193329339937	0.0018162193329339937	0.6172944970132844	0.3827055029867156	0.5710192177440744	0.6967170239052494	0.30328297609475063	0.3862982131329503	2	NaN	NaN
16	0.0	9	ZZ onsite	true	2	UHF	-0.5985704918384641	-0.0072648773466627015	0.0072648773466627015	0.6172944970132844	0.3827055029867156	0.5710192177440744	0.6967170239052494	0.30328297609475063	0.3862982131329503	2	50.26171676287988	50.62916848206756
16	0.0	9	ZZ up-up r=1	true	2	UHF	-0.6334932220897574	0.1504475534708053	0.1504475534708053	0.6172944970132844	0.3827055029867156	0.5710192177440744	0.7032222691568336	0.2967777308431664	0.457496575108986	2	13.893538422732467	60.58433208058008
16	0.0	9	SzSz r=1	false	0	UHF	-0.13280813089215746	0.03909789239849962	0.03909789239849962	0.6172944970132844	0.3827055029867156	0.5710192177440744	0.6172944970132844	0.3827055029867156	0.5710192177440744	4	NaN	NaN
16	0.0	9	hop up r=1	false	0	UHF	0.5534715307633535	0.1145713544181296	0.1145713544181296	0.6172944970132844	0.3827055029867156	0.5710192177440744	0.6607255001480165	0.33927449985198355	0.48613981077367985	3	NaN	NaN
16	0.0	9	n	false	0	UHFsym	1.0000000000074658	7.464251439159852e-12	7.464251439159852e-12	0.9441918220914568	0.0558081779085432	0.2049883908881986	0.9999795762175544	2.0423782445599947e-5	0.0036324386733313234	2	NaN	NaN
16	0.0	9	Sz	false	0	UHFsym	-9.023015667963818e-11	-9.023019831300161e-11	9.023019831300161e-11	0.9441918220914568	0.0558081779085432	0.2049883908881986	0.9999795762175544	2.0423782445599947e-5	0.0036324386733313234	2	NaN	NaN
16	0.0	9	DoubleOcc	false	0	UHFsym	0.10035737704411643	-0.0018162193329338827	0.0018162193329338827	0.9441918220914568	0.0558081779085432	0.2049883908881986	0.9999795762175544	2.0423782445599947e-5	0.0036324386733313234	2	NaN	NaN
16	0.0	9	ZZ onsite	true	2	UHFsym	-0.5985704918384641	-0.007264877346662257	0.007264877346662257	0.9441918220914568	0.0558081779085432	0.2049883908881986	0.9999795762175544	2.0423782445599947e-5	0.0036324386733313234	2	50.26171676287993	50.62916848206756
16	0.0	9	ZZ up-up r=1	true	2	UHFsym	-0.6334932220897574	-0.24409957882762812	0.24409957882762812	0.9441918220914568	0.0558081779085432	0.2049883908881986	0.9796778178056288	0.020322182194371208	0.12204978941381409	2	6.152743610805924	60.58433208058008
16	0.0	9	SzSz r=1	false	0	UHFsym	-0.13280813089215746	-0.05953889067610864	0.05953889067610864	0.9441918220914568	0.0558081779085432	0.2049883908881986	0.9441918220914568	0.0558081779085432	0.2049883908881986	4	NaN	NaN
16	0.0	9	hop up r=1	false	0	UHFsym	0.5534715307633535	0.11457135441812927	0.11457135441812927	0.9441918220914568	0.0558081779085432	0.2049883908881986	0.9716620964908215	0.02833790350917853	0.1438859752687757	3	NaN	NaN
16	0.0	10	n	false	0	chi2	0.9999999999993634	-6.368239269249898e-13	6.368239269249898e-13	0.6254929692099591	0.3745070307900409	0.48916407425683567	0.799863025988406	0.20013697401159403	0.20013697401159153	2	NaN	NaN
16	0.0	10	Sz	false	0	chi2	6.24833240703282e-11	-6.859385952295849e-8	6.859385952295849e-8	0.6254929692099591	0.3745070307900409	0.48916407425683567	0.799863025988406	0.20013697401159403	0.20013697401159153	2	NaN	NaN
16	0.0	10	DoubleOcc	false	0	chi2	0.10006848700547705	0.10006848700547705	0.10006848700547705	0.6254929692099591	0.3745070307900409	0.48916407425683567	0.799863025988406	0.20013697401159403	0.20013697401159153	2	NaN	NaN
16	0.0	10	ZZ onsite	true	2	chi2	-0.599726051976817	0.40027394802318317	0.40027394802318317	0.6254929692099591	0.3745070307900409	0.48916407425683567	0.799863025988406	0.20013697401159403	0.20013697401159153	2	2.1913069664801537	50.92871226408435
16	0.0	10	ZZ up-up r=1	true	2	chi2	-0.3928212549606516	-0.050068479718867576	0.050068479718867576	0.6254929692099591	0.3745070307900409	0.48916407425683567	0.9992751699165707	0.0007248300834292731	0.02503423985943376	2	13.628165776559657	17.219052860151706
16	0.0	10	SzSz r=1	false	0	chi2	-0.08047344676094989	0.005214747049496121	0.005214747049496121	0.6254929692099591	0.3745070307900409	0.48916407425683567	0.6254929692099591	0.3745070307900409	0.48916407425683567	4	NaN	NaN
16	0.0	10	hop up r=1	false	0	chi2	0.4198436251594537	0.4198436251594537	0.4198436251594537	0.6254929692099591	0.3745070307900409	0.48916407425683567	0.7990357663436645	0.20096423365633553	0.3204321327310064	3	NaN	NaN
16	0.0	10	n	false	0	chi4	0.9999999999993634	-4.743359038883455e-10	4.743359038883455e-10	0.871587397468117	0.12841260253188302	0.34742392324400656	0.9907882873892193	0.009211712610780687	0.07092278572469196	2	NaN	NaN
16	0.0	10	Sz	false	0	chi4	6.24833240703282e-11	7.114683356346241e-10	7.114683356346241e-10	0.871587397468117	0.12841260253188302	0.34742392324400656	0.9907882873892193	0.009211712610780687	0.07092278572469196	2	NaN	NaN
16	0.0	10	DoubleOcc	false	0	chi4	0.10006848700547705	0.035461392625177696	0.035461392625177696	0.871587397468117	0.12841260253188302	0.34742392324400656	0.9907882873892193	0.009211712610780687	0.07092278572469196	2	NaN	NaN
16	0.0	10	ZZ onsite	true	2	chi4	-0.599726051976817	0.14184557144938392	0.14184557144938392	0.871587397468117	0.12841260253188302	0.34742392324400656	0.9907882873892193	0.009211712610780687	0.07092278572469196	2	13.42690917826729	50.92871226408435
16	0.0	10	ZZ up-up r=1	true	2	chi4	-0.3928212549606516	-0.3325919781890538	0.3325919781890538	0.871587397468117	0.12841260253188302	0.34742392324400656	0.970802343588362	0.029197656411637962	0.16629598909452684	2	1.363694214451758	17.219052860151706
16	0.0	10	SzSz r=1	false	0	chi4	-0.08047344676094989	-0.06541612756805043	0.06541612756805043	0.871587397468117	0.12841260253188302	0.34742392324400656	0.871587397468117	0.12841260253188302	0.34742392324400656	4	NaN	NaN
16	0.0	10	hop up r=1	false	0	chi4	0.4198436251594537	0.4198436251594537	0.4198436251594537	0.871587397468117	0.12841260253188302	0.34742392324400656	0.9060805051483822	0.09391949485161777	0.29342534923500896	3	NaN	NaN
16	0.0	10	n	false	0	chi8	0.9999999999993634	8.893330516457354e-12	8.893330516457354e-12	0.9996744890564138	0.000325510943586238	0.0105351514079295	0.999996883241187	3.1167588130376345e-6	0.0014145771631081105	2	NaN	NaN
16	0.0	10	Sz	false	0	chi8	6.24833240703282e-11	5.535716676718927e-11	5.535716676718927e-11	0.9996744890564138	0.000325510943586238	0.0105351514079295	0.999996883241187	3.1167588130376345e-6	0.0014145771631081105	2	NaN	NaN
16	0.0	10	DoubleOcc	false	0	chi8	0.10006848700547705	-0.0007072885771070292	0.0007072885771070292	0.9996744890564138	0.000325510943586238	0.0105351514079295	0.999996883241187	3.1167588130376345e-6	0.0014145771631081105	2	NaN	NaN
16	0.0	10	ZZ onsite	true	2	chi8	-0.599726051976817	-0.002829154326216221	0.002829154326216221	0.9996744890564138	0.000325510943586238	0.0105351514079295	0.999996883241187	3.1167588130376345e-6	0.0014145771631081105	2	50.872187569427645	50.92871226408435
16	0.0	10	ZZ up-up r=1	true	2	chi8	-0.3928212549606516	-0.004086277107493097	0.004086277107493097	0.9996744890564138	0.000325510943586238	0.0105351514079295	0.9999950732255607	4.926774439306669e-6	0.002043138553746493	2	17.188885391034194	17.219052860151706
16	0.0	10	SzSz r=1	false	0	chi8	-0.08047344676094989	-0.0006323853382196043	0.0006323853382196043	0.9996744890564138	0.000325510943586238	0.0105351514079295	0.9996744890564138	0.000325510943586238	0.0105351514079295	4	NaN	NaN
16	0.0	10	hop up r=1	false	0	chi8	0.4198436251594537	0.005672459675133468	0.005672459675133468	0.9996744890564138	0.000325510943586238	0.0105351514079295	0.9999510263593463	4.8973640653704464e-5	0.004936742749910775	3	NaN	NaN
16	0.0	10	n	false	0	chi16	0.9999999999993634	-4.6564974098828316e-12	4.6564974098828316e-12	0.9998749968065722	0.0001250031934277862	0.003188584739599356	0.9999991751074124	8.248925875697921e-7	0.0007262803122430952	2	NaN	NaN
16	0.0	10	Sz	false	0	chi16	6.24833240703282e-11	-8.178238641853852e-11	8.178238641853852e-11	0.9998749968065722	0.0001250031934277862	0.003188584739599356	0.9999991751074124	8.248925875697921e-7	0.0007262803122430952	2	NaN	NaN
16	0.0	10	DoubleOcc	false	0	chi16	0.10006848700547705	0.00036314015379290687	0.00036314015379290687	0.9998749968065722	0.0001250031934277862	0.003188584739599356	0.9999991751074124	8.248925875697921e-7	0.0007262803122430952	2	NaN	NaN
16	0.0	10	ZZ onsite	true	2	chi16	-0.599726051976817	0.0014525606244863987	0.0014525606244863987	0.9998749968065722	0.0001250031934277862	0.003188584739599356	0.9999991751074124	8.248925875697921e-7	0.0007262803122430952	2	50.91379982850363	50.92871226408435
16	0.0	10	ZZ up-up r=1	true	2	chi16	-0.3928212549606516	-0.0013283879024249545	0.0013283879024249545	0.9998749968065722	0.0001250031934277862	0.003188584739599356	0.9999994786729467	5.213270533044323e-7	0.0006641939512124356	2	17.215859748743952	17.219052860151706
16	0.0	10	SzSz r=1	false	0	chi16	-0.08047344676094989	-0.0003889470165871489	0.0003889470165871489	0.9998749968065722	0.0001250031934277862	0.003188584739599356	0.9998749968065722	0.0001250031934277862	0.003188584739599356	4	NaN	NaN
16	0.0	10	hop up r=1	false	0	chi16	0.4198436251594537	0.001703695434076835	0.001703695434076835	0.9998749968065722	0.0001250031934277862	0.003188584739599356	0.9999981235077865	1.8764922135039441e-6	0.001356559081359004	3	NaN	NaN
16	0.0	10	n	false	0	chi32	0.9999999999993634	-5.399014568752136e-13	5.399014568752136e-13	0.9999999129457783	8.705422172017308e-8	0.00019580013993783827	0.9999999999866631	1.333688715021708e-11	2.9224487946288846e-6	2	NaN	NaN
16	0.0	10	Sz	false	0	chi32	6.24833240703282e-11	-6.764144799831229e-12	6.764144799831229e-12	0.9999999129457783	8.705422172017308e-8	0.00019580013993783827	0.9999999999866631	1.333688715021708e-11	2.9224487946288846e-6	2	NaN	NaN
16	0.0	10	DoubleOcc	false	0	chi32	0.10006848700547705	-1.461224667903549e-6	1.461224667903549e-6	0.9999999129457783	8.705422172017308e-8	0.00019580013993783827	0.9999999999866631	1.333688715021708e-11	2.9224487946288846e-6	2	NaN	NaN
16	0.0	10	ZZ onsite	true	2	chi32	-0.599726051976817	-5.844897589146747e-6	5.844897589146747e-6	0.9999999129457783	8.705422172017308e-8	0.00019580013993783827	0.9999999999866631	1.333688715021708e-11	2.9224487946288846e-6	2	50.92871202255994	50.92871226408435
16	0.0	10	ZZ up-up r=1	true	2	chi32	-0.3928212549606516	-0.00012401509062748284	0.00012401509062748284	0.9999999129457783	8.705422172017308e-8	0.00019580013993783827	0.9999999954537628	4.546237164504419e-9	6.200754531367203e-5	2	17.2190250250278	17.219052860151706
16	0.0	10	SzSz r=1	false	0	chi32	-0.08047344676094989	-3.782178830526173e-5	3.782178830526173e-5	0.9999999129457783	8.705422172017308e-8	0.00019580013993783827	0.9999999129457783	8.705422172017308e-8	0.00019580013993783827	4	NaN	NaN
16	0.0	10	hop up r=1	false	0	chi32	0.4198436251594537	9.416916379589857e-5	9.416916379589857e-5	0.9999999129457783	8.705422172017308e-8	0.00019580013993783827	0.9999999925202321	7.479767916152014e-9	7.846247512914055e-5	3	NaN	NaN
16	0.0	10	n	false	0	UHF	0.9999999999993634	-6.38378239159465e-13	6.38378239159465e-13	0.5563184304449905	0.4436815695550095	0.5729969729624672	0.6966099484068362	0.3033900515931638	0.38658737303993007	2	NaN	NaN
16	0.0	10	Sz	false	0	UHF	6.24833240703282e-11	-0.384483161806487	0.384483161806487	0.5563184304449905	0.4436815695550095	0.5729969729624672	0.6966099484068362	0.3033900515931638	0.38658737303993007	2	NaN	NaN
16	0.0	10	DoubleOcc	false	0	UHF	0.10006848700547705	-0.0021042112337630314	0.0021042112337630314	0.5563184304449905	0.4436815695550095	0.5729969729624672	0.6966099484068362	0.3033900515931638	0.38658737303993007	2	NaN	NaN
16	0.0	10	ZZ onsite	true	2	UHF	-0.599726051976817	-0.008416844933773815	0.008416844933773815	0.5563184304449905	0.4436815695550095	0.5729969729624672	0.6966099484068362	0.3033900515931638	0.38658737303993007	2	50.4327418535459	50.92871226408435
16	0.0	10	ZZ up-up r=1	true	2	UHF	-0.3928212549606516	0.39111580757174874	0.39111580757174874	0.5563184304449905	0.4436815695550095	0.5729969729624672	0.6814869185672798	0.31851308143272017	0.5176630792757886	2	1.0082281961260995	17.219052860151706
16	0.0	10	SzSz r=1	false	0	UHF	-0.08047344676094989	0.09143199756251782	0.09143199756251782	0.5563184304449905	0.4436815695550095	0.5729969729624672	0.5563184304449905	0.4436815695550095	0.5729969729624672	4	NaN	NaN
16	0.0	10	hop up r=1	false	0	UHF	0.4198436251594537	-0.01905336785493128	0.01905336785493128	0.5563184304449905	0.4436815695550095	0.5729969729624672	0.6200279447329934	0.3799720552670066	0.5338843824425837	3	NaN	NaN
16	0.0	10	n	false	0	UHFsym	0.9999999999993634	-6.38378239159465e-13	6.38378239159465e-13	0.9934994331505409	0.0065005668494591	0.07528917185218925	0.9999725562151478	2.7443784852199116e-5	0.004208422466887441	2	NaN	NaN
16	0.0	10	Sz	false	0	UHFsym	6.24833240703282e-11	6.2483337948116e-11	6.2483337948116e-11	0.9934994331505409	0.0065005668494591	0.07528917185218925	0.9999725562151478	2.7443784852199116e-5	0.004208422466887441	2	NaN	NaN
16	0.0	10	DoubleOcc	false	0	UHFsym	0.10006848700547705	-0.0021042112337632535	0.0021042112337632535	0.9934994331505409	0.0065005668494591	0.07528917185218925	0.9999725562151478	2.7443784852199116e-5	0.004208422466887441	2	NaN	NaN
16	0.0	10	ZZ onsite	true	2	UHFsym	-0.599726051976817	-0.008416844933774703	0.008416844933774703	0.9934994331505409	0.0065005668494591	0.07528917185218925	0.9999725562151478	2.7443784852199116e-5	0.004208422466887441	2	50.43274185354579	50.92871226408435
16	0.0	10	ZZ up-up r=1	true	2	UHFsym	-0.3928212549606516	-0.003430711722112456	0.003430711722112456	0.9934994331505409	0.0065005668494591	0.07528917185218925	0.9999965261842886	3.473815711418915e-6	0.0017153558610562142	2	17.197777529853955	17.219052860151706
16	0.0	10	SzSz r=1	false	0	UHFsym	-0.08047344676094989	-0.007204632260948918	0.007204632260948918	0.9934994331505409	0.0065005668494591	0.07528917185218925	0.9934994331505409	0.0065005668494591	0.07528917185218925	4	NaN	NaN
16	0.0	10	hop up r=1	false	0	UHFsym	0.4198436251594537	-0.0190533678549325	0.0190533678549325	0.9934994331505409	0.0065005668494591	0.07528917185218925	0.9988566046927173	0.0011433953072826908	0.02977390581149448	3	NaN	NaN
16	0.0	11	n	false	0	chi2	0.999999999997671	-2.328914838756191e-12	2.328914838756191e-12	0.6261762398735686	0.37382376012643137	0.4803829209853083	0.798819598460838	0.20118040153916195	0.20118040153916353	2	NaN	NaN
16	0.0	11	Sz	false	0	chi2	-6.841527344647602e-11	-2.848648820046468e-10	2.848648820046468e-10	0.6261762398735686	0.37382376012643137	0.4803829209853083	0.798819598460838	0.20118040153916195	0.20118040153916353	2	NaN	NaN
16	0.0	11	DoubleOcc	false	0	chi2	0.10059020076841657	0.10059020076841657	0.10059020076841657	0.6261762398735686	0.37382376012643137	0.4803829209853083	0.798819598460838	0.20118040153916195	0.20118040153916353	2	NaN	NaN
16	0.0	11	ZZ onsite	true	2	chi2	-0.5976391969216732	0.4023608030783268	0.4023608030783268	0.6261762398735686	0.37382376012643137	0.4803829209853083	0.798819598460838	0.20118040153916195	0.20118040153916353	2	2.154632440536866	50.389115797588296
16	0.0	11	ZZ up-up r=1	true	2	chi2	-0.6449113592105007	0.3550886407894993	0.3550886407894993	0.6261762398735686	0.37382376012643137	0.4803829209853083	0.8224556804755851	0.17754431952441485	0.17754432039474966	2	3.1847204659409267	64.2948319737522
16	0.0	11	SzSz r=1	false	0	chi2	-0.13529461352959127	0.11470538647040873	0.11470538647040873	0.6261762398735686	0.37382376012643137	0.4803829209853083	0.6261762398735686	0.37382376012643137	0.4803829209853083	4	NaN	NaN
16	0.0	11	hop up r=1	false	0	chi2	0.5594892111347365	0.5594892111347365	0.5594892111347365	0.6261762398735686	0.37382376012643137	0.4803829209853083	0.6699990520106488	0.3300009479893512	0.4581613652335851	3	NaN	NaN
16	0.0	11	n	false	0	chi4	0.999999999997671	8.198164369588312e-11	8.198164369588312e-11	0.7888862992676829	0.21111370073231706	0.22416909663969492	0.9907713020313955	0.009228697968604482	0.07115079919642425	2	NaN	NaN
16	0.0	11	Sz	false	0	chi4	-6.841527344647602e-11	-9.205608497708795e-12	9.205608497708795e-12	0.7888862992676829	0.21111370073231706	0.22416909663969492	0.9907713020313955	0.009228697968604482	0.07115079919642425	2	NaN	NaN
16	0.0	11	DoubleOcc	false	0	chi4	0.10059020076841657	0.03557539963920228	0.03557539963920228	0.7888862992676829	0.21111370073231706	0.22416909663969492	0.9907713020313955	0.009228697968604482	0.07115079919642425	2	NaN	NaN
16	0.0	11	ZZ onsite	true	2	chi4	-0.5976391969216732	0.14230159839284817	0.14230159839284817	0.7888862992676829	0.21111370073231706	0.22416909663969492	0.9907713020313955	0.009228697968604482	0.07115079919642425	2	13.259964501542315	50.389115797588296
16	0.0	11	ZZ up-up r=1	true	2	chi4	-0.6449113592105007	0.141993868917484	0.141993868917484	0.7888862992676829	0.21111370073231706	0.22416909663969492	0.9895436891461465	0.010456310853853457	0.07099693445874194	2	15.803594665245098	64.2948319737522
16	0.0	11	SzSz r=1	false	0	chi4	-0.13529461352959127	0.02892429291672005	0.02892429291672005	0.7888862992676829	0.21111370073231706	0.22416909663969492	0.7888862992676829	0.21111370073231706	0.22416909663969492	4	NaN	NaN
16	0.0	11	hop up r=1	false	0	chi4	0.5594892111347365	-0.06910800947736329	0.06910800947736329	0.7888862992676829	0.21111370073231706	0.22416909663969492	0.9256740842601631	0.07432591573983693	0.10294729893699356	3	NaN	NaN
16	0.0	11	n	false	0	chi8	0.999999999997671	-2.2593371618029323e-10	2.2593371618029323e-10	0.9986004912883422	0.0013995087116578375	0.0201422157343141	0.9999999832989334	1.6701066640756324e-8	0.00010360423916502826	2	NaN	NaN
16	0.0	11	Sz	false	0	chi8	-6.841527344647602e-11	-1.5161294442123108e-10	1.5161294442123108e-10	0.9986004912883422	0.0013995087116578375	0.0201422157343141	0.9999999832989334	1.6701066640756324e-8	0.00010360423916502826	2	NaN	NaN
16	0.0	11	DoubleOcc	false	0	chi8	0.10059020076841657	5.180200661578094e-5	5.180200661578094e-5	0.9986004912883422	0.0013995087116578375	0.0201422157343141	0.9999999832989334	1.6701066640756324e-8	0.00010360423916502826	2	NaN	NaN
16	0.0	11	ZZ onsite	true	2	chi8	-0.5976391969216732	0.00020720847832988998	0.00020720847832988998	0.9986004912883422	0.0013995087116578375	0.0201422157343141	0.9999999832989334	1.6701066640756324e-8	0.00010360423916502826	2	50.3888166384275	50.389115797588296
16	0.0	11	ZZ up-up r=1	true	2	chi8	-0.6449113592105007	-0.011601212461509136	0.011601212461509136	0.9986004912883422	0.0013995087116578375	0.0201422157343141	0.999943117118581	5.6882881419029196e-5	0.00580060623075461	2	63.00436877477658	64.2948319737522
16	0.0	11	SzSz r=1	false	0	chi8	-0.13529461352959127	-0.003108910282533156	0.003108910282533156	0.9986004912883422	0.0013995087116578375	0.0201422157343141	0.9986004912883422	0.0013995087116578375	0.0201422157343141	4	NaN	NaN
16	0.0	11	hop up r=1	false	0	chi8	0.5594892111347365	0.008370074481606316	0.008370074481606316	0.9986004912883422	0.0013995087116578375	0.0201422157343141	0.9998794431597869	0.00012055684021305968	0.00729550062121149	3	NaN	NaN
16	0.0	11	n	false	0	chi16	0.999999999997671	-1.3032908086074713e-11	1.3032908086074713e-11	0.9998813969899911	0.00011860301000887752	0.00685758948148644	0.9999995675976218	4.324023782364961e-7	0.0005269606743328534	2	NaN	NaN
16	0.0	11	Sz	false	0	chi16	-6.841527344647602e-11	1.5151685461844977e-11	1.5151685461844977e-11	0.9998813969899911	0.00011860301000887752	0.00685758948148644	0.9999995675976218	4.324023782364961e-7	0.0005269606743328534	2	NaN	NaN
16	0.0	11	DoubleOcc	false	0	chi16	0.10059020076841657	0.0002634803306492406	0.0002634803306492406	0.9998813969899911	0.00011860301000887752	0.00685758948148644	0.9999995675976218	4.324023782364961e-7	0.0005269606743328534	2	NaN	NaN
16	0.0	11	ZZ onsite	true	2	chi16	-0.5976391969216732	0.001053921348665443	0.001053921348665443	0.9998813969899911	0.00011860301000887752	0.00685758948148644	0.9999995675976218	4.324023782364961e-7	0.0005269606743328534	2	50.381377604784696	50.389115797588296
16	0.0	11	ZZ up-up r=1	true	2	chi16	-0.6449113592105007	-0.003048082054289636	0.003048082054289636	0.9998813969899911	0.00011860301000887752	0.00685758948148644	0.9999960366920583	3.963307941723393e-6	0.0015240410271447624	2	64.20405327507467	64.2948319737522
16	0.0	11	SzSz r=1	false	0	chi16	-0.13529461352959127	-8.47388779173508e-5	8.47388779173508e-5	0.9998813969899911	0.00011860301000887752	0.00685758948148644	0.9998813969899911	0.00011860301000887752	0.00685758948148644	4	NaN	NaN
16	0.0	11	hop up r=1	false	0	chi16	0.5594892111347365	0.002258579149066242	0.002258579149066242	0.9998813969899911	0.00011860301000887752	0.00685758948148644	0.9999860317552887	1.3968244711337618e-5	0.002267377363424327	3	NaN	NaN
16	0.0	11	n	false	0	chi32	0.999999999997671	2.73003841755326e-12	2.73003841755326e-12	0.9999999296460685	7.035393145837787e-8	0.00011228751182519184	0.9999999999150149	8.498513004440156e-11	7.391366545698996e-6	2	NaN	NaN
16	0.0	11	Sz	false	0	chi32	-6.841527344647602e-11	-2.399962173438297e-12	2.399962173438297e-12	0.9999999296460685	7.035393145837787e-8	0.00011228751182519184	0.9999999999150149	8.498513004440156e-11	7.391366545698996e-6	2	NaN	NaN
16	0.0	11	DoubleOcc	false	0	chi32	0.10059020076841657	-3.695681908999493e-6	3.695681908999493e-6	0.9999999296460685	7.035393145837787e-8	0.00011228751182519184	0.9999999999150149	8.498513004440156e-11	7.391366545698996e-6	2	NaN	NaN
16	0.0	11	ZZ onsite	true	2	chi32	-0.5976391969216732	-1.4782733091633915e-5	1.4782733091633915e-5	0.9999999296460685	7.035393145837787e-8	0.00011228751182519184	0.9999999999150149	8.498513004440156e-11	7.391366545698996e-6	2	50.38911427494105	50.389115797588296
16	0.0	11	ZZ up-up r=1	true	2	chi32	-0.6449113592105007	7.532785948782816e-6	7.532785948782816e-6	0.9999999296460685	7.035393145837787e-8	0.00011228751182519184	0.9999999999757136	2.4286350708280224e-11	3.7663929743150804e-6	2	64.29483141854445	64.2948319737522
16	0.0	11	SzSz r=1	false	0	chi32	-0.13529461352959127	-3.644019481996441e-7	3.644019481996441e-7	0.9999999296460685	7.035393145837787e-8	0.00011228751182519184	0.9999999296460685	7.035393145837787e-8	0.00011228751182519184	4	NaN	NaN
16	0.0	11	hop up r=1	false	0	chi32	0.5594892111347365	4.110354247521819e-6	4.110354247521819e-6	0.9999999296460685	7.035393145837787e-8	0.00011228751182519184	0.9999999981405132	1.8594867867705034e-9	2.5467627802677844e-5	3	NaN	NaN
16	0.0	11	n	false	0	UHF	0.999999999997671	-2.3365753776261045e-12	2.3365753776261045e-12	0.6192792034416255	0.38072079655837454	0.5718758514969773	0.6968022794906441	0.3031977205093559	0.38606525141204906	2	NaN	NaN
16	0.0	11	Sz	false	0	UHF	-6.841527344647602e-11	0.38448139645165486	0.38448139645165486	0.6192792034416255	0.38072079655837454	0.5718758514969773	0.6968022794906441	0.3031977205093559	0.38606525141204906	2	NaN	NaN
16	0.0	11	DoubleOcc	false	0	UHF	0.10059020076841657	-0.0015838549615637132	0.0015838549615637132	0.6192792034416255	0.38072079655837454	0.5718758514969773	0.6968022794906441	0.3031977205093559	0.38606525141204906	2	NaN	NaN
16	0.0	11	ZZ onsite	true	2	UHF	-0.5976391969216732	-0.006335419841579704	0.006335419841579704	0.6192792034416255	0.38072079655837454	0.5718758514969773	0.6968022794906441	0.3031977205093559	0.38606525141204906	2	50.110992793292226	50.389115797588296
16	0.0	11	ZZ up-up r=1	true	2	UHF	-0.6449113592105007	0.1390852036364265	0.1390852036364265	0.6192792034416255	0.38072079655837454	0.5718758514969773	0.7035828702264245	0.2964171297735755	0.45467149974418525	2	16.30215212076835	64.2948319737522
16	0.0	11	SzSz r=1	false	0	UHF	-0.13529461352959127	0.036624338971239845	0.036624338971239845	0.6192792034416255	0.38072079655837454	0.5718758514969773	0.6192792034416255	0.38072079655837454	0.5718758514969773	4	NaN	NaN
16	0.0	11	hop up r=1	false	0	UHF	0.5594892111347365	0.12057976069282844	0.12057976069282844	0.6192792034416255	0.38072079655837454	0.5718758514969773	0.6620396353126933	0.3379603646873067	0.48389032840669977	3	NaN	NaN
16	0.0	11	n	false	0	UHFsym	0.999999999997671	-2.3363533330211794e-12	2.3363533330211794e-12	0.9393874339610662	0.060612566038933835	0.2119627166917924	0.9999844812641672	1.5518735832831254e-5	0.003167709920788561	2	NaN	NaN
