W	LX	geometry	U	Hvar	prior	kind	start	l	true	prior_val
1	32	cylinder	2.0	2.251e-11	chi128	P	10	2	0.259070987785	0.259031471679
1	32	cylinder	2.0	2.251e-11	chi128	P	10	3	-0.236714076845	-0.236738053072
1	32	cylinder	2.0	2.251e-11	chi128	P	10	4	0.200442762210	0.200404364795
1	32	cylinder	2.0	2.251e-11	chi128	P	10	5	-0.218099567791	-0.218049694853
1	32	cylinder	2.0	2.251e-11	chi128	P	10	6	0.181921193043	0.181834630972
1	32	cylinder	2.0	2.251e-11	chi128	P	10	7	-0.210518992997	-0.210473158727
1	32	cylinder	2.0	2.251e-11	chi128	P	10	8	0.173703632924	0.173632301399
1	32	cylinder	2.0	2.251e-11	chi128	P	10	9	-0.207449647679	-0.207397316288
1	32	cylinder	2.0	2.251e-11	chi128	P	10	10	0.169463197229	0.169389207350
1	32	cylinder	2.0	2.251e-11	chi128	P	10	11	-0.206958884502	-0.206891045271
1	32	cylinder	2.0	2.251e-11	chi128	P	10	12	0.167138327641	0.167053344475
1	32	cylinder	2.0	2.251e-11	chi128	P	10	13	-0.208514319318	-0.208439172612
1	32	cylinder	2.0	2.251e-11	chi128	P	10	14	0.165944040560	0.165854906868
1	32	cylinder	2.0	2.251e-11	chi128	P	10	15	-0.212331934907	-0.212263447450
1	32	cylinder	2.0	2.251e-11	chi128	P	10	16	0.165647860974	0.165566732926
1	32	cylinder	2.0	2.251e-11	chi256	P	10	1	-0.299489582168	-0.299489592161
1	32	cylinder	2.0	2.251e-11	chi256	P	10	2	0.259070987785	0.259070312659
1	32	cylinder	2.0	2.251e-11	chi256	P	10	3	-0.236714076845	-0.236714975837
1	32	cylinder	2.0	2.251e-11	chi256	P	10	4	0.200442762210	0.200435822437
1	32	cylinder	2.0	2.251e-11	chi256	P	10	5	-0.218099567791	-0.218101706681
1	32	cylinder	2.0	2.251e-11	chi256	P	10	6	0.181921193043	0.181919789453
1	32	cylinder	2.0	2.251e-11	chi256	P	10	7	-0.210518992997	-0.210520835958
1	32	cylinder	2.0	2.251e-11	chi256	P	10	8	0.173703632924	0.173701125653
1	32	cylinder	2.0	2.251e-11	chi256	P	10	9	-0.207449647679	-0.207451333619
1	32	cylinder	2.0	2.251e-11	chi256	P	10	10	0.169463197229	0.169461162807
1	32	cylinder	2.0	2.251e-11	chi256	P	10	11	-0.206958884502	-0.206959940765
1	32	cylinder	2.0	2.251e-11	chi256	P	10	12	0.167138327641	0.167136006204
1	32	cylinder	2.0	2.251e-11	chi256	P	10	13	-0.208514319318	-0.208512519824
1	32	cylinder	2.0	2.251e-11	chi256	P	10	14	0.165944040560	0.165939417525
1	32	cylinder	2.0	2.251e-11	chi256	P	10	15	-0.212331934907	-0.212327006938
1	32	cylinder	2.0	2.251e-11	chi256	P	10	16	0.165647860974	0.165640748651
1	32	cylinder	2.0	2.251e-11	chi512	P	10	1	-0.299489582168	-0.299489582380
1	32	cylinder	2.0	2.251e-11	chi512	P	10	2	0.259070987785	0.259070969694
1	32	cylinder	2.0	2.251e-11	chi512	P	10	3	-0.236714076845	-0.236714068100
