W	LX	geometry	U	Hvar	state	kind	i	j	name	value
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	hopU_Zb	-0.000000000000
1	16	torus	4.0	1.048e-09	chi64	bond	1	2	hopU_Zd	0.000000000000
1	16	torus	4.0	1.048e-09	chi64	dist	1	2	FF	0.596354959168
1	16	torus	4.0	1.048e-09	chi64	dist	1	2	hopU	0.488809873816
1	16	torus	4.0	1.048e-09	chi64	dist	1	3	FF	0.370815025331
1	16	torus	4.0	1.048e-09	chi64	dist	1	3	hopU	-0.000000000000
1	16	torus	4.0	1.048e-09	chi64	dist	1	4	FF	0.365317215199
1	16	torus	4.0	1.048e-09	chi64	dist	1	4	hopU	-0.097382829758
1	16	torus	4.0	1.048e-09	chi64	dist	1	5	FF	0.361171099840
1	16	torus	4.0	1.048e-09	chi64	dist	1	5	hopU	-0.000000000000
1	16	torus	4.0	1.048e-09	chi64	dist	1	6	FF	0.361914073123
1	16	torus	4.0	1.048e-09	chi64	dist	1	6	hopU	0.034279570242
1	16	torus	4.0	1.048e-09	chi64	dist	1	7	FF	0.361267160007
1	16	torus	4.0	1.048e-09	chi64	dist	1	7	hopU	-0.000000000000
1	16	torus	4.0	1.048e-09	chi64	dist	1	8	FF	0.361303749701
1	16	torus	4.0	1.048e-09	chi64	dist	1	8	hopU	-0.009665106262
1	16	torus	4.0	1.048e-09	chi64	dist	1	9	FF	0.361098423553
1	16	torus	4.0	1.048e-09	chi64	dist	1	9	hopU	-0.000000000000
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	Za	-0.000000000001
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	Zab	-0.600533473253
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	Zabc	-0.000000000000
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	Zabcd	0.595364105844
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	Zabd	0.000000000001
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	Zac	-0.519077719583
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	Zacd	-0.000000000000
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	Zad	0.345175485691
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	Zb	0.000000000001
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	Zbc	0.345175485691
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	Zbcd	0.000000000000
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	Zbd	-0.519077719583
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	Zc	0.000000000000
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	Zcd	-0.600197505759
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	Zd	-0.000000000000
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	hopD	0.488269107234
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	hopD_Za	-0.000000000000
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	hopD_Zc	-0.000000000000
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	hopU	0.488269107234
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	hopU_Zb	0.000000000000
1	16	torus	4.0	1.048e-09	chi128	bond	1	2	hopU_Zd	0.000000000000
1	16	torus	4.0	1.048e-09	chi128	dist	1	2	FF	0.595364105844
1	16	torus	4.0	1.048e-09	chi128	dist	1	2	hopU	0.488269107234
1	16	torus	4.0	1.048e-09	chi128	dist	1	3	FF	0.370254229017
1	16	torus	4.0	1.048e-09	chi128	dist	1	3	hopU	-0.000000000001
1	16	torus	4.0	1.048e-09	chi128	dist	1	4	FF	0.364707981820
1	16	torus	4.0	1.048e-09	chi128	dist	1	4	hopU	-0.097087621952
