U	nhole	site	x	y	observable	prior	true	Delta	relerr	G	dens	Sz
4.0	4	5	2	1	SzSz nb	chi8	-0.038627238892742784	-0.014684969273740623	0.38017134267651753	2.4177328336513906	0.8928330874708172	-0.03336702224726665
4.0	4	5	2	1	SzSz nb	chi32	-0.038627238892742784	-0.007682511000004916	0.1988884326248929	3.278268928458126	0.8928330874708172	-0.03336702224726665
4.0	4	5	2	1	SzSz nb	exact	-0.038627238892742784	0.0	0.0	3.5558379286364286	0.8928330874708172	-0.03336702224726665
4.0	4	5	2	1	SzSz nb	UHF	-0.038627238892742784	0.06559720600933111	1.698211104124644	0.40469449773428956	0.8928330874708172	-0.03336702224726665
4.0	4	6	2	2	n	chi8	0.8921475952379889	-0.04950537932330357	0.055490122472501346	0.9933264256529734	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	n	chi32	0.8921475952379889	-0.008639336121828767	0.009683752069660784	2.180032083471309	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	n	exact	0.8921475952379889	0.0	0.0	2.4407196918177294	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	n	UHF	0.8921475952379889	-0.04929398615315406	0.05525317382041972	0.0989401762311912	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	Sz	chi8	-0.03387857058761353	-0.05960091014920284	1.7592510284655796	0.9170862245380991	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	Sz	chi32	-0.03387857058761353	-0.017077331676479995	0.5040747404710074	1.9042772176890357	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	Sz	exact	-0.03387857058761353	0.0	0.0	2.2209325493018035	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	Sz	UHF	-0.03387857058761353	0.2656279000199811	7.840587587160431	0.11434260449046582	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	DoubleOcc	chi8	0.10821461926220681	0.028312215715661795	0.26163022989583845	3.2428441740847123	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	DoubleOcc	chi32	0.10821461926220681	0.005939271470303736	0.05488418765224991	10.37586410526662	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	DoubleOcc	exact	0.10821461926220681	0.0	0.0	11.301110767550695	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	DoubleOcc	UHF	0.10821461926220681	-0.023659317595039295	0.21863328408255228	0.9980915592257626	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	ZZ onsite	chi8	-0.35143671342714916	0.21225962150925354	0.6039767998036829	2.5113748996038603	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	ZZ onsite	chi32	-0.35143671342714916	0.04103575812487226	0.11676571216677605	10.873310844642335	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	ZZ onsite	exact	-0.35143671342714916	0.0	0.0	12.20049818199276	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	ZZ onsite	UHF	-0.35143671342714916	0.003950701926152378	0.011241574301175953	12.215849101300046	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	ZZ up-up nb	chi8	-0.12165750665642956	0.0672649236209567	0.5529040128277343	1.5735917966559938	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	ZZ up-up nb	chi32	-0.12165750665642956	-0.006012155992644486	0.04941870138456224	2.2383399927764374	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	ZZ up-up nb	exact	-0.12165750665642956	0.0	0.0	2.2396889839346135	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	ZZ up-up nb	UHF	-0.12165750665642956	0.34989246042693745	2.8760449728355972	0.1893277485622103	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	SzSz nb	chi8	-0.03873045688435944	0.0031894539001032993	0.08235002002755355	2.1567066313270162	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	SzSz nb	chi32	-0.03873045688435944	-0.00013225978116995774	0.0034148778973833466	4.275823698678654	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	SzSz nb	exact	-0.03873045688435944	0.0	0.0	4.375435043857018	0.8921475952379889	-0.03387857058761353
4.0	4	6	2	2	SzSz nb	UHF	-0.03873045688435944	0.06549398801771443	1.691020279292469	0.3752520889591815	0.8921475952379889	-0.03387857058761353
4.0	4	7	2	3	n	chi8	0.8914824745312435	-0.04289052536269333	0.04811146218577756	1.2416477115734885	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	n	chi32	0.8914824745312435	-0.005846162481333184	0.006557798552806317	1.9888230248905476	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	n	exact	0.8914824745312435	0.0	0.0	2.1116279458034812	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	n	UHF	0.8914824745312435	-0.04995910685995486	0.056040481206570215	0.05533189266890069	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	Sz	chi8	-0.03481127591411505	0.03964170370735261	1.1387604351289793	1.2221608840620946	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	Sz	chi32	-0.03481127591411505	-0.012703086421258787	0.36491297970804976	1.9927032825547677	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	Sz	exact	-0.03481127591411505	0.0	0.0	2.0469584773633978	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	Sz	UHF	-0.03481127591411505	-0.3343177465217294	9.60371999424969	0.0720478588502113	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	DoubleOcc	chi8	0.10805630523422387	-0.006322424662641282	0.05851046497413302	9.387661848231287	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	DoubleOcc	chi32	0.10805630523422387	0.005108560981888902	0.04727684303859489	11.539843500488054	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	DoubleOcc	exact	0.10805630523422387	0.0	0.0	12.113434189588656	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	DoubleOcc	UHF	0.10805630523422387	-0.02381763162303653	0.2204187119984272	0.6282286404071752	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	ZZ onsite	chi8	-0.35073972812559057	0.06049135207481976	0.1724679220061419	10.219454324210005	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	ZZ onsite	chi32	-0.35073972812559057	0.0321265688902212	0.09159660658320841	11.671804960943641	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	ZZ onsite	exact	-0.35073972812559057	0.0	0.0	11.737100781145376	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	ZZ onsite	UHF	-0.35073972812559057	0.0046476872277648185	0.013251100046757764	11.849197724524004	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	ZZ up-up nb	chi8	-0.12321022436736183	0.1987288136572226	1.6129246958003716	0.5658641716969907	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	ZZ up-up nb	chi32	-0.12321022436736183	0.0243947395667541	0.1979928183071812	2.3574816770945666	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	ZZ up-up nb	exact	-0.12321022436736183	0.0	0.0	2.4330757773730185	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	ZZ up-up nb	UHF	-0.12321022436736183	0.3483397427159995	2.827198347414698	0.21427946793049904	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	SzSz nb	chi8	-0.039103777482500754	0.0517050483341179	1.3222520089588867	0.5867665318830687	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	SzSz nb	chi32	-0.039103777482500754	0.005709575160206905	0.14601083393444494	3.1130667799677645	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	SzSz nb	exact	-0.039103777482500754	0.0	0.0	3.381260591290036	0.8914824745312435	-0.03481127591411505
4.0	4	7	2	3	SzSz nb	UHF	-0.039103777482500754	0.0651206674195876	1.6653293265268196	0.42307286473275973	0.8914824745312435	-0.03481127591411505
4.0	4	8	2	4	n	chi8	0.8921210105174521	-0.03322769679477133	0.03724572832949922	1.5433049235603544	0.8921210105174521	-0.033957241696711944
4.0	4	8	2	4	n	chi32	0.8921210105174521	-0.01593638377911677	0.0178634777022831	2.039632593810519	0.8921210105174521	-0.033957241696711944
4.0	4	8	2	4	n	exact	0.8921210105174521	0.0	0.0	2.632387777629958	0.8921210105174521	-0.033957241696711944
4.0	4	8	2	4	n	UHF	0.8921210105174521	-0.049320570873804925	0.05528461979075886	0.10982159579140877	0.8921210105174521	-0.033957241696711944
4.0	4	8	2	4	Sz	chi8	-0.033957241696711944	-0.03309783699332673	0.9746915632588489	1.4854221610266372	0.8921210105174521	-0.033957241696711944
4.0	4	8	2	4	Sz	chi32	-0.033957241696711944	-0.019608954248467717	0.5774601607399237	1.766123504674021	0.8921210105174521	-0.033957241696711944
4.0	4	8	2	4	Sz	exact	-0.033957241696711944	0.0	0.0	1.9107943125862141	0.8921210105174521	-0.033957241696711944
4.0	4	8	2	4	Sz	UHF	-0.033957241696711944	0.26554922891092414	7.820105981594998	0.10279922693388704	0.8921210105174521	-0.033957241696711944
4.0	4	8	2	4	DoubleOcc	chi8	0.10803887699539777	0.02642044085311629	0.24454568196077922	4.397415466462041	0.8921210105174521	-0.033957241696711944
4.0	4	8	2	4	DoubleOcc	chi32	0.10803887699539777	0.004012890803457944	0.037143025872333764	10.901978427674818	0.8921210105174521	-0.033957241696711944
4.0	4	8	2	4	DoubleOcc	exact	0.10803887699539777	0.0	0.0	13.696534066935508	0.8921210105174521	-0.033957241696711944
4.0	4	8	2	4	DoubleOcc	UHF	0.10803887699539777	-0.023835059861877173	0.22061558324872718	1.1714672371650292	0.8921210105174521	-0.033957241696711944
4.0	4	8	2	4	ZZ onsite	chi8	-0.3520865130533122	0.17213715700200494	0.48890585302238004	3.6105019073365554	0.8921210105174521	-0.033957241696711944
4.0	4	8	2	4	ZZ onsite	chi32	-0.3520865130533122	0.04792433077206554	0.13611521315162942	11.780577542915811	0.8921210105174521	-0.033957241696711944
4.0	4	8	2	4	ZZ onsite	exact	-0.3520865130533122	0.0	0.0	14.062443226849242	0.8921210105174521	-0.033957241696711944
4.0	4	8	2	4	ZZ onsite	UHF	-0.3520865130533122	0.0033009023001020488	0.009375259141500353	14.087920635125968	0.8921210105174521	-0.033957241696711944
4.0	4	8	2	4	ZZ up-up nb	chi8	0.05202753077127658	0.038219225200760015	0.7345961769506103	1.1067101629118854	0.8921210105174521	-0.033957241696711944
