L	n_u	seed	n_m	n_repeat	observable	absA	prior	true	Delta	G	G_theory	CI_relwidth
16	3200	4	100	300	ZZ onsite |A|=2	2	chi32	-0.5985704920183841	-8.800334999614634e-6	43.57817358675831	50.58961184532023	0.09937020833615606
16	3200	4	100	300	ZZ onsite |A|=2	2	exact	-0.5985704920183841	0.0	43.578324355815326	50.58961184532023	0.09937020833615606
16	3200	4	100	300	ZZ up-up |A|=2	2	chi2	-0.3978048604828066	-0.05588934129602918	15.485261051862578	17.675482778502886	0.10902985707318474
16	3200	4	100	300	ZZ up-up |A|=2	2	chi4	-0.3978048604828066	-0.33694326491432003	1.3651047540594463	17.675482778502886	0.10902985707318474
16	3200	4	100	300	ZZ up-up |A|=2	2	chi8	-0.3978048604828066	-0.004365509915066401	23.12101165212098	17.675482778502886	0.10902985707318474
16	3200	4	100	300	ZZ up-up |A|=2	2	chi32	-0.3978048604828066	-0.00014386712555558567	23.31429913707389	17.675482778502886	0.10902985707318474
16	3200	4	100	300	ZZ up-up |A|=2	2	exact	-0.3978048604828066	0.0	23.31892737224925	17.675482778502886	0.10902985707318474
16	3200	4	100	300	DoubleOcc |A|=2	2	chi2	0.10035737699017858	0.10035737699017855	2.33650208286569	NaN	0.09188602655556587
16	3200	4	100	300	DoubleOcc |A|=2	2	chi4	0.10035737699017858	0.0354315229591369	12.239262347103379	NaN	0.09188602655556587
16	3200	4	100	300	DoubleOcc |A|=2	2	chi8	0.10035737699017858	-0.0005939715950023794	25.426342030881177	NaN	0.09188602655556587
16	3200	4	100	300	DoubleOcc |A|=2	2	chi32	0.10035737699017858	-2.2000763591489836e-6	25.53505904994884	NaN	0.09188602655556587
16	3200	4	100	300	DoubleOcc |A|=2	2	exact	0.10035737699017858	0.0	25.535429880206717	NaN	0.09188602655556587
16	3200	4	100	300	SzSz |A|=2	2	chi2	-0.08155407383732062	0.003924805959373737	10.398734857098713	NaN	0.09997066187104893
16	3200	4	100	300	SzSz |A|=2	2	chi4	-0.08155407383732062	-0.06633867494519897	1.4166990406125963	NaN	0.09997066187104893
16	3200	4	100	300	SzSz |A|=2	2	chi8	-0.08155407383732062	-0.0007873035619198054	12.58401052543716	NaN	0.09997066187104893
16	3200	4	100	300	SzSz |A|=2	2	chi32	-0.08155407383732062	-4.321406686590146e-5	12.677423646409045	NaN	0.09997066187104893
16	3200	4	100	300	SzSz |A|=2	2	exact	-0.08155407383732062	0.0	12.68090315806144	NaN	0.09997066187104893
16	3200	4	100	300	hop |A|=3	3	chi2	0.4227169615035098	0.4227169615035098	1.0	NaN	0.1167617850486078
16	3200	4	100	300	hop |A|=3	3	chi4	0.4227169615035098	0.4227169615035098	1.0	NaN	0.1167617850486078
16	3200	4	100	300	hop |A|=3	3	chi8	0.4227169615035098	0.005699855880129889	24.085803636761554	NaN	0.1167617850486078
16	3200	4	100	300	hop |A|=3	3	chi32	0.4227169615035098	0.00010409997357258005	23.907452123028335	NaN	0.1167617850486078
16	3200	4	100	300	hop |A|=3	3	exact	0.4227169615035098	0.0	23.902270999378445	NaN	0.1167617850486078
16	3200	4	100	300	ZZZZ |A|=4	4	chi2	0.5437227893572482	-0.4562772106427513	1.3548486242785927	42.386531746891016	0.10247324913904964
16	3200	4	100	300	ZZZZ |A|=4	4	chi4	0.5437227893572482	-0.009609589043273581	39.97466050235	42.386531746891016	0.10247324913904964
16	3200	4	100	300	ZZZZ |A|=4	4	chi8	0.5437227893572482	-0.003358510723449948	40.74151539251235	42.386531746891016	0.10247324913904964
16	3200	4	100	300	ZZZZ |A|=4	4	chi32	0.5437227893572482	-1.5389805756993447e-5	40.98211195586584	42.386531746891016	0.10247324913904964
16	3200	4	100	300	ZZZZ |A|=4	4	exact	0.5437227893572482	0.0	40.98293453470447	42.386531746891016	0.10247324913904964
16	3200	4	100	300	SxSx |A|=4	4	chi2	-0.08155407393587649	-0.08155407393587649	1.0	NaN	0.10983251923565912
16	3200	4	100	300	SxSx |A|=4	4	chi4	-0.08155407393587649	-0.00868633917037781	7.3080089994453825	NaN	0.10983251923565912
16	3200	4	100	300	SxSx |A|=4	4	chi8	-0.08155407393587649	0.0014228968707603318	13.766622515348024	NaN	0.10983251923565912
16	3200	4	100	300	SxSx |A|=4	4	chi32	-0.08155407393587649	-2.62097423203711e-5	13.818995300506566	NaN	0.10983251923565912
16	3200	4	100	300	SxSx |A|=4	4	exact	-0.08155407393587649	0.0	13.820670457625427	NaN	0.10983251923565912
16	3200	5	100	300	Sz  |A|=1	1	chi2	6.825333007109968e-11	-8.293536743822494e-8	1.0000003029983648	NaN	1.0514057415139064e-9
16	3200	5	100	300	Sz  |A|=1	1	chi4	6.825333007109968e-11	-8.397395851594824e-9	1.000000032282704	NaN	1.0514057415139064e-9
16	3200	5	100	300	Sz  |A|=1	1	chi8	6.825333007109968e-11	3.612213861359237e-10	0.9999999987968118	NaN	1.0514057415139064e-9
16	3200	5	100	300	Sz  |A|=1	1	chi32	6.825333007109968e-11	6.841992250539164e-13	1.000000000243581	NaN	1.0514057415139064e-9
16	3200	5	100	300	Sz  |A|=1	1	exact	6.825333007109968e-11	0.0	1.000000000247881	NaN	1.0514057415139064e-9
16	3200	5	100	300	ZZ onsite |A|=2	2	chi2	-0.5985704920183841	0.40142950798161536	2.045906575665504	50.58961184532023	0.1250787595979888
16	3200	5	100	300	ZZ onsite |A|=2	2	chi4	-0.5985704920183841	0.14172611448061567	11.92327668210796	50.58961184532023	0.1250787595979888
16	3200	5	100	300	ZZ onsite |A|=2	2	chi8	-0.5985704920183841	-0.002375888552378913	45.59871707245834	50.58961184532023	0.1250787595979888
16	3200	5	100	300	ZZ onsite |A|=2	2	chi32	-0.5985704920183841	-8.800334999614634e-6	45.4346979524286	50.58961184532023	0.1250787595979888
16	3200	5	100	300	ZZ onsite |A|=2	2	exact	-0.5985704920183841	0.0	45.433969660367424	50.58961184532023	0.1250787595979888
16	3200	5	100	300	ZZ up-up |A|=2	2	chi2	-0.3978048604828066	-0.05588934129602918	12.353765022030755	17.675482778502886	0.10381435140960846
16	3200	5	100	300	ZZ up-up |A|=2	2	chi4	-0.3978048604828066	-0.33694326491432003	1.3588021816131963	17.675482778502886	0.10381435140960846
16	3200	5	100	300	ZZ up-up |A|=2	2	chi8	-0.3978048604828066	-0.004365509915066401	16.2566432815666	17.675482778502886	0.10381435140960846
16	3200	5	100	300	ZZ up-up |A|=2	2	chi32	-0.3978048604828066	-0.00014386712555558567	16.312361528583892	17.675482778502886	0.10381435140960846
16	3200	5	100	300	ZZ up-up |A|=2	2	exact	-0.3978048604828066	0.0	16.313285336616296	17.675482778502886	0.10381435140960846
16	3200	5	100	300	DoubleOcc |A|=2	2	chi2	0.10035737699017858	0.10035737699017855	2.0542738696963476	NaN	0.120337222368384
16	3200	5	100	300	DoubleOcc |A|=2	2	chi4	0.10035737699017858	0.0354315229591369	10.499489754488826	NaN	0.120337222368384
16	3200	5	100	300	DoubleOcc |A|=2	2	chi8	0.10035737699017858	-0.0005939715950023794	27.151320553884787	NaN	0.120337222368384
16	3200	5	100	300	DoubleOcc |A|=2	2	chi32	0.10035737699017858	-2.2000763591489836e-6	27.1191793196048	NaN	0.120337222368384
16	3200	5	100	300	DoubleOcc |A|=2	2	exact	0.10035737699017858	0.0	27.11901799048509	NaN	0.120337222368384
16	3200	5	100	300	SzSz |A|=2	2	chi2	-0.08155407383732062	0.003924805959373737	9.53189421573054	NaN	0.1129706220281965
16	3200	5	100	300	SzSz |A|=2	2	chi4	-0.08155407383732062	-0.06633867494519897	1.4401163053422525	NaN	0.1129706220281965
16	3200	5	100	300	SzSz |A|=2	2	chi8	-0.08155407383732062	-0.0007873035619198054	11.277516285918718	NaN	0.1129706220281965
16	3200	5	100	300	SzSz |A|=2	2	chi32	-0.08155407383732062	-4.321406686590146e-5	11.380732964994216	NaN	0.1129706220281965
16	3200	5	100	300	SzSz |A|=2	2	exact	-0.08155407383732062	0.0	11.382942651205036	NaN	0.1129706220281965
16	3200	5	100	300	hop |A|=3	3	chi2	0.4227169615035098	0.4227169615035098	1.0	NaN	0.1056295851895667
16	3200	5	100	300	hop |A|=3	3	chi4	0.4227169615035098	0.4227169615035098	1.0	NaN	0.1056295851895667
16	3200	5	100	300	hop |A|=3	3	chi8	0.4227169615035098	0.005699855880129889	18.615998152038735	NaN	0.1056295851895667
16	3200	5	100	300	hop |A|=3	3	chi32	0.4227169615035098	0.00010409997357258005	18.626379216930562	NaN	0.1056295851895667
16	3200	5	100	300	hop |A|=3	3	exact	0.4227169615035098	0.0	18.625469758475234	NaN	0.1056295851895667
16	3200	5	100	300	ZZZZ |A|=4	4	chi2	0.5437227893572482	-0.4562772106427513	1.4491339038178135	42.386531746891016	0.0960518430628062
16	3200	5	100	300	ZZZZ |A|=4	4	chi4	0.5437227893572482	-0.009609589043273581	41.163391022125985	42.386531746891016	0.0960518430628062
16	3200	5	100	300	ZZZZ |A|=4	4	chi8	0.5437227893572482	-0.003358510723449948	41.34210644040644	42.386531746891016	0.0960518430628062
16	3200	5	100	300	ZZZZ |A|=4	4	chi32	0.5437227893572482	-1.5389805756993447e-5	41.25988385349413	42.386531746891016	0.0960518430628062
16	3200	5	100	300	ZZZZ |A|=4	4	exact	0.5437227893572482	0.0	41.25921980232152	42.386531746891016	0.0960518430628062
16	3200	5	100	300	SxSx |A|=4	4	chi2	-0.08155407393587649	-0.08155407393587649	1.0	NaN	0.11633644718209014
16	3200	5	100	300	SxSx |A|=4	4	chi4	-0.08155407393587649	-0.00868633917037781	5.803712541861543	NaN	0.11633644718209014
16	3200	5	100	300	SxSx |A|=4	4	chi8	-0.08155407393587649	0.0014228968707603318	10.133004726827972	NaN	0.11633644718209014
16	3200	5	100	300	SxSx |A|=4	4	chi32	-0.08155407393587649	-2.62097423203711e-5	10.236898940225228	NaN	0.11633644718209014
16	3200	5	100	300	SxSx |A|=4	4	exact	-0.08155407393587649	0.0	10.23713632396091	NaN	0.11633644718209014
16	3200	6	100	300	Sz  |A|=1	1	chi2	6.825333007109968e-11	-8.293536743822494e-8	0.9999998695948212	NaN	9.174563322528843e-10
16	3200	6	100	300	Sz  |A|=1	1	chi4	6.825333007109968e-11	-8.397395851594824e-9	0.9999999816186401	NaN	9.174563322528843e-10
16	3200	6	100	300	Sz  |A|=1	1	chi8	6.825333007109968e-11	3.612213861359237e-10	1.0000000009528909	NaN	9.174563322528843e-10
16	3200	6	100	300	Sz  |A|=1	1	chi32	6.825333007109968e-11	6.841992250539164e-13	0.9999999999051792	NaN	9.174563322528843e-10
16	3200	6	100	300	Sz  |A|=1	1	exact	6.825333007109968e-11	0.0	0.9999999998974649	NaN	9.174563322528843e-10
16	3200	6	100	300	ZZ onsite |A|=2	2	chi2	-0.5985704920183841	0.40142950798161536	2.1935006438670603	50.58961184532023	0.10714129401460955
16	3200	6	100	300	ZZ onsite |A|=2	2	chi4	-0.5985704920183841	0.14172611448061567	13.958901641834622	50.58961184532023	0.10714129401460955
16	3200	6	100	300	ZZ onsite |A|=2	2	chi8	-0.5985704920183841	-0.002375888552378913	57.15923098303217	50.58961184532023	0.10714129401460955
16	3200	6	100	300	ZZ onsite |A|=2	2	chi32	-0.5985704920183841	-8.800334999614634e-6	57.24999094140011	50.58961184532023	0.10714129401460955
16	3200	6	100	300	ZZ onsite |A|=2	2	exact	-0.5985704920183841	0.0	57.25014157063895	50.58961184532023	0.10714129401460955
16	3200	6	100	300	ZZ up-up |A|=2	2	chi2	-0.3978048604828066	-0.05588934129602918	14.518254839599807	17.675482778502886	0.11940751664451639
16	3200	6	100	300	ZZ up-up |A|=2	2	chi4	-0.3978048604828066	-0.33694326491432003	1.3721431727652704	17.675482778502886	0.11940751664451639
16	3200	6	100	300	ZZ up-up |A|=2	2	chi8	-0.3978048604828066	-0.004365509915066401	18.670446229058758	17.675482778502886	0.11940751664451639
16	3200	6	100	300	ZZ up-up |A|=2	2	chi32	-0.3978048604828066	-0.00014386712555558567	18.602379239317084	17.675482778502886	0.11940751664451639
16	3200	6	100	300	ZZ up-up |A|=2	2	exact	-0.3978048604828066	0.0	18.59872869483941	17.675482778502886	0.11940751664451639
16	3200	6	100	300	DoubleOcc |A|=2	2	chi2	0.10035737699017858	0.10035737699017855	2.247462730365351	NaN	0.12297804681563176
16	3200	6	100	300	DoubleOcc |A|=2	2	chi4	0.10035737699017858	0.0354315229591369	13.387282164245015	NaN	0.12297804681563176
16	3200	6	100	300	DoubleOcc |A|=2	2	chi8	0.10035737699017858	-0.0005939715950023794	40.08586996505986	NaN	0.12297804681563176
16	3200	6	100	300	DoubleOcc |A|=2	2	chi32	0.10035737699017858	-2.2000763591489836e-6	40.2154984259778	NaN	0.12297804681563176
16	3200	6	100	300	DoubleOcc |A|=2	2	exact	0.10035737699017858	0.0	40.21589144453447	NaN	0.12297804681563176
16	3200	6	100	300	SzSz |A|=2	2	chi2	-0.08155407383732062	0.003924805959373737	9.128487597230311	NaN	0.12221760447557815
16	3200	6	100	300	SzSz |A|=2	2	chi4	-0.08155407383732062	-0.06633867494519897	1.4550429161159417	NaN	0.12221760447557815
16	3200	6	100	300	SzSz |A|=2	2	chi8	-0.08155407383732062	-0.0007873035619198054	10.462041258864723	NaN	0.12221760447557815
16	3200	6	100	300	SzSz |A|=2	2	chi32	-0.08155407383732062	-4.321406686590146e-5	10.432760575199191	NaN	0.12221760447557815
16	3200	6	100	300	SzSz |A|=2	2	exact	-0.08155407383732062	0.0	10.429725156189578	NaN	0.12221760447557815
16	3200	6	100	300	hop |A|=3	3	chi2	0.4227169615035098	0.4227169615035098	1.0	NaN	0.1137494118140893
16	3200	6	100	300	hop |A|=3	3	chi4	0.4227169615035098	0.4227169615035098	1.0	NaN	0.1137494118140893
16	3200	6	100	300	hop |A|=3	3	chi8	0.4227169615035098	0.005699855880129889	23.82739256896395	NaN	0.1137494118140893
16	3200	6	100	300	hop |A|=3	3	chi32	0.4227169615035098	0.00010409997357258005	24.05511351235365	NaN	0.1137494118140893
16	3200	6	100	300	hop |A|=3	3	exact	0.4227169615035098	0.0	24.057581881755116	NaN	0.1137494118140893
16	3200	6	100	300	ZZZZ |A|=4	4	chi2	0.5437227893572482	-0.4562772106427513	1.3810379420455001	42.386531746891016	0.11836302221754967
16	3200	6	100	300	ZZZZ |A|=4	4	chi4	0.5437227893572482	-0.009609589043273581	38.36035373181361	42.386531746891016	0.11836302221754967
16	3200	6	100	300	ZZZZ |A|=4	4	chi8	0.5437227893572482	-0.003358510723449948	38.899063431116	42.386531746891016	0.11836302221754967
16	3200	6	100	300	ZZZZ |A|=4	4	chi32	0.5437227893572482	-1.5389805756993447e-5	39.0303880344949	42.386531746891016	0.11836302221754967
16	3200	6	100	300	ZZZZ |A|=4	4	exact	0.5437227893572482	0.0	39.03073298549194	42.386531746891016	0.11836302221754967
16	3200	6	100	300	SxSx |A|=4	4	chi2	-0.08155407393587649	-0.08155407393587649	1.0	NaN	0.10367337798176345
16	3200	6	100	300	SxSx |A|=4	4	chi4	-0.08155407393587649	-0.00868633917037781	8.49729571900867	NaN	0.10367337798176345
16	3200	6	100	300	SxSx |A|=4	4	chi8	-0.08155407393587649	0.0014228968707603318	14.821942317179184	NaN	0.10367337798176345
16	3200	6	100	300	SxSx |A|=4	4	chi32	-0.08155407393587649	-2.62097423203711e-5	14.740399181783397	NaN	0.10367337798176345
16	3200	6	100	300	SxSx |A|=4	4	exact	-0.08155407393587649	0.0	14.741610027760592	NaN	0.10367337798176345
16	3200	7	100	300	Sz  |A|=1	1	chi2	6.825333007109968e-11	-8.293536743822494e-8	0.9999999778022552	NaN	1.067455235328702e-9
16	3200	7	100	300	Sz  |A|=1	1	chi4	6.825333007109968e-11	-8.397395851594824e-9	0.9999999986751921	NaN	1.067455235328702e-9
16	3200	7	100	300	Sz  |A|=1	1	chi8	6.825333007109968e-11	3.612213861359237e-10	0.9999999999873055	NaN	1.067455235328702e-9
16	3200	7	100	300	Sz  |A|=1	1	chi32	6.825333007109968e-11	6.841992250539164e-13	0.9999999999798362	NaN	1.067455235328702e-9
16	3200	7	100	300	Sz  |A|=1	1	exact	6.825333007109968e-11	0.0	0.9999999999808802	NaN	1.067455235328702e-9
16	3200	7	100	300	ZZ onsite |A|=2	2	chi2	-0.5985704920183841	0.40142950798161536	2.146424278667407	50.58961184532023	0.12326936091072979
16	3200	7	100	300	ZZ onsite |A|=2	2	chi4	-0.5985704920183841	0.14172611448061567	12.996330519564935	50.58961184532023	0.12326936091072979
16	3200	7	100	300	ZZ onsite |A|=2	2	chi8	-0.5985704920183841	-0.002375888552378913	48.004502336549784	50.58961184532023	0.12326936091072979
16	3200	7	100	300	ZZ onsite |A|=2	2	chi32	-0.5985704920183841	-8.800334999614634e-6	48.00229202111274	50.58961184532023	0.12326936091072979
16	3200	7	100	300	ZZ onsite |A|=2	2	exact	-0.5985704920183841	0.0	48.002151578406334	50.58961184532023	0.12326936091072979
16	3200	7	100	300	ZZ up-up |A|=2	2	chi2	-0.3978048604828066	-0.05588934129602918	13.275324110426244	17.675482778502886	0.09799575914268827
16	3200	7	100	300	ZZ up-up |A|=2	2	chi4	-0.3978048604828066	-0.33694326491432003	1.3645994123407987	17.675482778502886	0.09799575914268827
16	3200	7	100	300	ZZ up-up |A|=2	2	chi8	-0.3978048604828066	-0.004365509915066401	17.371029504211105	17.675482778502886	0.09799575914268827
16	3200	7	100	300	ZZ up-up |A|=2	2	chi32	-0.3978048604828066	-0.00014386712555558567	17.38424886158786	17.675482778502886	0.09799575914268827
16	3200	7	100	300	ZZ up-up |A|=2	2	exact	-0.3978048604828066	0.0	17.383561355700866	17.675482778502886	0.09799575914268827
16	3200	7	100	300	DoubleOcc |A|=2	2	chi2	0.10035737699017858	0.10035737699017855	2.216472154128983	NaN	0.11445138371195951
16	3200	7	100	300	DoubleOcc |A|=2	2	chi4	0.10035737699017858	0.0354315229591369	11.795355457808201	NaN	0.11445138371195951
16	3200	7	100	300	DoubleOcc |A|=2	2	chi8	0.10035737699017858	-0.0005939715950023794	28.15919864346121	NaN	0.11445138371195951
16	3200	7	100	300	DoubleOcc |A|=2	2	chi32	0.10035737699017858	-2.2000763591489836e-6	28.221833246688835	NaN	0.11445138371195951
16	3200	7	100	300	DoubleOcc |A|=2	2	exact	0.10035737699017858	0.0	28.22202254596374	NaN	0.11445138371195951
16	3200	7	100	300	SzSz |A|=2	2	chi2	-0.08155407383732062	0.003924805959373737	9.851478056064643	NaN	0.1060502614122167
16	3200	7	100	300	SzSz |A|=2	2	chi4	-0.08155407383732062	-0.06633867494519897	1.4267313508687403	NaN	0.1060502614122167
16	3200	7	100	300	SzSz |A|=2	2	chi8	-0.08155407383732062	-0.0007873035619198054	11.352509351269125	NaN	0.1060502614122167
16	3200	7	100	300	SzSz |A|=2	2	chi32	-0.08155407383732062	-4.321406686590146e-5	11.357659353599782	NaN	0.1060502614122167
16	3200	7	100	300	SzSz |A|=2	2	exact	-0.08155407383732062	0.0	11.358535894611279	NaN	0.1060502614122167
16	3200	7	100	300	hop |A|=3	3	chi2	0.4227169615035098	0.4227169615035098	1.0	NaN	0.11070061878878044
16	3200	7	100	300	hop |A|=3	3	chi4	0.4227169615035098	0.4227169615035098	1.0	NaN	0.11070061878878044
16	3200	7	100	300	hop |A|=3	3	chi8	0.4227169615035098	0.005699855880129889	17.752178352130837	NaN	0.11070061878878044
16	3200	7	100	300	hop |A|=3	3	chi32	0.4227169615035098	0.00010409997357258005	17.615846009152207	NaN	0.11070061878878044
16	3200	7	100	300	hop |A|=3	3	exact	0.4227169615035098	0.0	17.612310083765376	NaN	0.11070061878878044
16	3200	7	100	300	ZZZZ |A|=4	4	chi2	0.5437227893572482	-0.4562772106427513	1.449674082642983	42.386531746891016	0.11888690101178744
16	3200	7	100	300	ZZZZ |A|=4	4	chi4	0.5437227893572482	-0.009609589043273581	43.49308264685377	42.386531746891016	0.11888690101178744
16	3200	7	100	300	ZZZZ |A|=4	4	chi8	0.5437227893572482	-0.003358510723449948	43.69519958194491	42.386531746891016	0.11888690101178744
16	3200	7	100	300	ZZZZ |A|=4	4	chi32	0.5437227893572482	-1.5389805756993447e-5	43.60443380042841	42.386531746891016	0.11888690101178744
16	3200	7	100	300	ZZZZ |A|=4	4	exact	0.5437227893572482	0.0	43.603696614476945	42.386531746891016	0.11888690101178744
16	3200	7	100	300	SxSx |A|=4	4	chi2	-0.08155407393587649	-0.08155407393587649	1.0	NaN	0.10144466636958237
16	3200	7	100	300	SxSx |A|=4	4	chi4	-0.08155407393587649	-0.00868633917037781	8.138156352462099	NaN	0.10144466636958237
16	3200	7	100	300	SxSx |A|=4	4	chi8	-0.08155407393587649	0.0014228968707603318	13.436557080788894	NaN	0.10144466636958237
16	3200	7	100	300	SxSx |A|=4	4	chi32	-0.08155407393587649	-2.62097423203711e-5	13.577907180167431	NaN	0.10144466636958237
16	3200	7	100	300	SxSx |A|=4	4	exact	-0.08155407393587649	0.0	13.577410486663203	NaN	0.10144466636958237
