L	doping	site	chi_prior	observable	pure	true	Delta	prior_fid	G_emp	G_lo	G_hi	G_max	G_theo	S_bond
128	0.0	87	8	hop up r=1	false	0.5085658245712998	0.009477800205970888	0.3183756021105906	36.0853103038677	34.15202333223817	38.361881807890825	36.47054116419718	NaN	1.4731014344622562
128	0.0	87	16	hop up r=1	false	0.5085658245712998	0.0018424961185738997	0.816004607335271	36.46539503246113	34.479171829865486	38.99734131610875	36.47054116419718	NaN	1.4731014344622562
128	0.0	87	32	hop up r=1	false	0.5085658245712998	0.0010455932641814103	0.9628431765118518	36.47179856998529	34.490027805528854	39.007669283896384	36.47054116419718	NaN	1.4731014344622562
128	0.0	88	2	n	false	1.0000000008118706	8.118650196564658e-10	4.672955945625278e-10	0.9999855872869371	0.9999729980079385	0.9999964948609845	0.9999949695943403	NaN	1.4709399305370214
128	0.0	88	4	n	false	1.0000000008118706	2.849030444895817e-8	0.00013463626946936353	0.9999889046229172	0.999979169040547	0.9999973137481102	0.9999949695943403	NaN	1.4709399305370214
128	0.0	88	8	n	false	1.0000000008118706	1.326224855491276e-7	0.3183756021105906	0.999992943969642	0.9999866203133693	0.9999983268574619	0.9999949695943403	NaN	1.4709399305370214
128	0.0	88	16	n	false	1.0000000008118706	-1.656451864562314e-8	0.816004607335271	0.9999948791141807	0.9999904235488636	0.999998755565573	0.9999949695943403	NaN	1.4709399305370214
128	0.0	88	32	n	false	1.0000000008118706	-4.856078739123859e-8	0.9628431765118518	0.9999951671149809	0.9999909975934063	0.9999988165587593	0.9999949695943403	NaN	1.4709399305370214
128	0.0	88	2	Sz	false	-3.868713876791635e-6	7.198978991904831e-6	4.672955945625278e-10	0.9999810086146712	0.9999709825689654	0.9999915983696688	0.9999933669456776	NaN	1.4709399305370214
128	0.0	88	4	Sz	false	-3.868713876791635e-6	4.674350322659421e-6	0.00013463626946936353	0.9999853616807657	0.9999776243471437	0.9999935442918191	0.9999933669456776	NaN	1.4709399305370214
128	0.0	88	8	Sz	false	-3.868713876791635e-6	1.641849134193657e-6	0.3183756021105906	0.9999906289759045	0.9999856227354107	0.9999959148416373	0.9999933669456776	NaN	1.4709399305370214
128	0.0	88	16	Sz	false	-3.868713876791635e-6	5.8818484135331195e-8	0.816004607335271	0.9999932562227994	0.9999896968996707	0.9999970062574834	0.9999933669456776	NaN	1.4709399305370214
128	0.0	88	32	Sz	false	-3.868713876791635e-6	-1.8321068416191078e-7	0.9628431765118518	0.9999936523542252	0.9999903162131925	0.9999971669893138	0.9999933669456776	NaN	1.4709399305370214
128	0.0	88	2	DoubleOcc	false	0.10022379192264486	0.10022379192264486	4.672955945625278e-10	2.168047104721654	2.1037148614944194	2.2303392944683393	29.558832392997815	NaN	1.4709399305370214
128	0.0	88	4	DoubleOcc	false	0.10022379192264486	0.044075569469206655	0.00013463626946936353	8.641299781939018	8.263347476624194	9.041020113926546	29.558832392997815	NaN	1.4709399305370214
128	0.0	88	8	DoubleOcc	false	0.10022379192264486	0.0005484003821031591	0.3183756021105906	29.562503744630607	27.923561987694747	31.43998415608656	29.558832392997815	NaN	1.4709399305370214
128	0.0	88	16	DoubleOcc	false	0.10022379192264486	0.00045959980323620475	0.816004607335271	29.56342516579316	27.925662852937208	31.44259686121076	29.558832392997815	NaN	1.4709399305370214
128	0.0	88	32	DoubleOcc	false	0.10022379192264486	0.00014957669900225734	0.9628431765118518	29.56206224864391	27.92259074183424	31.44450127496942	29.558832392997815	NaN	1.4709399305370214
128	0.0	88	2	ZZ onsite	true	-0.5991048339331491	0.4008951660668565	4.672955945625278e-10	2.1330360925638066	2.0829791255785493	2.1802708421786683	49.61124232690246	2.180318206967465	1.4709399305370214
128	0.0	88	4	ZZ onsite	true	-0.5991048339331491	0.1763022208962295	0.00013463626946936353	9.225943413347682	8.867832921169162	9.564437583466406	49.61124232690246	9.561117418836401	1.4709399305370214
128	0.0	88	8	ZZ onsite	true	-0.5991048339331491	0.002193336283460745	0.3183756021105906	49.49890656119297	46.16926682931331	52.45879638657139	49.61124232690246	50.733606556099566	1.4709399305370214
