geometry	U	site	x	y	observable	prior	true	Delta	relerr	G	G_max	prior_fid	S_center
cylinder	8.0	6	2	2	SzSz nb	chi4	-0.09745436657390576	0.05884596627491452	0.6038309861702086	2.5741588194783827	20.533376611794555	0.2630732209023642	1.5528183040162151
cylinder	8.0	6	2	2	SzSz nb	chi8	-0.09745436657390576	0.029629662162409573	0.30403627055478877	7.67187013016425	20.533376611794555	0.4977587284203219	1.5528183040162151
cylinder	8.0	6	2	2	SzSz nb	chi32	-0.09745436657390576	0.00904943245068135	0.09285815268029676	18.112836781725388	20.533376611794555	0.8591912817510141	1.5528183040162151
cylinder	8.0	6	2	2	SzSz nb	exact	-0.09745436657390576	0.0	0.0	20.533376611794555	20.533376611794555	1.0000000000000018	1.5528183040162151
cylinder	8.0	6	2	2	SzSz nb	UHF	-0.09745436657390576	0.1078245780848862	1.1064109477651374	0.8516959015890886	20.533376611794555	1.0000000000000018	1.5528183040162151
cylinder	8.0	6	2	2	SzSz nb	UHFsym	-0.09745436657390576	-0.025230779179397048	0.25889839589961283	8.606710926209423	20.533376611794555	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	n	chi4	1.0000282493984822	2.4313418703236778e-5	2.4312731883185618e-5	1.002899697072858	1.0011234587711193	0.2630732209023642	1.5528183040162151
cylinder	8.0	7	2	3	n	chi8	1.0000282493984822	4.355792323562646e-5	4.35566927852554e-5	1.0020214442344677	1.0011234587711193	0.4977587284203219	1.5528183040162151
cylinder	8.0	7	2	3	n	chi32	1.0000282493984822	-5.4350161059035784e-5	5.4348625743050205e-5	0.9999206269179279	1.0011234587711193	0.8591912817510141	1.5528183040162151
cylinder	8.0	7	2	3	n	exact	1.0000282493984822	0.0	0.0	1.0011234587711193	1.0011234587711193	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	n	UHF	1.0000282493984822	2.824939848244945e-5	2.8248600476478024e-5	0.007780189127167624	1.0011234587711193	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	n	UHFsym	1.0000282493984822	2.824939848244945e-5	2.8248600476478024e-5	1.0000000000000024	1.0011234587711193	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	Sz	chi4	0.00029644758425433765	-0.00045921950941963524	NaN	0.9938660821670023	0.9976299532082408	0.2630732209023642	1.5528183040162151
cylinder	8.0	7	2	3	Sz	chi8	0.00029644758425433765	-0.0001912018673465351	NaN	0.9960383447468236	0.9976299532082408	0.4977587284203219	1.5528183040162151
cylinder	8.0	7	2	3	Sz	chi32	0.00029644758425433765	0.00024236543442036906	NaN	0.9996359213407219	0.9976299532082408	0.8591912817510141	1.5528183040162151
cylinder	8.0	7	2	3	Sz	exact	0.00029644758425433765	0.0	NaN	0.9976299532082408	0.9976299532082408	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	Sz	UHF	0.00029644758425433765	-0.4464234598594427	NaN	0.027041476951869016	0.9976299532082408	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	Sz	UHFsym	0.00029644758425433765	0.0002964475842543333	NaN	0.9999999999999998	0.9976299532082408	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	DoubleOcc	chi4	0.05349776078886237	0.040836261996558376	0.7633265653440213	19.51093195227497	45.06778730839154	0.2630732209023642	1.5528183040162151
cylinder	8.0	7	2	3	DoubleOcc	chi8	0.05349776078886237	0.02587466341891409	0.48365881183387593	31.922471185734583	45.06778730839154	0.4977587284203219	1.5528183040162151
cylinder	8.0	7	2	3	DoubleOcc	chi32	0.05349776078886237	0.009937317450365107	0.1857520259508496	45.61629560426808	45.06778730839154	0.8591912817510141	1.5528183040162151
cylinder	8.0	7	2	3	DoubleOcc	exact	0.05349776078886237	0.0	0.0	45.06778730839154	45.06778730839154	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	DoubleOcc	UHF	0.05349776078886237	0.0030564364953677703	0.05713204534729024	0.8148161881882848	45.06778730839154	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	DoubleOcc	UHFsym	0.05349776078886237	0.0030564364953679646	0.05713204534729387	46.29013544918284	45.06778730839154	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	ZZ onsite	chi4	-0.7860654556415141	0.16329642114882437	0.2077389611473982	26.19053712218472	114.47786983286352	0.2630732209023642	1.5528183040162151
cylinder	8.0	7	2	3	ZZ onsite	chi8	-0.7860654556415141	0.10341153782918788	0.1315558864557824	55.6149499523421	114.47786983286352	0.4977587284203219	1.5528183040162151
cylinder	8.0	7	2	3	ZZ onsite	chi32	-0.7860654556415141	0.03985797012358161	0.05070566304310271	118.30276584625823	114.47786983286352	0.8591912817510141	1.5528183040162151
cylinder	8.0	7	2	3	ZZ onsite	exact	-0.7860654556415141	0.0	0.0	114.47786983286352	114.47786983286352	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	ZZ onsite	UHF	-0.7860654556415141	0.01216924718450696	0.015481213551835252	122.88775030545793	114.47786983286352	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	ZZ onsite	UHFsym	-0.7860654556415141	0.012169247184507626	0.015481213551836098	122.88775030545825	114.47786983286352	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	ZZ up-up nb	chi4	-0.4146451946728246	0.15532358968752397	0.37459397017751983	6.6358457938963875	23.321431533693747	0.2630732209023642	1.5528183040162151
cylinder	8.0	7	2	3	ZZ up-up nb	chi8	-0.4146451946728246	0.12703328836490585	0.30636623792334394	8.918393601362405	23.321431533693747	0.4977587284203219	1.5528183040162151
cylinder	8.0	7	2	3	ZZ up-up nb	chi32	-0.4146451946728246	0.04281316311352251	0.10325252448012619	21.175907345697535	23.321431533693747	0.8591912817510141	1.5528183040162151
cylinder	8.0	7	2	3	ZZ up-up nb	exact	-0.4146451946728246	0.0	0.0	23.321431533693747	23.321431533693747	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	ZZ up-up nb	UHF	-0.4146451946728246	0.4293516597714176	1.0354675884045808	1.0409252288019781	23.321431533693747	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	ZZ up-up nb	UHFsym	-0.4146451946728246	-0.10286976928569735	0.24809106823694566	8.977921284506493	23.321431533693747	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	SzSz nb	chi4	-0.09772820118766495	0.03843422950121403	0.39327675158381115	5.431418205291569	13.1599388326178	0.2630732209023642	1.5528183040162151
cylinder	8.0	7	2	3	SzSz nb	chi8	-0.09772820118766495	0.030358815111745097	0.31064538938405145	7.210118197068596	13.1599388326178	0.4977587284203219	1.5528183040162151
cylinder	8.0	7	2	3	SzSz nb	chi32	-0.09772820118766495	0.010276843991989415	0.10515740458841615	12.668138831985019	13.1599388326178	0.8591912817510141	1.5528183040162151
cylinder	8.0	7	2	3	SzSz nb	exact	-0.09772820118766495	0.0	0.0	13.1599388326178	13.1599388326178	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	SzSz nb	UHF	-0.09772820118766495	0.10755074347112012	1.1005087801073223	0.9459684941515065	13.1599388326178	1.0000000000000018	1.5528183040162151
cylinder	8.0	7	2	3	SzSz nb	UHFsym	-0.09772820118766495	-0.025504613793157438	0.260974964065711	6.5581541999945046	13.1599388326178	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	n	chi4	1.0000027466269823	3.9214052418579115e-6	3.921394471250049e-6	0.9987321633089675	0.9984980129220249	0.2630732209023642	1.5528183040162151
cylinder	8.0	9	3	1	n	chi8	1.0000027466269823	-1.0753559519738332e-5	1.0753529983802723e-5	0.9984180800105359	0.9984980129220249	0.4977587284203219	1.5528183040162151
cylinder	8.0	9	3	1	n	chi32	1.0000027466269823	-6.515950728758213e-6	6.515932831921282e-6	0.9951004585552995	0.9984980129220249	0.8591912817510141	1.5528183040162151
cylinder	8.0	9	3	1	n	exact	1.0000027466269823	0.0	0.0	0.9984980129220249	0.9984980129220249	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	n	UHF	1.0000027466269823	2.7466269814091504e-6	2.7466194374700933e-6	0.013060117800191829	0.9984980129220249	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	n	UHFsym	1.0000027466269823	2.7466269814091504e-6	2.7466194374700933e-6	1.000000000000003	0.9984980129220249	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	Sz	chi4	-0.00023260795536981377	-3.650236114587091e-5	NaN	1.0017740017061387	1.002113912531971	0.2630732209023642	1.5528183040162151
cylinder	8.0	9	3	1	Sz	chi8	-0.00023260795536981377	1.4011501101366536e-5	NaN	1.002268178402845	1.002113912531971	0.4977587284203219	1.5528183040162151
cylinder	8.0	9	3	1	Sz	chi32	-0.00023260795536981377	0.0005076352915245742	NaN	1.0066845939263922	1.002113912531971	0.8591912817510141	1.5528183040162151
cylinder	8.0	9	3	1	Sz	exact	-0.00023260795536981377	0.0	NaN	1.002113912531971	1.002113912531971	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	Sz	UHF	-0.00023260795536981377	0.4464872994884532	NaN	0.02757637852340782	1.002113912531971	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	Sz	UHFsym	-0.00023260795536981377	-0.00023260795536981767	NaN	1.0000000000000022	1.002113912531971	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	DoubleOcc	chi4	0.053212834064131825	0.04208474748304519	0.7908758896833963	12.073524291384299	44.764911459052975	0.2630732209023642	1.5528183040162151
cylinder	8.0	9	3	1	DoubleOcc	chi8	0.053212834064131825	0.041231454948915364	0.7748404247596253	12.396686128568406	44.764911459052975	0.4977587284203219	1.5528183040162151
cylinder	8.0	9	3	1	DoubleOcc	chi32	0.053212834064131825	0.011073435590413183	0.20809708381755307	34.38428814661283	44.764911459052975	0.8591912817510141	1.5528183040162151
cylinder	8.0	9	3	1	DoubleOcc	exact	0.053212834064131825	0.0	0.0	44.764911459052975	44.764911459052975	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	DoubleOcc	UHF	0.053212834064131825	0.0027715097707492753	0.05208348360865475	1.1696811887766438	44.764911459052975	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	DoubleOcc	UHFsym	0.053212834064131825	0.002771509770749081	0.0520834836086511	42.77880391156514	44.764911459052975	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	ZZ onsite	chi4	-0.7871541569974364	0.16833114712169372	0.21384775221639582	17.137812145787123	108.94877592434415	0.2630732209023642	1.5528183040162151
cylinder	8.0	9	3	1	ZZ onsite	chi8	-0.7871541569974364	0.16494732691470382	0.2095489497811812	17.712876236023494	108.94877592434415	0.4977587284203219	1.5528183040162151
cylinder	8.0	9	3	1	ZZ onsite	chi32	-0.7871541569974364	0.04430677426311336	0.0562872899409177	75.74553361152729	108.94877592434415	0.8591912817510141	1.5528183040162151
cylinder	8.0	9	3	1	ZZ onsite	exact	-0.7871541569974364	0.0	0.0	108.94877592434415	108.94877592434415	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	ZZ onsite	UHF	-0.7871541569974364	0.011080545829035171	0.014076716397333666	104.30494041251143	108.94877592434415	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	ZZ onsite	UHFsym	-0.7871541569974364	0.011080545829034394	0.014076716397332678	104.30494041251188	108.94877592434415	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	ZZ up-up nb	chi4	-0.4145388291610777	0.1490478809997841	0.35955107342156467	3.8363403778210285	14.23356087564687	0.2630732209023642	1.5528183040162151
cylinder	8.0	9	3	1	ZZ up-up nb	chi8	-0.4145388291610777	0.1194707449316818	0.2882015785432224	4.979873080236591	14.23356087564687	0.4977587284203219	1.5528183040162151
cylinder	8.0	9	3	1	ZZ up-up nb	chi32	-0.4145388291610777	0.037778495031436266	0.09113379103204984	10.83874911052271	14.23356087564687	0.8591912817510141	1.5528183040162151
cylinder	8.0	9	3	1	ZZ up-up nb	exact	-0.4145388291610777	0.0	0.0	14.23356087564687	14.23356087564687	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	ZZ up-up nb	UHF	-0.4145388291610777	0.42945802528345395	1.0359898640920295	0.7293429698744053	14.23356087564687	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	ZZ up-up nb	UHFsym	-0.4145388291610777	-0.10276340377393306	0.2478981377496056	9.939174780534088	14.23356087564687	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	SzSz nb	chi4	-0.09768791199578596	0.03764442855932022	0.38535400941873055	4.31691178992181	10.677589206416545	0.2630732209023642	1.5528183040162151
cylinder	8.0	9	3	1	SzSz nb	chi8	-0.09768791199578596	0.029387576308603183	0.300831246243352	5.60126137364493	10.677589206416545	0.4977587284203219	1.5528183040162151
cylinder	8.0	9	3	1	SzSz nb	chi32	-0.09768791199578596	0.009312269228950731	0.09532673018287506	9.722547337462721	10.677589206416545	0.8591912817510141	1.5528183040162151
cylinder	8.0	9	3	1	SzSz nb	exact	-0.09768791199578596	0.0	0.0	10.677589206416545	10.677589206416545	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	SzSz nb	UHF	-0.09768791199578596	0.10759103266308988	1.1013750879201014	0.8320812803413314	10.677589206416545	1.0000000000000018	1.5528183040162151
cylinder	8.0	9	3	1	SzSz nb	UHFsym	-0.09768791199578596	-0.02546432460125858	0.2606701697376545	6.552718957486569	10.677589206416545	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	n	chi4	0.999988023809919	-1.315096834897389e-5	1.3151125849356842e-5	0.9972971146303743	0.9971905005720118	0.2630732209023642	1.5528183040162151
cylinder	8.0	10	3	2	n	chi8	0.999988023809919	5.641040391246577e-6	5.641107950227656e-6	0.9971577610449178	0.9971905005720118	0.4977587284203219	1.5528183040162151
cylinder	8.0	10	3	2	n	chi32	0.999988023809919	-1.912926233926804e-5	1.912949143769365e-5	1.0009667207521162	0.9971905005720118	0.8591912817510141	1.5528183040162151
cylinder	8.0	10	3	2	n	exact	0.999988023809919	0.0	0.0	0.9971905005720118	0.9971905005720118	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	n	UHF	0.999988023809919	-1.1976190074980408e-5	1.1976333505826947e-5	0.010321818046011486	0.9971905005720118	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	n	UHFsym	0.999988023809919	-1.1976190075424498e-5	1.1976333506271041e-5	0.9999999999999757	0.9971905005720118	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	Sz	chi4	0.00028933296031182637	5.1076290260793425e-6	NaN	0.9978141051875348	0.9978057812410038	0.2630732209023642	1.5528183040162151
cylinder	8.0	10	3	2	Sz	chi8	0.00028933296031182637	-8.41319734816437e-7	NaN	0.9978126139234366	0.9978057812410038	0.4977587284203219	1.5528183040162151
cylinder	8.0	10	3	2	Sz	chi32	0.00028933296031182637	0.0003889488160040318	NaN	1.0007441579022909	0.9978057812410038	0.8591912817510141	1.5528183040162151
cylinder	8.0	10	3	2	Sz	exact	0.00028933296031182637	0.0	NaN	0.9978057812410038	0.9978057812410038	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	Sz	UHF	0.00028933296031182637	-0.4464305744835094	NaN	0.02668406746153852	0.9978057812410038	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	Sz	UHFsym	0.00028933296031182637	0.00028933296031183244	NaN	1.000000000000013	0.9978057812410038	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	DoubleOcc	chi4	0.05347963058645849	0.042350369227108	0.7918971908125236	15.709272099393909	56.99732433649032	0.2630732209023642	1.5528183040162151
cylinder	8.0	10	3	2	DoubleOcc	chi8	0.05347963058645849	0.028716646777875138	0.5369641948339569	25.758258348437042	56.99732433649032	0.4977587284203219	1.5528183040162151
cylinder	8.0	10	3	2	DoubleOcc	chi32	0.05347963058645849	0.009235612523067899	0.1726940224117112	50.518332224558925	56.99732433649032	0.8591912817510141	1.5528183040162151
cylinder	8.0	10	3	2	DoubleOcc	exact	0.05347963058645849	0.0	0.0	56.99732433649032	56.99732433649032	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	DoubleOcc	UHF	0.05347963058645849	0.003038306293077636	0.056812402399932835	1.1974970010821282	56.99732433649032	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	DoubleOcc	UHFsym	0.05347963058645849	0.0030383062930773586	0.05681240239992765	56.19173353177581	56.99732433649032	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	ZZ onsite	chi4	-0.7860575252740012	0.16942777884512883	0.21554119564731639	18.390195579619515	132.16053054952303	0.2630732209023642	1.5528183040162151
cylinder	8.0	10	3	2	ZZ onsite	chi8	-0.7860575252740012	0.11485530503072294	0.1461156484580274	34.24114750619056	132.16053054952303	0.4977587284203219	1.5528183040162151
cylinder	8.0	10	3	2	ZZ onsite	chi32	-0.7860575252740012	0.036980708616955016	0.04704580444550087	101.05672184013477	132.16053054952303	0.8591912817510141	1.5528183040162151
cylinder	8.0	10	3	2	ZZ onsite	exact	-0.7860575252740012	0.0	0.0	132.16053054952303	132.16053054952303	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	ZZ onsite	UHF	-0.7860575252740012	0.012177177552463614	0.01549145852680303	127.43753295919043	132.16053054952303	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	ZZ onsite	UHFsym	-0.7860575252740012	0.01217717755246317	0.015491458526802464	127.4375329591908	132.16053054952303	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	ZZ up-up nb	chi4	-0.4134220012700509	0.21955299423794106	0.5310626758214716	3.7241331894139895	16.31467483723274	0.2630732209023642	1.5528183040162151
cylinder	8.0	10	3	2	ZZ up-up nb	chi8	-0.4134220012700509	0.11184545257448353	0.27053580174951813	9.462213350406513	16.31467483723274	0.4977587284203219	1.5528183040162151
cylinder	8.0	10	3	2	ZZ up-up nb	chi32	-0.4134220012700509	0.038312524430497374	0.0926717115025315	16.078920148599966	16.31467483723274	0.8591912817510141	1.5528183040162151
cylinder	8.0	10	3	2	ZZ up-up nb	exact	-0.4134220012700509	0.0	0.0	16.31467483723274	16.31467483723274	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	ZZ up-up nb	UHF	-0.4134220012700509	0.4305748531744762	1.0414899348649345	1.0763025370598143	16.31467483723274	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	ZZ up-up nb	UHFsym	-0.4134220012700509	-0.10164657588290893	0.24586639213841086	7.624536761029474	16.31467483723274	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	SzSz nb	chi4	-0.09741827432060265	0.061036478955228346	0.6265403424654993	2.4414868083191794	10.628464421396394	0.2630732209023642	1.5528183040162151
cylinder	8.0	10	3	2	SzSz nb	chi8	-0.09741827432060265	0.029586534522858116	0.30370620634778545	6.1745327914881	10.628464421396394	0.4977587284203219	1.5528183040162151
cylinder	8.0	10	3	2	SzSz nb	chi32	-0.09741827432060265	0.009601646053012142	0.09856103610923359	10.198336655732204	10.628464421396394	0.8591912817510141	1.5528183040162151
cylinder	8.0	10	3	2	SzSz nb	exact	-0.09741827432060265	0.0	0.0	10.628464421396394	10.628464421396394	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	SzSz nb	UHF	-0.09741827432060265	0.10786067033827243	1.1071913467005579	0.8965896800507157	10.628464421396394	1.0000000000000018	1.5528183040162151
cylinder	8.0	10	3	2	SzSz nb	UHFsym	-0.09741827432060265	-0.025194686926075682	0.2586238270158656	6.088696308979043	10.628464421396394	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	n	chi4	0.9999888662852237	-8.870460807997027e-6	8.870559570277189e-6	1.002888426391901	1.0020261848224286	0.2630732209023642	1.5528183040162151
cylinder	8.0	11	3	3	n	chi8	0.9999888662852237	-5.302407559604205e-5	5.302466595754893e-5	1.003621217546038	1.0020261848224286	0.4977587284203219	1.5528183040162151
cylinder	8.0	11	3	3	n	chi32	0.9999888662852237	-3.829417605683005e-6	3.829460241801085e-6	1.0060963453234764	1.0020261848224286	0.8591912817510141	1.5528183040162151
cylinder	8.0	11	3	3	n	exact	0.9999888662852237	0.0	0.0	1.0020261848224286	1.0020261848224286	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	n	UHF	0.9999888662852237	-1.1133714777677994e-5	1.1133838738662877e-5	0.015949604168875652	1.0020261848224286	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	n	UHFsym	0.9999888662852237	-1.1133714777677994e-5	1.1133838738662877e-5	1.0000000000000007	1.0020261848224286	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	Sz	chi4	-0.0003239637202667456	0.0001495645463648887	NaN	1.000687331719927	1.0004714383876556	0.2630732209023642	1.5528183040162151
cylinder	8.0	11	3	3	Sz	chi8	-0.0003239637202667456	0.000301894663604488	NaN	1.000921152840493	1.0004714383876556	0.4977587284203219	1.5528183040162151
cylinder	8.0	11	3	3	Sz	chi32	-0.0003239637202667456	0.0007008674995881733	NaN	1.001409164915483	1.0004714383876556	0.8591912817510141	1.5528183040162151
cylinder	8.0	11	3	3	Sz	exact	-0.0003239637202667456	0.0	NaN	1.0004714383876556	1.0004714383876556	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	Sz	UHF	-0.0003239637202667456	0.4463959437235553	NaN	0.035957954841080456	1.0004714383876556	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	Sz	UHFsym	-0.0003239637202667456	-0.0003239637202667525	NaN	1.0000000000000007	1.0004714383876556	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	DoubleOcc	chi4	0.05350557536246042	0.042807002074707196	0.800047505044505	22.078218100293256	88.19535512389471	0.2630732209023642	1.5528183040162151
cylinder	8.0	11	3	3	DoubleOcc	chi8	0.05350557536246042	0.027850022347147813	0.5205069221008214	42.91819973396936	88.19535512389471	0.4977587284203219	1.5528183040162151
cylinder	8.0	11	3	3	DoubleOcc	chi32	0.05350557536246042	0.010026572738271955	0.1873930458713768	88.98784920643067	88.19535512389471	0.8591912817510141	1.5528183040162151
cylinder	8.0	11	3	3	DoubleOcc	exact	0.05350557536246042	0.0	0.0	88.19535512389471	88.19535512389471	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	DoubleOcc	UHF	0.05350557536246042	0.003064251069076679	0.05726975269995061	2.730109379318967	88.19535512389471	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	DoubleOcc	UHFsym	0.05350557536246042	0.003064251069076873	0.05726975269995425	92.29592340751849	88.19535512389471	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	ZZ onsite	chi4	-0.7859554311206024	0.17124574922044256	0.2178822646168157	20.848545202674785	219.28769882099112	0.2630732209023642	1.5528183040162151
cylinder	8.0	11	3	3	ZZ onsite	chi8	-0.7859554311206024	0.11150613753978811	0.14187335963924122	44.953626075521434	219.28769882099112	0.4977587284203219	1.5528183040162151
cylinder	8.0	11	3	3	ZZ onsite	chi32	-0.7859554311206024	0.04011394978830518	0.05103845358140902	156.87089563014868	219.28769882099112	0.8591912817510141	1.5528183040162151
cylinder	8.0	11	3	3	ZZ onsite	exact	-0.7859554311206024	0.0	0.0	219.28769882099112	219.28769882099112	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	ZZ onsite	UHF	-0.7859554311206024	0.012279271705865069	0.0156233689846223	218.68004017183247	219.28769882099112	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	ZZ onsite	UHFsym	-0.7859554311206024	0.012279271705865624	0.015623368984623008	218.68004017183185	219.28769882099112	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	ZZ up-up nb	chi4	-0.4136544374947632	0.10820778799074132	0.26158981551385196	5.4037381464999	9.645643745632267	0.2630732209023642	1.5528183040162151
cylinder	8.0	11	3	3	ZZ up-up nb	chi8	-0.4136544374947632	0.11674916745513259	0.28223840208800033	5.074629035739406	9.645643745632267	0.4977587284203219	1.5528183040162151
cylinder	8.0	11	3	3	ZZ up-up nb	chi32	-0.4136544374947632	0.03588080791766801	0.08674102019786081	8.60998366320217	9.645643745632267	0.8591912817510141	1.5528183040162151
cylinder	8.0	11	3	3	ZZ up-up nb	exact	-0.4136544374947632	0.0	0.0	9.645643745632267	9.645643745632267	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	ZZ up-up nb	UHF	-0.4136544374947632	0.43034241694979675	1.0403428029349855	0.8314423213034812	9.645643745632267	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	ZZ up-up nb	UHFsym	-0.4136544374947632	-0.10187901210762051	0.24629014673367378	6.81352614972099	9.645643745632267	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	SzSz nb	chi4	-0.09750154306688968	0.02761416084711643	0.283217680238887	5.7154438856556915	10.196434571800125	0.2630732209023642	1.5528183040162151
cylinder	8.0	11	3	3	SzSz nb	chi8	-0.09750154306688968	0.02961447084778815	0.30373335555798864	5.383878068557873	10.196434571800125	0.4977587284203219	1.5528183040162151
cylinder	8.0	11	3	3	SzSz nb	chi32	-0.09750154306688968	0.008451573700990977	0.08668143534090413	9.467979851372798	10.196434571800125	0.8591912817510141	1.5528183040162151
cylinder	8.0	11	3	3	SzSz nb	exact	-0.09750154306688968	0.0	0.0	10.196434571800125	10.196434571800125	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	SzSz nb	UHF	-0.09750154306688968	0.10777740159199117	1.105391752805921	0.8086861891691941	10.196434571800125	1.0000000000000018	1.5528183040162151
cylinder	8.0	11	3	3	SzSz nb	UHFsym	-0.09750154306688968	-0.025277955672361477	0.2592569807333188	6.33188647606121	10.196434571800125	1.0000000000000018	1.5528183040162151
cylinder	8.0	13	4	1	n	chi4	1.0000062185162333	1.1447249701146411e-5	1.144717851668098e-5	1.0009242302907455	1.001633487330893	0.2630732209023642	1.5528183040162151
cylinder	8.0	13	4	1	n	chi8	1.0000062185162333	3.522238207820383e-5	3.522216304861114e-5	1.0012306368184112	1.001633487330893	0.4977587284203219	1.5528183040162151
cylinder	8.0	13	4	1	n	chi32	1.0000062185162333	-2.7181989520119743e-5	2.718182048952778e-5	1.0017866012363907	1.001633487330893	0.8591912817510141	1.5528183040162151
cylinder	8.0	13	4	1	n	exact	1.0000062185162333	0.0	0.0	1.001633487330893	1.001633487330893	1.0000000000000018	1.5528183040162151
cylinder	8.0	13	4	1	n	UHF	1.0000062185162333	6.2185162326144905e-6	6.218477562910819e-6	0.008027362508615122	1.001633487330893	1.0000000000000018	1.5528183040162151
cylinder	8.0	13	4	1	n	UHFsym	1.0000062185162333	6.218516232836535e-6	6.218477563132862e-6	0.9999999999999997	1.001633487330893	1.0000000000000018	1.5528183040162151
cylinder	8.0	13	4	1	Sz	chi4	0.000974202246311763	0.00048469636607788996	NaN	1.0002032659080808	1.0003052082434605	0.2630732209023642	1.5528183040162151
cylinder	8.0	13	4	1	Sz	chi8	0.000974202246311763	0.00020747874735174178	NaN	1.0003091064299576	1.0003052082434605	0.4977587284203219	1.5528183040162151
cylinder	8.0	13	4	1	Sz	chi32	0.000974202246311763	-3.199800671194186e-5	NaN	1.0002759665090972	1.0003052082434605	0.8591912817510141	1.5528183040162151
cylinder	8.0	13	4	1	Sz	exact	0.000974202246311763	0.0	NaN	1.0003052082434605	1.0003052082434605	1.0000000000000018	1.5528183040162151
cylinder	8.0	13	4	1	Sz	UHF	0.000974202246311763	-0.45764252677373746	NaN	0.02797402967955679	1.0003052082434605	1.0000000000000018	1.5528183040162151
