L	rho	site	prior	observable	true	Delta	G	G_max
4	DMRG	1	chi2	n	1.000000000000001	8.881784197001252e-16	1.0000000000000022	1.0000000000000029
4	DMRG	1	chi4	n	1.000000000000001	1.1102230246251565e-15	1.0000000000000027	1.0000000000000029
4	DMRG	1	chi8	n	1.000000000000001	1.1102230246251565e-15	1.000000000000003	1.0000000000000029
4	DMRG	1	chi16	n	1.000000000000001	4.440892098500626e-16	1.0000000000000018	1.0000000000000029
4	DMRG	1	chi32	n	1.000000000000001	4.440892098500626e-16	1.0000000000000018	1.0000000000000029
4	DMRG	1	exact	n	1.000000000000001	0.0	1.0000000000000029	1.0000000000000029
4	DMRG	1	UHF	n	1.000000000000001	1.3322676295501878e-15	0.016406612933412494	1.0000000000000029
4	DMRG	1	UHFsym	n	1.000000000000001	1.3322676295501878e-15	0.9999999999999993	1.0000000000000029
4	DMRG	1	chi2	Sz	-1.1796119636642288e-15	-3.191891195797325e-16	1.0000000000000002	1.0000000000000002
4	DMRG	1	chi4	Sz	-1.1796119636642288e-15	-2.8449465006019636e-16	1.0	1.0000000000000002
4	DMRG	1	chi8	Sz	-1.1796119636642288e-15	-9.71445146547012e-17	1.0000000000000002	1.0000000000000002
4	DMRG	1	chi16	Sz	-1.1796119636642288e-15	-4.926614671774132e-16	1.0000000000000002	1.0000000000000002
4	DMRG	1	chi32	Sz	-1.1796119636642288e-15	-4.926614671774132e-16	1.0000000000000002	1.0000000000000002
4	DMRG	1	exact	Sz	-1.1796119636642288e-15	0.0	1.0000000000000002	1.0000000000000002
4	DMRG	1	UHF	Sz	-1.1796119636642288e-15	0.4377135050583523	0.026860749393850424	1.0000000000000002
4	DMRG	1	UHFsym	Sz	-1.1796119636642288e-15	-1.1644331332494318e-15	0.9999999999999999	1.0000000000000002
4	DMRG	1	chi2	DoubleOcc	0.072809795685781	0.072809795685781	5.3333713342914	40.588724188532034
4	DMRG	1	chi4	DoubleOcc	0.072809795685781	0.0011869538524129086	40.55168939094067	40.588724188532034
4	DMRG	1	chi8	DoubleOcc	0.072809795685781	9.260803958247021e-5	40.59100220767763	40.588724188532034
4	DMRG	1	chi16	DoubleOcc	0.072809795685781	8.326672684688674e-17	40.588724188532005	40.588724188532034
4	DMRG	1	chi32	DoubleOcc	0.072809795685781	8.326672684688674e-17	40.588724188532005	40.588724188532034
4	DMRG	1	exact	DoubleOcc	0.072809795685781	0.0	40.588724188532034	40.588724188532034
4	DMRG	1	UHF	DoubleOcc	0.072809795685781	0.014402908196250369	1.2468228545397506	40.588724188532034
4	DMRG	1	UHFsym	DoubleOcc	0.072809795685781	0.014402908196250508	32.462609903058805	40.588724188532034
4	DMRG	1	chi2	ZZ onsite	-0.7087608172568773	0.2912391827431229	5.51340519946084	88.07585370666267
4	DMRG	1	chi4	ZZ onsite	-0.7087608172568773	0.004747815409650524	87.45729588749207	88.07585370666267
4	DMRG	1	chi8	ZZ onsite	-0.7087608172568773	0.0003704321583289927	88.05214721400733	88.07585370666267
4	DMRG	1	chi16	ZZ onsite	-0.7087608172568773	-1.1102230246251565e-16	88.07585370666267	88.07585370666267
4	DMRG	1	chi32	ZZ onsite	-0.7087608172568773	-1.1102230246251565e-16	88.07585370666267	88.07585370666267
4	DMRG	1	exact	ZZ onsite	-0.7087608172568773	0.0	88.07585370666267	88.07585370666267
4	DMRG	1	UHF	ZZ onsite	-0.7087608172568773	0.0576116327849997	54.48260101718518	88.07585370666267
4	DMRG	1	UHFsym	ZZ onsite	-0.7087608172568773	0.057611632785000255	54.48260101718477	88.07585370666267
4	DMRG	1	chi2	ZZ up-up r=1	-0.867196804408398	0.13280319559160225	38.684755694904744	276.02173316461494
4	DMRG	1	chi4	ZZ up-up r=1	-0.867196804408398	0.06369603320614803	117.79511663900374	276.02173316461494
4	DMRG	1	chi8	ZZ up-up r=1	-0.867196804408398	0.00025030601231368355	276.15748604533627	276.02173316461494
4	DMRG	1	chi16	ZZ up-up r=1	-0.867196804408398	-1.1102230246251565e-16	276.02173316461494	276.02173316461494
4	DMRG	1	chi32	ZZ up-up r=1	-0.867196804408398	-1.1102230246251565e-16	276.02173316461494	276.02173316461494
4	DMRG	1	exact	ZZ up-up r=1	-0.867196804408398	0.0	276.02173316461494	276.02173316461494
4	DMRG	1	UHF	ZZ up-up r=1	-0.867196804408398	0.020826713755828785	247.59710304828957	276.02173316461494
4	DMRG	1	UHFsym	ZZ up-up r=1	-0.867196804408398	-0.42536759679614244	4.082241977732944	276.02173316461494
4	DMRG	1	chi2	SzSz r=1	-0.18413237307250122	0.06586762692749884	6.728381123779015	116.87901021119542
4	DMRG	1	chi4	SzSz r=1	-0.18413237307250122	0.021417810712633018	42.24248047960783	116.87901021119542
