L	bc	seed	rho	site	prior	observable	true	Delta	G	G_lo	G_hi	G_max
12	PBC	2	ED	9	chi32	hop up r=1	0.48633598459199767	0.005520339766442173	30.680558766450652	27.81252730312085	33.80690110552411	30.967766833518706
12	PBC	2	ED	9	exact	hop up r=1	0.48633598459199767	-9.395889455365847e-9	30.967766833518706	28.072001063376216	34.185931198559466	30.967766833518706
12	PBC	2	ED	9	UHF	hop up r=1	0.48633598459199767	0.047529302675204166	23.293831377865	21.455256860132167	25.207026036524876	30.967766833518706
12	PBC	2	ED	9	UHFsym	hop up r=1	0.48633598459199767	0.04752930267520389	23.293831377865068	21.4552568601322	25.207026036524923	30.967766833518706
12	PBC	0	DMRG	9	chi2	n	1.0000000000000329	3.108624468950438e-14	1.0000000000409928	0.9999999999648699	1.0000000001168814	1.000000000003189
12	PBC	0	DMRG	9	chi4	n	1.0000000000000329	1.6314727346866675e-12	0.9999999999998513	0.9999999999981825	1.0000000000013454	1.000000000003189
12	PBC	0	DMRG	9	chi8	n	1.0000000000000329	-2.141620214501927e-12	1.0000000000030247	0.9999999999983904	1.0000000000081872	1.000000000003189
12	PBC	0	DMRG	9	chi16	n	1.0000000000000329	-1.509903313490213e-14	1.0000000000046971	0.9999999999959658	1.0000000000134013	1.000000000003189
12	PBC	0	DMRG	9	chi32	n	1.0000000000000329	1.3100631690576847e-13	1.0000000000036284	0.9999999999969102	1.0000000000102918	1.000000000003189
12	PBC	0	DMRG	9	exact	n	1.0000000000000329	0.0	1.000000000003189	0.9999999999972626	1.000000000009097	1.000000000003189
12	PBC	0	DMRG	9	UHF	n	1.0000000000000329	3.3306690738754696e-14	0.019909531735728743	0.018235177172700755	0.02194109717641535	1.000000000003189
12	PBC	0	DMRG	9	UHFsym	n	1.0000000000000329	3.3306690738754696e-14	1.0000000000000009	0.9999999999999993	1.0000000000000024	1.000000000003189
12	PBC	0	DMRG	9	chi2	Sz	3.5977609780246667e-12	-4.276154430549184e-11	1.0000000000589129	0.9999999999928423	1.00000000013344	1.0000000000045821
12	PBC	0	DMRG	9	chi4	Sz	3.5977609780246667e-12	3.4241776081245234e-12	0.9999999999997362	0.9999999999985594	1.0000000000008278	1.0000000000045821
12	PBC	0	DMRG	9	chi8	Sz	3.5977609780246667e-12	6.452338663365254e-13	1.0000000000044114	0.9999999999999045	1.0000000000095208	1.0000000000045821
12	PBC	0	DMRG	9	chi16	Sz	3.5977609780246667e-12	-1.7027351750797948e-12	1.0000000000067504	0.9999999999992282	1.0000000000152904	1.0000000000045821
12	PBC	0	DMRG	9	chi32	Sz	3.5977609780246667e-12	-5.257183577356273e-13	1.0000000000052107	0.9999999999993128	1.0000000000118194	1.0000000000045821
12	PBC	0	DMRG	9	exact	Sz	3.5977609780246667e-12	0.0	1.0000000000045821	0.9999999999994754	1.0000000000103788	1.0000000000045821
12	PBC	0	DMRG	9	UHF	Sz	3.5977609780246667e-12	0.38453716265372817	0.026829117318498786	0.02472452735336077	0.02933451863520993	1.0000000000045821
12	PBC	0	DMRG	9	UHFsym	Sz	3.5977609780246667e-12	3.5977635801098806e-12	1.0	0.9999999999999992	1.0000000000000007	1.0000000000045821
12	PBC	0	DMRG	9	chi2	DoubleOcc	0.09899395943438138	0.09899395943438138	2.2274028549439073	2.136969437606228	2.315462200398594	30.2271713430371
12	PBC	0	DMRG	9	chi4	DoubleOcc	0.09899395943438138	0.053169387281197106	6.531706719850991	6.152285689473363	6.899350168594101	30.2271713430371
12	PBC	0	DMRG	9	chi8	DoubleOcc	0.09899395943438138	0.012723781407396773	25.01556889133211	22.864089257565745	27.112109182838942	30.2271713430371
12	PBC	0	DMRG	9	chi16	DoubleOcc	0.09899395943438138	0.005913997532479759	28.920038479629856	26.388488830975433	31.372363984239175	30.2271713430371
12	PBC	0	DMRG	9	chi32	DoubleOcc	0.09899395943438138	0.0002541456201427539	30.22420714052994	27.620211115687006	32.763852659780284	30.2271713430371
12	PBC	0	DMRG	9	exact	DoubleOcc	0.09899395943438138	0.0	30.2271713430371	27.634013735468592	32.74640809319281	30.2271713430371
12	PBC	0	DMRG	9	UHF	DoubleOcc	0.09899395943438138	-0.003137211106605531	1.249597675949146	1.147402276858846	1.3565002860647122	30.2271713430371
12	PBC	0	DMRG	9	UHFsym	DoubleOcc	0.09899395943438138	-0.0031372111066056696	29.856046231225747	27.41219793834777	32.2804253151145	30.2271713430371
12	PBC	0	DMRG	9	chi2	ZZ onsite	-0.60402416226254	0.3959758377374618	2.290199743374304	2.210581735623313	2.3677905471724165	51.10107880597794
12	PBC	0	DMRG	9	chi4	ZZ onsite	-0.60402416226254	0.2126775491215246	7.181775220466376	6.835533165170075	7.5337496969882025	51.10107880597794
12	PBC	0	DMRG	9	chi8	ZZ onsite	-0.60402416226254	0.05089512563387344	38.21209701627008	35.31353993636887	41.6261412706677	51.10107880597794
12	PBC	0	DMRG	9	chi16	ZZ onsite	-0.60402416226254	0.023655990129949234	47.81847221488936	43.96049838440684	52.180715400096815	51.10107880597794
12	PBC	0	DMRG	9	chi32	ZZ onsite	-0.60402416226254	0.001016582480310002	51.11118369795209	47.30654619106449	55.41713897047289	51.10107880597794
12	PBC	0	DMRG	9	exact	ZZ onsite	-0.60402416226254	0.0	51.10107880597794	47.3085070836508	55.36195546721218	51.10107880597794
12	PBC	0	DMRG	9	UHF	ZZ onsite	-0.60402416226254	-0.012548844426488515	49.81958027158985	46.23901684214876	53.69349265013347	51.10107880597794
12	PBC	0	DMRG	9	UHFsym	ZZ onsite	-0.60402416226254	-0.012548844426489292	49.81958027158971	46.23901684214856	53.69349265013331	51.10107880597794
12	PBC	0	DMRG	9	chi2	ZZ up-up r=1	-0.5232499677129453	0.4767500322870565	1.2408403017419416	1.2054448350888192	1.2802732066021307	37.48503659494046
12	PBC	0	DMRG	9	chi4	ZZ up-up r=1	-0.5232499677129453	0.013590133681008032	37.183914369009216	34.025836008152886	41.43089977088795	37.48503659494046
12	PBC	0	DMRG	9	chi8	ZZ up-up r=1	-0.5232499677129453	-0.032160092289417574	31.940923234280785	29.586551650843184	34.8608279654945	37.48503659494046
12	PBC	0	DMRG	9	chi16	ZZ up-up r=1	-0.5232499677129453	-0.039136494611650974	30.060345522863685	27.875212514866902	32.62853385479266	37.48503659494046
12	PBC	0	DMRG	9	chi32	ZZ up-up r=1	-0.5232499677129453	-8.579823269072584e-6	37.484655329759065	34.28732384421961	41.70166359246578	37.48503659494046
12	PBC	0	DMRG	9	exact	ZZ up-up r=1	-0.5232499677129453	0.0	37.48503659494046	34.28761288557697	41.702019892849414	37.48503659494046
12	PBC	0	DMRG	9	UHF	ZZ up-up r=1	-0.5232499677129453	0.26077665421793583	3.9049256351239956	3.7502058088309007	4.085881703121906	37.48503659494046
12	PBC	0	DMRG	9	UHFsym	ZZ up-up r=1	-0.5232499677129453	-0.13358835872402453	10.722441929103573	10.345961376557755	11.120234495438945	37.48503659494046
12	PBC	0	DMRG	9	chi2	SzSz r=1	-0.10917584911735952	0.14082415088264094	0.5869500948456288	0.5664454304634263	0.6089953932411595	25.61293990360571
12	PBC	0	DMRG	9	chi4	SzSz r=1	-0.10917584911735952	0.00212189015413676	25.284060116878713	23.090453017760616	27.83644351809028	25.61293990360571
12	PBC	0	DMRG	9	chi8	SzSz r=1	-0.10917584911735952	-0.0031733022817689166	23.054614456777987	21.22620310199194	25.29033893025426	25.61293990360571
12	PBC	0	DMRG	9	chi16	SzSz r=1	-0.10917584911735952	-0.008784018597153581	22.326401374681044	20.73211689460964	24.25391837090307	25.61293990360571
12	PBC	0	DMRG	9	chi32	SzSz r=1	-0.10917584911735952	0.00045692940736917487	25.47106741406615	23.344855413683646	28.044456362002606	25.61293990360571
12	PBC	0	DMRG	9	exact	SzSz r=1	-0.10917584911735952	0.0	25.61293990360571	23.55728048465611	28.16674015319436	25.61293990360571
12	PBC	0	DMRG	9	UHF	SzSz r=1	-0.10917584911735952	0.06276189335350695	2.7273762269625643	2.594177646032314	2.8522908715474053	25.61293990360571
12	PBC	0	DMRG	9	UHFsym	SzSz r=1	-0.10917584911735952	-0.035829359881982575	7.139613796956629	6.888703298321073	7.42696741554359	25.61293990360571
12	PBC	0	DMRG	9	chi2	hop up r=1	0.4863359939878871	0.4863359939878871	1.0	1.0	1.0	25.27814552015272
12	PBC	0	DMRG	9	chi4	hop up r=1	0.4863359939878871	0.05044722983160688	20.661789867072713	19.226965103763668	22.262856433600064	25.27814552015272
12	PBC	0	DMRG	9	chi8	hop up r=1	0.4863359939878871	0.05085641302730842	20.594724177584954	19.16785121809861	22.190774238371603	25.27814552015272
12	PBC	0	DMRG	9	chi16	hop up r=1	0.4863359939878871	0.05518470689000832	19.877579131685234	18.529676196785264	21.38071390495516	25.27814552015272
12	PBC	0	DMRG	9	chi32	hop up r=1	0.4863359939878871	0.005520349162331628	25.31446854647716	23.16209441382336	27.71996315817871	25.27814552015272
12	PBC	0	DMRG	9	exact	hop up r=1	0.4863359939878871	0.0	25.27814552015272	23.067256116458736	27.717037826018714	25.27814552015272
12	PBC	0	DMRG	9	UHF	hop up r=1	0.4863359939878871	0.04752931207109362	21.13508551020918	19.637879175080762	22.795397019695415	25.27814552015272
12	PBC	0	DMRG	9	UHFsym	hop up r=1	0.4863359939878871	0.047529312071093344	21.135085510209226	19.637879175080798	22.79539701969544	25.27814552015272
12	PBC	1	DMRG	9	chi2	n	1.0000000000000329	3.108624468950438e-14	1.0000000000067766	0.9999999999392414	1.0000000000830607	1.000000000000543
12	PBC	1	DMRG	9	chi4	n	1.0000000000000329	1.6314727346866675e-12	0.9999999999991909	0.9999999999978022	1.0000000000005158	1.000000000000543
12	PBC	1	DMRG	9	chi8	n	1.0000000000000329	-2.141620214501927e-12	1.0000000000015679	0.9999999999972446	1.0000000000065696	1.000000000000543
12	PBC	1	DMRG	9	chi16	n	1.0000000000000329	-1.509903313490213e-14	1.0000000000008002	0.999999999993127	1.0000000000094345	1.000000000000543
12	PBC	1	DMRG	9	chi32	n	1.0000000000000329	1.3100631690576847e-13	1.0000000000005522	0.9999999999945349	1.000000000007336	1.000000000000543
12	PBC	1	DMRG	9	exact	n	1.0000000000000329	0.0	1.000000000000543	0.9999999999953342	1.0000000000064053	1.000000000000543
12	PBC	1	DMRG	9	UHF	n	1.0000000000000329	3.3306690738754696e-14	0.022547865844502434	0.020672736409619766	0.024426774362634004	1.000000000000543
12	PBC	1	DMRG	9	UHFsym	n	1.0000000000000329	3.3306690738754696e-14	1.0	0.9999999999999989	1.000000000000001	1.000000000000543
12	PBC	1	DMRG	9	chi2	Sz	3.5977609780246667e-12	-4.276154430549184e-11	0.9999999999514368	0.999999999888503	1.000000000012173	0.9999999999962248
12	PBC	1	DMRG	9	chi4	Sz	3.5977609780246667e-12	3.4241776081245234e-12	1.0000000000001283	0.9999999999988888	1.0000000000013043	0.9999999999962248
12	PBC	1	DMRG	9	chi8	Sz	3.5977609780246667e-12	6.452338663365254e-13	0.9999999999964853	0.9999999999924849	1.0000000000007245	0.9999999999962248
12	PBC	1	DMRG	9	chi16	Sz	3.5977609780246667e-12	-1.7027351750797948e-12	0.9999999999944383	0.9999999999872858	1.0000000000013565	0.9999999999962248
12	PBC	1	DMRG	9	chi32	Sz	3.5977609780246667e-12	-5.257183577356273e-13	0.9999999999956992	0.9999999999900375	1.0000000000010485	0.9999999999962248
12	PBC	1	DMRG	9	exact	Sz	3.5977609780246667e-12	0.0	0.9999999999962248	0.9999999999913708	1.00000000000092	0.9999999999962248
12	PBC	1	DMRG	9	UHF	Sz	3.5977609780246667e-12	0.38453716265372817	0.023915258373742684	0.021640682599917558	0.026189073958364038	0.9999999999962248
12	PBC	1	DMRG	9	UHFsym	Sz	3.5977609780246667e-12	3.5977635801098806e-12	1.0000000000000002	0.9999999999999993	1.0000000000000009	0.9999999999962248
12	PBC	1	DMRG	9	chi2	DoubleOcc	0.09899395943438138	0.09899395943438138	2.1373887110723797	2.0495509596923798	2.2175879274826773	29.15650750063501
12	PBC	1	DMRG	9	chi4	DoubleOcc	0.09899395943438138	0.053169387281197106	6.167002323430863	5.8232032807111525	6.520604774631873	29.15650750063501
12	PBC	1	DMRG	9	chi8	DoubleOcc	0.09899395943438138	0.012723781407396773	23.411214291420887	21.33804019980909	25.57856484558723	29.15650750063501
12	PBC	1	DMRG	9	chi16	DoubleOcc	0.09899395943438138	0.005913997532479759	27.416720872120035	24.89803190679071	30.146008206888048	29.15650750063501
12	PBC	1	DMRG	9	chi32	DoubleOcc	0.09899395943438138	0.0002541456201427539	29.1297250807149	26.43073431632969	31.900949844472592	29.15650750063501
12	PBC	1	DMRG	9	exact	DoubleOcc	0.09899395943438138	0.0	29.15650750063501	26.472552103036932	31.9197729659668	29.15650750063501
12	PBC	1	DMRG	9	UHF	DoubleOcc	0.09899395943438138	-0.003137211106605531	1.313500759764392	1.203905587330905	1.4169239624954657	29.15650750063501
12	PBC	1	DMRG	9	UHFsym	DoubleOcc	0.09899395943438138	-0.0031372111066056696	29.097721843754726	26.557163663544998	31.837729273631393	29.15650750063501
12	PBC	1	DMRG	9	chi2	ZZ onsite	-0.60402416226254	0.3959758377374618	2.1443529829766392	2.0818351501466426	2.210068310545119	55.544035585527084
12	PBC	1	DMRG	9	chi4	ZZ onsite	-0.60402416226254	0.2126775491215246	6.609883765732706	6.317555096591416	6.9086607745423905	55.544035585527084
12	PBC	1	DMRG	9	chi8	ZZ onsite	-0.60402416226254	0.05089512563387344	36.777486788508526	33.72688266288809	40.30871882639386	55.544035585527084
12	PBC	1	DMRG	9	chi16	ZZ onsite	-0.60402416226254	0.023655990129949234	48.78860368801869	44.18133779008252	53.96258630454898	55.544035585527084
12	PBC	1	DMRG	9	chi32	ZZ onsite	-0.60402416226254	0.001016582480310002	55.40968792028696	50.26261224696578	61.2786659918368	55.544035585527084
12	PBC	1	DMRG	9	exact	ZZ onsite	-0.60402416226254	0.0	55.544035585527084	50.375293792869655	61.37823336225274	55.544035585527084
12	PBC	1	DMRG	9	UHF	ZZ onsite	-0.60402416226254	-0.012548844426488515	55.75883695106737	50.53407436302247	61.2465108208408	55.544035585527084
12	PBC	1	DMRG	9	UHFsym	ZZ onsite	-0.60402416226254	-0.012548844426489292	55.75883695106731	50.53407436302243	61.246510820840705	55.544035585527084
12	PBC	1	DMRG	9	chi2	ZZ up-up r=1	-0.5232499677129453	0.4767500322870565	1.1585409085515734	1.1174692163185858	1.1985522747476158	33.821885552970336
12	PBC	1	DMRG	9	chi4	ZZ up-up r=1	-0.5232499677129453	0.013590133681008032	32.62715046011951	29.772321471498856	35.361596759155496	33.821885552970336
12	PBC	1	DMRG	9	chi8	ZZ up-up r=1	-0.5232499677129453	-0.032160092289417574	30.954035491215752	28.598426690102574	33.46129991655859	33.821885552970336
12	PBC	1	DMRG	9	chi16	ZZ up-up r=1	-0.5232499677129453	-0.039136494611650974	29.512489061685972	27.328954128963755	31.848431946866373	33.821885552970336
12	PBC	1	DMRG	9	chi32	ZZ up-up r=1	-0.5232499677129453	-8.579823269072584e-6	33.8221865507438	30.973540141416937	36.650622675299395	33.821885552970336
12	PBC	1	DMRG	9	exact	ZZ up-up r=1	-0.5232499677129453	0.0	33.821885552970336	30.973211103134425	36.65081120288256	33.821885552970336
12	PBC	1	DMRG	9	UHF	ZZ up-up r=1	-0.5232499677129453	0.26077665421793583	3.5385758333895723	3.369716062704082	3.69732094311248	33.821885552970336
12	PBC	1	DMRG	9	UHFsym	ZZ up-up r=1	-0.5232499677129453	-0.13358835872402453	11.140057782278674	10.689733219213357	11.63015218821426	33.821885552970336
12	PBC	1	DMRG	9	chi2	SzSz r=1	-0.10917584911735952	0.14082415088264094	0.6038658574017061	0.5834190671712349	0.6262225891756316	23.819471993644267
12	PBC	1	DMRG	9	chi4	SzSz r=1	-0.10917584911735952	0.00212189015413676	23.35261367115072	21.42363711341709	25.232335712197727	23.819471993644267
12	PBC	1	DMRG	9	chi8	SzSz r=1	-0.10917584911735952	-0.0031733022817689166	22.934186061048067	21.213958577099955	24.781402799144743	23.819471993644267
12	PBC	1	DMRG	9	chi16	SzSz r=1	-0.10917584911735952	-0.008784018597153581	21.432102824439365	19.935969439340177	22.95835268229636	23.819471993644267
12	PBC	1	DMRG	9	chi32	SzSz r=1	-0.10917584911735952	0.00045692940736917487	23.779933014206716	21.87368275270259	25.702591809993535	23.819471993644267
12	PBC	1	DMRG	9	exact	SzSz r=1	-0.10917584911735952	0.0	23.819471993644267	21.907558515663485	25.727545980707028	23.819471993644267
12	PBC	1	DMRG	9	UHF	SzSz r=1	-0.10917584911735952	0.06276189335350695	2.695291160287037	2.557218737189052	2.827071769931937	23.819471993644267
12	PBC	1	DMRG	9	UHFsym	SzSz r=1	-0.10917584911735952	-0.035829359881982575	7.252375011694029	6.984383866756448	7.5227144541642454	23.819471993644267
12	PBC	1	DMRG	9	chi2	hop up r=1	0.4863359939878871	0.4863359939878871	1.0	1.0	1.0	30.58001646590137
12	PBC	1	DMRG	9	chi4	hop up r=1	0.4863359939878871	0.05044722983160688	23.829664283502403	22.114331797520336	25.606179949213637	30.58001646590137
12	PBC	1	DMRG	9	chi8	hop up r=1	0.4863359939878871	0.05085641302730842	23.73840685844761	22.032703606613733	25.503044699460634	30.58001646590137
12	PBC	1	DMRG	9	chi16	hop up r=1	0.4863359939878871	0.05518470689000832	22.77011217598904	21.168977275794635	24.35924645582737	30.58001646590137
12	PBC	1	DMRG	9	chi32	hop up r=1	0.4863359939878871	0.005520349162331628	30.59266179893754	27.92555611118284	33.57705730832062	30.58001646590137
12	PBC	1	DMRG	9	exact	hop up r=1	0.4863359939878871	0.0	30.58001646590137	27.812286675064847	33.52983799460861	30.58001646590137
12	PBC	1	DMRG	9	UHF	hop up r=1	0.4863359939878871	0.04752931207109362	24.477229214020706	22.711093470345	26.325740872604264	30.58001646590137
12	PBC	1	DMRG	9	UHFsym	hop up r=1	0.4863359939878871	0.047529312071093344	24.477229214020756	22.711093470345062	26.32574087260432	30.58001646590137
12	PBC	2	DMRG	9	chi2	n	1.0000000000000329	3.108624468950438e-14	1.0000000000351794	0.999999999968149	1.0000000001043299	1.0000000000027751
12	PBC	2	DMRG	9	chi4	n	1.0000000000000329	1.6314727346866675e-12	0.9999999999979768	0.9999999999966163	0.999999999999134	1.0000000000027751
12	PBC	2	DMRG	9	chi8	n	1.0000000000000329	-2.141620214501927e-12	1.0000000000051752	1.0000000000010032	1.0000000000096856	1.0000000000027751
12	PBC	2	DMRG	9	chi16	n	1.0000000000000329	-1.509903313490213e-14	1.000000000004087	0.9999999999964492	1.0000000000120073	1.0000000000027751
12	PBC	2	DMRG	9	chi32	n	1.0000000000000329	1.3100631690576847e-13	1.0000000000029987	0.9999999999969593	1.000000000009161	1.0000000000027751
12	PBC	2	DMRG	9	exact	n	1.0000000000000329	0.0	1.0000000000027751	0.9999999999975907	1.0000000000081517	1.0000000000027751
12	PBC	2	DMRG	9	UHF	n	1.0000000000000329	3.3306690738754696e-14	0.01972934215492753	0.017886433348594077	0.021595759854660893	1.0000000000027751
12	PBC	2	DMRG	9	UHFsym	n	1.0000000000000329	3.3306690738754696e-14	1.0000000000000009	0.9999999999999991	1.000000000000002	1.0000000000027751
12	PBC	2	DMRG	9	chi2	Sz	3.5977609780246667e-12	-4.276154430549184e-11	1.0000000000548093	0.9999999999908349	1.0000000001177927	1.0000000000042386
12	PBC	2	DMRG	9	chi4	Sz	3.5977609780246667e-12	3.4241776081245234e-12	1.0000000000009324	0.999999999999798	1.0000000000019398	1.0000000000042386
12	PBC	2	DMRG	9	chi8	Sz	3.5977609780246667e-12	6.452338663365254e-13	1.000000000002501	0.9999999999980498	1.0000000000069003	1.0000000000042386
12	PBC	2	DMRG	9	chi16	Sz	3.5977609780246667e-12	-1.7027351750797948e-12	1.000000000006245	0.9999999999989309	1.0000000000134506	1.0000000000042386
12	PBC	2	DMRG	9	chi32	Sz	3.5977609780246667e-12	-5.257183577356273e-13	1.0000000000049196	0.999999999999238	1.0000000000105111	1.0000000000042386
12	PBC	2	DMRG	9	exact	Sz	3.5977609780246667e-12	0.0	1.0000000000042386	0.9999999999992739	1.0000000000091294	1.0000000000042386
12	PBC	2	DMRG	9	UHF	Sz	3.5977609780246667e-12	0.38453716265372817	0.029471997057967485	0.027093481802970793	0.03221377046000165	1.0000000000042386
12	PBC	2	DMRG	9	UHFsym	Sz	3.5977609780246667e-12	3.5977635801098806e-12	1.0000000000000002	0.9999999999999994	1.0000000000000009	1.0000000000042386
12	PBC	2	DMRG	9	chi2	DoubleOcc	0.09899395943438138	0.09899395943438138	2.1837802478452417	2.088968469454887	2.270250503130418	25.67057022397889
12	PBC	2	DMRG	9	chi4	DoubleOcc	0.09899395943438138	0.053169387281197106	6.222441042873528	5.881739780865311	6.576123923099621	25.67057022397889
12	PBC	2	DMRG	9	chi8	DoubleOcc	0.09899395943438138	0.012723781407396773	21.60818925373255	19.866384136968147	23.260848078087385	25.67057022397889
12	PBC	2	DMRG	9	chi16	DoubleOcc	0.09899395943438138	0.005913997532479759	24.598966622248327	22.72161391794671	26.59566427472932	25.67057022397889
12	PBC	2	DMRG	9	chi32	DoubleOcc	0.09899395943438138	0.0002541456201427539	25.662693328460644	23.64915600446391	27.880498951103668	25.67057022397889
12	PBC	2	DMRG	9	exact	DoubleOcc	0.09899395943438138	0.0	25.67057022397889	23.655287563342622	27.869248567968345	25.67057022397889
12	PBC	2	DMRG	9	UHF	DoubleOcc	0.09899395943438138	-0.003137211106605531	1.1059242941112992	1.0112413320914517	1.2072586858955894	25.67057022397889
12	PBC	2	DMRG	9	UHFsym	DoubleOcc	0.09899395943438138	-0.0031372111066056696	25.472203853979575	23.469012196972898	27.65797313546731	25.67057022397889
12	PBC	2	DMRG	9	chi2	ZZ onsite	-0.60402416226254	0.3959758377374618	2.29478910277012	2.22449920926325	2.3689186955286807	46.74525970892504
12	PBC	2	DMRG	9	chi4	ZZ onsite	-0.60402416226254	0.2126775491215246	7.142877791197547	6.8362136056308	7.466222048279746	46.74525970892504
12	PBC	2	DMRG	9	chi8	ZZ onsite	-0.60402416226254	0.05089512563387344	35.946364210777695	33.5908418676923	38.79170273347874	46.74525970892504
12	PBC	2	DMRG	9	chi16	ZZ onsite	-0.60402416226254	0.023655990129949234	44.127954646864666	40.7927874047772	47.90296776160702	46.74525970892504
12	PBC	2	DMRG	9	chi32	ZZ onsite	-0.60402416226254	0.001016582480310002	46.76022302120282	43.1244428059379	51.05789251735349	46.74525970892504
12	PBC	2	DMRG	9	exact	ZZ onsite	-0.60402416226254	0.0	46.74525970892504	43.12324469960266	51.02429167413193	46.74525970892504
12	PBC	2	DMRG	9	UHF	ZZ onsite	-0.60402416226254	-0.012548844426488515	45.59758421908163	42.13870137189769	49.74645171346228	46.74525970892504
12	PBC	2	DMRG	9	UHFsym	ZZ onsite	-0.60402416226254	-0.012548844426489292	45.59758421908151	42.13870137189759	49.74645171346223	46.74525970892504
12	PBC	2	DMRG	9	chi2	ZZ up-up r=1	-0.5232499677129453	0.4767500322870565	1.2083515326169316	1.1658891458430292	1.2503982588891844	32.26169158008154
12	PBC	2	DMRG	9	chi4	ZZ up-up r=1	-0.5232499677129453	0.013590133681008032	31.715822501766496	28.524160843685042	34.89599195838134	32.26169158008154
12	PBC	2	DMRG	9	chi8	ZZ up-up r=1	-0.5232499677129453	-0.032160092289417574	28.63920247804731	26.00328473113109	31.07587515225373	32.26169158008154
12	PBC	2	DMRG	9	chi16	ZZ up-up r=1	-0.5232499677129453	-0.039136494611650974	27.22607713106298	24.80543309578343	29.42801128724384	32.26169158008154
12	PBC	2	DMRG	9	chi32	ZZ up-up r=1	-0.5232499677129453	-8.579823269072584e-6	32.261614342993575	29.0342078357253	35.45796831551174	32.26169158008154
12	PBC	2	DMRG	9	exact	ZZ up-up r=1	-0.5232499677129453	0.0	32.26169158008154	29.034128243384362	35.45783612313207	32.26169158008154
12	PBC	2	DMRG	9	UHF	ZZ up-up r=1	-0.5232499677129453	0.26077665421793583	3.7270164429860713	3.546268554859432	3.903928702234418	32.26169158008154
12	PBC	2	DMRG	9	UHFsym	ZZ up-up r=1	-0.5232499677129453	-0.13358835872402453	10.524737739516839	10.046144133299718	10.929907238743422	32.26169158008154
12	PBC	2	DMRG	9	chi2	SzSz r=1	-0.10917584911735952	0.14082415088264094	0.6008864389920944	0.5769960505232093	0.6264056397704979	18.60983457369582
12	PBC	2	DMRG	9	chi4	SzSz r=1	-0.10917584911735952	0.00212189015413676	18.412595979645364	16.688825041131114	20.33400208732569	18.60983457369582
12	PBC	2	DMRG	9	chi8	SzSz r=1	-0.10917584911735952	-0.0031733022817689166	17.525835572680723	16.016002282790218	19.142306415855757	18.60983457369582
12	PBC	2	DMRG	9	chi16	SzSz r=1	-0.10917584911735952	-0.008784018597153581	16.886013432936974	15.534817836564127	18.289567029519432	18.60983457369582
12	PBC	2	DMRG	9	chi32	SzSz r=1	-0.10917584911735952	0.00045692940736917487	18.58677550376508	16.88183912962152	20.51729672675855	18.60983457369582
12	PBC	2	DMRG	9	exact	SzSz r=1	-0.10917584911735952	0.0	18.60983457369582	16.920477574444593	20.500849045647254	18.60983457369582
12	PBC	2	DMRG	9	UHF	SzSz r=1	-0.10917584911735952	0.06276189335350695	2.698927671850913	2.555990440259887	2.8488824473185566	18.60983457369582
12	PBC	2	DMRG	9	UHFsym	SzSz r=1	-0.10917584911735952	-0.035829359881982575	6.479951257139352	6.24751107753344	6.726143099940183	18.60983457369582
12	PBC	2	DMRG	9	chi2	hop up r=1	0.4863359939878871	0.4863359939878871	1.0	1.0	1.0	30.967766833518706
12	PBC	2	DMRG	9	chi4	hop up r=1	0.4863359939878871	0.05044722983160688	22.63707083361285	20.892898933434125	24.44686612614441	30.967766833518706
12	PBC	2	DMRG	9	chi8	hop up r=1	0.4863359939878871	0.05085641302730842	22.545136466509067	20.813680642510167	24.34047334933177	30.967766833518706
12	PBC	2	DMRG	9	chi16	hop up r=1	0.4863359939878871	0.05518470689000832	21.578015631011514	19.961591670086776	23.25756540022595	30.967766833518706
12	PBC	2	DMRG	9	chi32	hop up r=1	0.4863359939878871	0.005520349162331628	30.680558766450652	27.81252730312085	33.80690110552411	30.967766833518706
12	PBC	2	DMRG	9	exact	hop up r=1	0.4863359939878871	0.0	30.967766833518706	28.072001063376216	34.185931198559466	30.967766833518706
12	PBC	2	DMRG	9	UHF	hop up r=1	0.4863359939878871	0.04752931207109362	23.293831377865	21.455256860132167	25.207026036524876	30.967766833518706
12	PBC	2	DMRG	9	UHFsym	hop up r=1	0.4863359939878871	0.047529312071093344	23.293831377865068	21.4552568601322	25.207026036524923	30.967766833518706
12	PBC	0	ED	10	chi2	n	0.9999999999999589	-4.3076653355456074e-14	0.9999999999306052	0.9999999998575423	1.0000000000146168	0.9999999999965913
12	PBC	0	ED	10	chi4	n	0.9999999999999589	-1.6417978088156815e-12	1.000000000008589	0.9999999999987249	1.0000000000171907	0.9999999999965913
12	PBC	0	ED	10	chi8	n	0.9999999999999589	6.23945339839338e-13	0.9999999999933366	0.9999999999866275	1.000000000001241	0.9999999999965913
12	PBC	0	ED	10	chi16	n	0.9999999999999589	2.1084245460656348e-12	0.9999999999907706	0.9999999999814053	1.0000000000008884	0.9999999999965913
12	PBC	0	ED	10	chi32	n	0.9999999999999589	1.897926260596705e-12	0.9999999999954063	0.999999999990762	1.0000000000002143	0.9999999999965913
12	PBC	0	ED	10	exact	n	0.9999999999999589	1.5040191314596996e-12	0.9999999999965913	0.9999999999931587	1.0000000000001923	0.9999999999965913
12	PBC	0	ED	10	UHF	n	0.9999999999999589	-4.3298697960381105e-14	0.020397067605478554	0.018898922916114606	0.022113047519255198	0.9999999999965913
