U	doping	L	chi_prior	observable	prior_fid	S_center	median_absDelta	mean_absDelta	max_absDelta	median_absP	median_relerr	max_relerr	n_relerr
4.0	0.125	128	32	SzSz r=1	0.6754615547826205	2.065282160184279	0.0008270297482555616	0.0009144807480978178	0.002476711078291935	0.08499051419629054	0.009915515325725467	0.029796667156069902	127
4.0	0.125	128	32	hop up r=1	0.6754615547826205	2.065282160184279	0.0049494140275917475	0.004608906515318341	0.008760758821571568	0.5209019907429947	0.009577865078033721	0.017107909488134867	127
4.0	0.125	128	32	DoubleOcc	0.6754615547826205	2.065282160184279	0.00020250230492796506	0.00038819943463640975	0.001482550954477052	0.07869864803121313	0.002573228512924532	0.01911788190926214	128
4.0	0.125	128	32	ZZ up-up r=1	0.6754615547826205	2.065282160184279	0.006454418157682329	0.006443008350126671	0.014694063192754625	0.41643005362988034	0.015692927867156987	0.03605433279372497	127
4.0	0.125	128	32	Sz	0.6754615547826205	2.065282160184279	0.00011229013551029843	0.0001313890770829085	0.00044997453146751465	4.5939506584831424e-6	NaN	NaN	0
4.0	0.125	128	32	ZZ onsite	0.6754615547826205	2.065282160184279	0.0013113012418874137	0.0014043704531771883	0.0035767341711681055	0.43372378168241615	0.003026825943304174	0.00825501024427635	128
4.0	0.125	128	32	n	0.6754615547826205	2.065282160184279	0.0006165735644146908	0.0006405536117900477	0.0016487049840637757	0.8751424249915389	0.0007040912661283934	0.0018953613239634114	128
8.0	0.125	8	4	SzSz r=1	0.7493540058695224	1.29005463615934	0.016270082676504996	0.01562241919845728	0.026713738363404807	0.09012521875372065	0.11455477732193897	0.33062247365678316	7
8.0	0.125	8	4	hop up r=1	0.7493540058695224	1.29005463615934	0.11878959523555976	0.13560302426930212	0.259958423113994	0.44598220121390086	0.2262259102444861	0.8463523718073589	7
8.0	0.125	8	4	DoubleOcc	0.7493540058695224	1.29005463615934	0.002664147529005248	0.0038562936300734103	0.00796308263827536	0.02752924700212507	0.09849402611770827	0.2793934675720639	8
8.0	0.125	8	4	ZZ up-up r=1	0.7493540058695224	1.29005463615934	0.16838243079052334	0.15621935251644412	0.20578133926038222	0.5820888962226489	0.3083742489633869	0.7178577434348478	7
8.0	0.125	8	4	Sz	0.7493540058695224	1.29005463615934	0.02632498797438366	0.026266328537512786	0.033625087187083236	0.11405699409886805	0.21452967155701153	8.349036551244042	8
8.0	0.125	8	4	ZZ onsite	0.7493540058695224	1.29005463615934	0.016727949248694418	0.036431023528242	0.12444639816597924	0.6210489475852113	0.02900820716452147	0.2450559551839779	8
8.0	0.125	8	4	n	0.7493540058695224	1.29005463615934	0.01631113824012609	0.01887680815577905	0.04629703380643979	0.87021901812969	0.01984914805903186	0.05709220558685076	8
8.0	0.125	8	8	SzSz r=1	0.9765561993258678	1.29005463615934	0.0007934787370855179	0.0011623399616297147	0.0025684484492577986	0.09012521875372065	0.00880418097427251	0.02222174669567583	7
8.0	0.125	8	8	hop up r=1	0.9765561993258678	1.29005463615934	0.01953177091856184	0.018131761279497585	0.030909210182661573	0.44598220121390086	0.051600526311792794	0.08840585093367918	7
8.0	0.125	8	8	DoubleOcc	0.9765561993258678	1.29005463615934	0.0015258533375375194	0.0015635383246007453	0.003268636692449034	0.02752924700212507	0.055617549857826805	0.11468369491052538	8
