L	doping	site	prior	observable	true	Delta	prior_fid	G	G_max
32	0.0	6	UHF	DoubleOcc	0.10070850732629763	-0.0014655502454904157	NaN	1.0533567943184954	27.69361867983325
32	0.0	6	UHFsym	DoubleOcc	0.10070850732629763	-0.0014655502454903602	NaN	27.757973008239762	27.69361867983325
32	0.0	6	chi2	ZZ onsite	-0.5971659706024479	0.4028340293975523	0.006921655960620817	2.1431742186954508	48.173228409030195
32	0.0	6	chi4	ZZ onsite	-0.5971659706024479	0.15458588881492574	0.14457364341676135	11.567931459359391	48.173228409030195
32	0.0	6	chi8	ZZ onsite	-0.5971659706024479	-0.0018774160944871054	0.8418403364003674	48.152271123657286	48.173228409030195
32	0.0	6	chi16	ZZ onsite	-0.5971659706024479	0.0012765485925692044	0.9811892809767304	48.16182485349217	48.173228409030195
32	0.0	6	chi32	ZZ onsite	-0.5971659706024479	-5.9684643090029965e-6	0.9985421657906371	48.17323294893448	48.173228409030195
32	0.0	6	exact	ZZ onsite	-0.5971659706024479	0.0	NaN	48.173228409030195	48.173228409030195
32	0.0	6	UHF	ZZ onsite	-0.5971659706024479	-0.00586220088957945	NaN	47.959819928054074	48.173228409030195
32	0.0	6	UHFsym	ZZ onsite	-0.5971659706024479	-0.00586220088957945	NaN	47.959819928054074	48.173228409030195
32	0.0	6	chi2	ZZ up-up r=1	-0.40607456590891855	-0.06977439688875348	0.006921655960620817	13.01427358992328	21.44394598918362
32	0.0	6	chi4	ZZ up-up r=1	-0.40607456590891855	-0.1369667834979728	0.14457364341676135	6.315996055773664	21.44394598918362
32	0.0	6	chi8	ZZ up-up r=1	-0.40607456590891855	-0.008618420175669217	0.8418403364003674	21.113496498255923	21.44394598918362
32	0.0	6	chi16	ZZ up-up r=1	-0.40607456590891855	-0.0038403894106204817	0.9811892809767304	21.342915014902616	21.44394598918362
32	0.0	6	chi32	ZZ up-up r=1	-0.40607456590891855	-0.00024301047547692356	0.9985421657906371	21.439812450131445	21.44394598918362
32	0.0	6	exact	ZZ up-up r=1	-0.40607456590891855	0.0	NaN	21.44394598918362	21.44394598918362
32	0.0	6	UHF	ZZ up-up r=1	-0.40607456590891855	0.37786249390127946	NaN	1.1818208530089302	21.44394598918362
32	0.0	6	UHFsym	ZZ up-up r=1	-0.40607456590891855	-0.01638995031291607	NaN	20.514305342113875	21.44394598918362
32	0.0	6	chi2	SzSz r=1	-0.08335212818631342	0.0007229140687278479	0.006921655960620817	10.61085700526971	12.738323592143342
32	0.0	6	chi4	SzSz r=1	-0.08335212818631342	-0.014666173312322464	0.14457364341676135	7.409404907330879	12.738323592143342
32	0.0	6	chi8	SzSz r=1	-0.08335212818631342	-0.0018400640921901606	0.8418403364003674	12.696228169896836	12.738323592143342
32	0.0	6	chi16	SzSz r=1	-0.08335212818631342	-0.0003950001917808754	0.9811892809767304	12.736389283775633	12.738323592143342
32	0.0	6	chi32	SzSz r=1	-0.08335212818631342	-6.25383483936065e-5	0.9985421657906371	12.740188537391328	12.738323592143342
32	0.0	6	exact	SzSz r=1	-0.08335212818631342	0.0	NaN	12.738323592143342	12.738323592143342
32	0.0	6	UHF	SzSz r=1	-0.08335212818631342	0.08855331495918929	NaN	0.8869567217122204	12.738323592143342
32	0.0	6	UHFsym	SzSz r=1	-0.08335212818631342	-0.010009796094357662	NaN	10.84408841635085	12.738323592143342
32	0.0	6	chi2	hop up r=1	0.42720655055198603	0.42720655055198603	0.006921655960620817	1.0	22.050729428054403
32	0.0	6	chi4	hop up r=1	0.42720655055198603	0.42720655055198603	0.14457364341676135	1.0	22.050729428054403
32	0.0	6	chi8	hop up r=1	0.42720655055198603	0.0077106230263856435	0.8418403364003674	22.06619039163457	22.050729428054403
32	0.0	6	chi16	hop up r=1	0.42720655055198603	0.002647572748168181	0.9811892809767304	22.09089192841071	22.050729428054403
32	0.0	6	chi32	hop up r=1	0.42720655055198603	0.0001621013353579337	0.9985421657906371	22.05423000842269	22.050729428054403
32	0.0	6	exact	hop up r=1	0.42720655055198603	0.0	NaN	22.050729428054403	22.050729428054403
32	0.0	6	UHF	hop up r=1	0.42720655055198603	-0.011690446995687942	NaN	21.455282765531663	22.050729428054403
32	0.0	6	UHFsym	hop up r=1	0.42720655055198603	-0.011690446995683168	NaN	21.455282765532033	22.050729428054403
32	0.0	7	chi2	n	0.9999999999640898	-3.591016373150069e-11	0.006921655960620817	0.9999999960493239	1.0000000006149194
32	0.0	7	chi4	n	0.9999999999640898	1.3836620738061356e-10	0.14457364341676135	0.9999999997033123	1.0000000006149194
32	0.0	7	chi8	n	0.9999999999640898	4.7256976110077176e-11	0.8418403364003674	1.0000000002996698	1.0000000006149194
32	0.0	7	chi16	n	0.9999999999640898	1.3094747508546334e-11	0.9811892809767304	1.000000000415859	1.0000000006149194
32	0.0	7	chi32	n	0.9999999999640898	5.242251077675064e-12	0.9985421657906371	1.000000000287129	1.0000000006149194
32	0.0	7	exact	n	0.9999999999640898	0.0	NaN	1.0000000006149194	1.0000000006149194
32	0.0	7	UHF	n	0.9999999999640898	-3.591593689122874e-11	NaN	0.018289776100731757	1.0000000006149194
32	0.0	7	UHFsym	n	0.9999999999640898	-3.591593689122874e-11	NaN	1.000000000000006	1.0000000006149194
32	0.0	7	chi2	Sz	-2.3042117172633603e-9	-1.638374684446274e-8	0.006921655960620817	0.9999999947046514	1.0000000008936045
32	0.0	7	chi4	Sz	-2.3042117172633603e-9	-2.8146289951513914e-9	0.14457364341676135	0.9999999999390422	1.0000000008936045
32	0.0	7	chi8	Sz	-2.3042117172633603e-9	-9.752018984010569e-10	0.8418403364003674	1.0000000005623595	1.0000000008936045
32	0.0	7	chi16	Sz	-2.3042117172633603e-9	-6.683304396015721e-10	0.9811892809767304	1.000000000652093	1.0000000008936045
32	0.0	7	chi32	Sz	-2.3042117172633603e-9	-1.15176525955496e-9	0.9985421657906371	1.0000000004643692	1.0000000008936045
32	0.0	7	exact	Sz	-2.3042117172633603e-9	0.0	NaN	1.0000000008936045	1.0000000008936045
32	0.0	7	UHF	Sz	-2.3042117172633603e-9	0.3844831576024565	NaN	0.02491174987712548	1.0000000008936045
32	0.0	7	UHFsym	Sz	-2.3042117172633603e-9	-2.3042117103244664e-9	NaN	0.999999999999996	1.0000000008936045
32	0.0	7	chi2	DoubleOcc	0.09980703259588919	0.09980703259588922	0.006921655960620817	2.0633030512146378	25.999503154492782
32	0.0	7	chi4	DoubleOcc	0.09980703259588919	0.0390808858269753	0.14457364341676135	9.093852488314623	25.999503154492782
32	0.0	7	chi8	DoubleOcc	0.09980703259588919	-0.00011544753396813823	0.8418403364003674	26.009256002845294	25.999503154492782
32	0.0	7	chi16	DoubleOcc	0.09980703259588919	0.0004122036759541814	0.9811892809767304	25.958364870308547	25.999503154492782
32	0.0	7	chi32	DoubleOcc	0.09980703259588919	3.6238032788404873e-6	0.9985421657906371	25.999184456423855	25.999503154492782
32	0.0	7	exact	DoubleOcc	0.09980703259588919	0.0	NaN	25.999503154492782	25.999503154492782
32	0.0	7	UHF	DoubleOcc	0.09980703259588919	-0.002365667152297024	NaN	1.0890396130808118	25.999503154492782
32	0.0	7	UHFsym	DoubleOcc	0.09980703259588919	-0.002365667152297052	NaN	26.04285278272794	25.999503154492782
32	0.0	7	chi2	ZZ onsite	-0.6007718695446234	0.39922813045537664	0.006921655960620817	2.2045545260118846	47.02155975219876
32	0.0	7	chi4	ZZ onsite	-0.6007718695446234	0.15632354303116802	0.14457364341676135	11.41892587792106	47.02155975219876
32	0.0	7	chi8	ZZ onsite	-0.6007718695446234	-0.00046179023038905864	0.8418403364003674	47.02049140989269	47.02155975219876
32	0.0	7	chi16	ZZ onsite	-0.6007718695446234	0.001648814677624011	0.9811892809767304	47.0045129013651	47.02155975219876
32	0.0	7	chi32	ZZ onsite	-0.6007718695446234	1.4495202629971615e-5	0.9985421657906371	47.021551888714136	47.02155975219876
32	0.0	7	exact	ZZ onsite	-0.6007718695446234	0.0	NaN	47.02155975219876	47.02155975219876
32	0.0	7	UHF	ZZ onsite	-0.6007718695446234	-0.009462668537356889	NaN	46.49490165613747	47.02155975219876
32	0.0	7	UHFsym	ZZ onsite	-0.6007718695446234	-0.009462668537357222	NaN	46.494901656137415	47.02155975219876
32	0.0	7	chi2	ZZ up-up r=1	-0.6152690984796418	0.38473090152035816	0.006921655960620817	2.486039016626698	49.19512940775418
32	0.0	7	chi4	ZZ up-up r=1	-0.6152690984796418	0.14872479724381615	0.14457364341676135	12.947814920134704	49.19512940775418
32	0.0	7	chi8	ZZ up-up r=1	-0.6152690984796418	-0.007145500611820732	0.8418403364003674	48.846686024542905	49.19512940775418
32	0.0	7	chi16	ZZ up-up r=1	-0.6152690984796418	-0.002474408189858668	0.9811892809767304	49.145963964578804	49.19512940775418
32	0.0	7	chi32	ZZ up-up r=1	-0.6152690984796418	4.67716475708313e-5	0.9985421657906371	49.195321963360584	49.19512940775418
32	0.0	7	exact	ZZ up-up r=1	-0.6152690984796418	0.0	NaN	49.19512940775418	49.19512940775418
32	0.0	7	UHF	ZZ up-up r=1	-0.6152690984796418	0.16867158712505848	NaN	10.688072460711066	49.19512940775418
32	0.0	7	UHFsym	ZZ up-up r=1	-0.6152690984796418	-0.2255814183816907	NaN	6.566895700876037	49.19512940775418
32	0.0	7	chi2	SzSz r=1	-0.1288430333354586	0.1211569666645414	0.006921655960620817	1.096718402539093	33.20300669021636
32	0.0	7	chi4	SzSz r=1	-0.1288430333354586	0.03179236716737979	0.14457364341676135	10.880211871455687	33.20300669021636
32	0.0	7	chi8	SzSz r=1	-0.1288430333354586	-0.0021177745655297786	0.8418403364003674	32.99493336579796	33.20300669021636
32	0.0	7	chi16	SzSz r=1	-0.1288430333354586	3.976689590479143e-5	0.9811892809767304	33.204531273917915	33.20300669021636
32	0.0	7	chi32	SzSz r=1	-0.1288430333354586	2.8650493537618615e-6	0.9985421657906371	33.20644159903154	33.20300669021636
32	0.0	7	exact	SzSz r=1	-0.1288430333354586	0.0	NaN	33.20300669021636	33.20300669021636
32	0.0	7	UHF	SzSz r=1	-0.1288430333354586	0.04306296826386802	NaN	7.062185067492377	33.20300669021636
32	0.0	7	UHFsym	SzSz r=1	-0.1288430333354586	-0.05550028311281954	NaN	4.857257894657223	33.20300669021636
32	0.0	7	chi2	hop up r=1	0.5433866169483674	0.5433866169483674	0.006921655960620817	1.0	44.95273546893698
32	0.0	7	chi4	hop up r=1	0.5433866169483674	-0.03454472405500575	0.14457364341676135	40.3231290023941	44.95273546893698
32	0.0	7	chi8	hop up r=1	0.5433866169483674	0.0078018534878678825	0.8418403364003674	43.976042224822095	44.95273546893698
32	0.0	7	chi16	hop up r=1	0.5433866169483674	0.0018325958102558548	0.9811892809767304	44.79046289118512	44.95273546893698
32	0.0	7	chi32	hop up r=1	0.5433866169483674	-2.7447693189741607e-5	0.9985421657906371	44.954840403529545	44.95273546893698
32	0.0	7	exact	hop up r=1	0.5433866169483674	0.0	NaN	44.95273546893698	44.95273546893698
32	0.0	7	UHF	hop up r=1	0.5433866169483674	0.10448644787253841	NaN	16.231721425247915	44.95273546893698
32	0.0	7	UHFsym	hop up r=1	0.5433866169483674	0.10448644787253991	NaN	16.231721425247645	44.95273546893698
32	0.0	8	chi2	n	0.9999999998895907	-1.104093483306201e-10	0.006921655960620817	0.9999999813593942	1.0000000016243007
32	0.0	8	chi4	n	0.9999999998895907	-2.846870517103639e-10	0.14457364341676135	1.0000000036423118	1.0000000016243007
32	0.0	8	chi8	n	0.9999999998895907	2.941613619356076e-11	0.8418403364003674	1.0000000031478002	1.0000000016243007
32	0.0	8	chi16	n	0.9999999998895907	2.536758580973242e-10	0.9811892809767304	1.0000000031492882	1.0000000016243007
32	0.0	8	chi32	n	0.9999999998895907	2.7746249742222062e-11	0.9985421657906371	1.0000000012807302	1.0000000016243007
32	0.0	8	exact	n	0.9999999998895907	0.0	NaN	1.0000000016243007	1.0000000016243007
32	0.0	8	UHF	n	0.9999999998895907	-1.1041156877666936e-10	NaN	0.025205416629014574	1.0000000016243007
32	0.0	8	UHFsym	n	0.9999999998895907	-1.1041156877666936e-10	NaN	1.0000000000000007	1.0000000016243007
32	0.0	8	chi2	Sz	1.176672339425755e-9	1.5256207488295592e-8	0.006921655960620817	0.9999999930868548	1.000000000538095
32	0.0	8	chi4	Sz	1.176672339425755e-9	-1.6536508030962072e-9	0.14457364341676135	1.0000000014522927	1.000000000538095
32	0.0	8	chi8	Sz	1.176672339425755e-9	-1.1373546306148175e-9	0.8418403364003674	1.0000000010859742	1.000000000538095
32	0.0	8	chi16	Sz	1.176672339425755e-9	-1.036535343668099e-9	0.9811892809767304	1.000000000955924	1.000000000538095
32	0.0	8	chi32	Sz	1.176672339425755e-9	2.721177554121379e-10	0.9985421657906371	1.0000000003945182	1.000000000538095
32	0.0	8	exact	Sz	1.176672339425755e-9	0.0	NaN	1.000000000538095	1.000000000538095
32	0.0	8	UHF	Sz	1.176672339425755e-9	-0.38448194032984856	NaN	0.03249719982928594	1.000000000538095
32	0.0	8	UHFsym	Sz	1.176672339425755e-9	1.176672325981648e-9	NaN	1.000000000000001	1.000000000538095
32	0.0	8	chi2	DoubleOcc	0.1005617259793051	0.1005617259793051	0.006921655960620817	2.0527257630905367	26.748549229461396
32	0.0	8	chi4	DoubleOcc	0.1005617259793051	0.03983557903611451	0.14457364341676135	9.095403132138577	26.748549229461396
32	0.0	8	chi8	DoubleOcc	0.1005617259793051	-0.00032341721102560617	0.8418403364003674	26.764361620243196	26.748549229461396
32	0.0	8	chi16	DoubleOcc	0.1005617259793051	0.00045356275485036734	0.9811892809767304	26.715420294521543	26.748549229461396
32	0.0	8	chi32	DoubleOcc	0.1005617259793051	5.481547493552119e-6	0.9985421657906371	26.74822507619238	26.748549229461396
32	0.0	8	exact	DoubleOcc	0.1005617259793051	0.0	NaN	26.748549229461396	26.748549229461396
32	0.0	8	UHF	DoubleOcc	0.1005617259793051	-0.0016119106760722202	NaN	1.2661175765634067	26.748549229461396
32	0.0	8	UHFsym	DoubleOcc	0.1005617259793051	-0.0016119106760720814	NaN	26.762444345591952	26.748549229461396
32	0.0	8	chi2	ZZ onsite	-0.5977530958619611	0.4022469041380389	0.006921655960620817	2.1528383247054754	50.29825043274456
32	0.0	8	chi4	ZZ onsite	-0.5977530958619611	0.15934231671383103	0.14457364341676135	11.140341344528904	50.29825043274456
32	0.0	8	chi8	ZZ onsite	-0.5977530958619611	-0.0012936689029353632	0.8418403364003674	50.29046099671212	50.29825043274456
32	0.0	8	chi16	ZZ onsite	-0.5977530958619611	0.0018142505120476438	0.9811892809767304	50.27003417489393	50.29825043274456
32	0.0	8	chi32	ZZ onsite	-0.5977530958619611	2.1926134480265702e-5	0.9985421657906371	50.29818214994043	50.29825043274456
32	0.0	8	exact	ZZ onsite	-0.5977530958619611	0.0	NaN	50.29825043274456	50.29825043274456
32	0.0	8	UHF	ZZ onsite	-0.5977530958619611	-0.006447642483466187	NaN	50.03008161533721	50.29825043274456
32	0.0	8	UHFsym	ZZ onsite	-0.5977530958619611	-0.006447642483465632	NaN	50.03008161533727	50.29825043274456
32	0.0	8	chi2	ZZ up-up r=1	-0.41952773163417123	-0.07233046493128859	0.006921655960620817	12.110391126591717	19.88912748631079
32	0.0	8	chi4	ZZ up-up r=1	-0.41952773163417123	-0.13819418444500964	0.14457364341676135	6.264768825876717	19.88912748631079
32	0.0	8	chi8	ZZ up-up r=1	-0.41952773163417123	-0.009770101960396682	0.8418403364003674	19.4394604240943	19.88912748631079
32	0.0	8	chi16	ZZ up-up r=1	-0.41952773163417123	-0.0043856173702117585	0.9811892809767304	19.732744545567517	19.88912748631079
32	0.0	8	chi32	ZZ up-up r=1	-0.41952773163417123	-0.000368211026882892	0.9985421657906371	19.878961743187745	19.88912748631079
32	0.0	8	exact	ZZ up-up r=1	-0.41952773163417123	0.0	NaN	19.88912748631079	19.88912748631079
32	0.0	8	UHF	ZZ up-up r=1	-0.41952773163417123	0.3644108201592351	NaN	1.3877140649945947	19.88912748631079
32	0.0	8	UHFsym	ZZ up-up r=1	-0.41952773163417123	-0.02984097345751774	NaN	17.55435487612719	19.88912748631079
32	0.0	8	chi2	SzSz r=1	-0.08627353746608804	0.0005257792096326208	0.006921655960620817	11.485109114479888	14.203158253697236
32	0.0	8	chi4	SzSz r=1	-0.08627353746608804	-0.014591155004735845	0.14457364341676135	7.856230381103001	14.203158253697236
32	0.0	8	chi8	SzSz r=1	-0.08627353746608804	-0.002152061498134114	0.8418403364003674	14.118449439636695	14.203158253697236
32	0.0	8	chi16	SzSz r=1	-0.08627353746608804	-0.00041158149319103776	0.9811892809767304	14.187117784611752	14.203158253697236
32	0.0	8	chi32	SzSz r=1	-0.08627353746608804	-8.523194044079974e-5	0.9985421657906371	14.205744753631663	14.203158253697236
32	0.0	8	exact	SzSz r=1	-0.08627353746608804	0.0	NaN	14.203158253697236	14.203158253697236
32	0.0	8	UHF	SzSz r=1	-0.08627353746608804	0.08563197020518495	NaN	1.0153945115651575	14.203158253697236
32	0.0	8	UHFsym	SzSz r=1	-0.08627353746608804	-0.012930978199001783	NaN	11.213199981734922	14.203158253697236
32	0.0	8	chi2	hop up r=1	0.43481443631768735	0.43481443631768735	0.006921655960620817	1.0	19.568404909497747
32	0.0	8	chi4	hop up r=1	0.43481443631768735	0.43481443631768735	0.14457364341676135	1.0	19.568404909497747
32	0.0	8	chi8	hop up r=1	0.43481443631768735	0.009108071443368115	0.8418403364003674	19.45410203890917	19.568404909497747
32	0.0	8	chi16	hop up r=1	0.43481443631768735	0.0029167819298876463	0.9811892809767304	19.566498776597538	19.568404909497747
32	0.0	8	chi32	hop up r=1	0.43481443631768735	0.00021435727684143702	0.9985421657906371	19.569384807704473	19.568404909497747
32	0.0	8	exact	hop up r=1	0.43481443631768735	0.0	NaN	19.568404909497747	19.568404909497747
32	0.0	8	UHF	hop up r=1	0.43481443631768735	-0.004085372541483445	NaN	19.51591062482048	19.568404909497747
32	0.0	8	UHFsym	hop up r=1	0.43481443631768735	-0.004085372541484	NaN	19.515910624820474	19.568404909497747
32	0.0	9	chi2	n	0.9999999999342984	-6.570155530738475e-11	0.006921655960620817	0.9999999618154768	1.000000003705669
32	0.0	9	chi4	n	0.9999999999342984	-1.1064963389983973e-9	0.14457364341676135	1.000000004806722	1.000000003705669
32	0.0	9	chi8	n	0.9999999999342984	-3.27328275595562e-10	0.8418403364003674	1.0000000038071366	1.000000003705669
32	0.0	9	chi16	n	0.9999999999342984	-2.848740132677108e-10	0.9811892809767304	1.0000000049206637	1.000000003705669
32	0.0	9	chi32	n	0.9999999999342984	-1.3147605226748738e-10	0.9985421657906371	1.0000000035865868	1.000000003705669
32	0.0	9	exact	n	0.9999999999342984	0.0	NaN	1.000000003705669	1.000000003705669
32	0.0	9	UHF	n	0.9999999999342984	-6.569533805844685e-11	NaN	0.021642948329038975	1.000000003705669
32	0.0	9	UHFsym	n	0.9999999999342984	-6.569544908074931e-11	NaN	0.9999999999999988	1.000000003705669
32	0.0	9	chi2	Sz	-2.099919314824117e-9	-2.361760852892772e-8	0.006921655960620817	1.0000000300671092	0.9999999970709188
32	0.0	9	chi4	Sz	-2.099919314824117e-9	4.234598297014891e-10	0.14457364341676135	0.9999999963918378	0.9999999970709188
32	0.0	9	chi8	Sz	-2.099919314824117e-9	-1.1008138844914583e-12	0.8418403364003674	0.9999999970466109	0.9999999970709188
32	0.0	9	chi16	Sz	-2.099919314824117e-9	6.339545069455887e-10	0.9811892809767304	0.9999999961625841	0.9999999970709188
32	0.0	9	chi32	Sz	-2.099919314824117e-9	-9.051420030159463e-11	0.9985421657906371	0.999999997187015	0.9999999970709188
32	0.0	9	exact	Sz	-2.099919314824117e-9	0.0	NaN	0.9999999970709188	0.9999999970709188
32	0.0	9	UHF	Sz	-2.099919314824117e-9	0.3844819759481673	NaN	0.034910445983694804	0.9999999970709188
32	0.0	9	UHFsym	Sz	-2.099919314824117e-9	-2.099919344314416e-9	NaN	1.0000000000000007	0.9999999970709188
32	0.0	9	chi2	DoubleOcc	0.1000083700020839	0.10000837000208393	0.006921655960620817	2.034873547387529	24.615329501373886
32	0.0	9	chi4	DoubleOcc	0.1000083700020839	0.0401538715305004	0.14457364341676135	8.561573401288479	24.615329501373886
32	0.0	9	chi8	DoubleOcc	0.1000083700020839	0.00011200802570268675	0.8418403364003674	24.605109283929448	24.615329501373886
32	0.0	9	chi16	DoubleOcc	0.1000083700020839	0.00043527550553559835	0.9811892809767304	24.571954140057233	24.615329501373886
32	0.0	9	chi32	DoubleOcc	0.1000083700020839	9.291016970780497e-6	0.9985421657906371	24.614506629606495	24.615329501373886
32	0.0	9	exact	DoubleOcc	0.1000083700020839	0.0	NaN	24.615329501373886	24.615329501373886
32	0.0	9	UHF	DoubleOcc	0.1000083700020839	-0.002165238554143717	NaN	1.0069197096966138	24.615329501373886
32	0.0	9	UHFsym	DoubleOcc	0.1000083700020839	-0.002165238554143717	NaN	24.682857071119294	24.615329501373886
32	0.0	9	chi2	ZZ onsite	-0.5999665198602605	0.4000334801397395	0.006921655960620817	2.092524486726886	46.667565865585466
32	0.0	9	chi4	ZZ onsite	-0.5999665198602605	0.16061548833499395	0.14457364341676135	10.193543283390921	46.667565865585466
32	0.0	9	chi8	ZZ onsite	-0.5999665198602605	0.0004480327574678533	0.8418403364003674	46.63502816584383	46.667565865585466
32	0.0	9	chi16	ZZ onsite	-0.5999665198602605	0.001741102591890309	0.9811892809767304	46.5278600882158	46.667565865585466
32	0.0	9	chi32	ZZ onsite	-0.5999665198602605	3.7164330835337545e-5	0.9985421657906371	46.664957312046646	46.667565865585466
32	0.0	9	exact	ZZ onsite	-0.5999665198602605	0.0	NaN	46.667565865585466	46.667565865585466
32	0.0	9	UHF	ZZ onsite	-0.5999665198602605	-0.008660954085183303	NaN	46.8212023707692	46.667565865585466
32	0.0	9	UHFsym	ZZ onsite	-0.5999665198602605	-0.008660954085183081	NaN	46.821202370769214	46.667565865585466
32	0.0	9	chi2	ZZ up-up r=1	-0.6046396278628264	0.39536037213717357	0.006921655960620817	2.3639501526268916	49.61032983942995
32	0.0	9	chi4	ZZ up-up r=1	-0.6046396278628264	0.146937355487882	0.14457364341676135	13.599201499704497	49.61032983942995
32	0.0	9	chi8	ZZ up-up r=1	-0.6046396278628264	-0.007864047087615234	0.8418403364003674	48.74803251245712	49.61032983942995
32	0.0	9	chi16	ZZ up-up r=1	-0.6046396278628264	-0.0028185784397576352	0.9811892809767304	49.38917924741254	49.61032983942995
32	0.0	9	chi32	ZZ up-up r=1	-0.6046396278628264	-3.3706343948947115e-5	0.9985421657906371	49.60828322100032	49.61032983942995
32	0.0	9	exact	ZZ up-up r=1	-0.6046396278628264	0.0	NaN	49.61032983942995	49.61032983942995
32	0.0	9	UHF	ZZ up-up r=1	-0.6046396278628264	0.17929900443662994	NaN	9.939860514455638	49.61032983942995
32	0.0	9	UHFsym	ZZ up-up r=1	-0.6046396278628264	-0.21495277495139148	NaN	6.784289263073525	49.61032983942995
32	0.0	9	chi2	SzSz r=1	-0.12653145964082807	0.12346854035917193	0.006921655960620817	1.114495213227196	32.87372826429756
32	0.0	9	chi4	SzSz r=1	-0.12653145964082807	0.03143553722125575	0.14457364341676135	11.590658854536217	32.87372826429756
32	0.0	9	chi8	SzSz r=1	-0.12653145964082807	-0.0023681477348833635	0.8418403364003674	31.530050792662024	32.87372826429756
32	0.0	9	chi16	SzSz r=1	-0.12653145964082807	-2.4619888804477963e-5	0.9811892809767304	32.82992019179379	32.87372826429756
32	0.0	9	chi32	SzSz r=1	-0.12653145964082807	-1.2413752622786323e-5	0.9985421657906371	32.8723115400728	32.87372826429756
32	0.0	9	exact	SzSz r=1	-0.12653145964082807	0.0	NaN	32.87372826429756	32.87372826429756
32	0.0	9	UHF	SzSz r=1	-0.12653145964082807	0.04537405542613965	NaN	6.871020141980982	32.87372826429756
32	0.0	9	UHFsym	SzSz r=1	-0.12653145964082807	-0.05318888942086422	NaN	5.025791065783301	32.87372826429756
32	0.0	9	chi2	hop up r=1	0.5375665243419834	0.5375665243419834	0.006921655960620817	1.0	38.64969681125835
32	0.0	9	chi4	hop up r=1	0.5375665243419834	-0.03218976910581506	0.14457364341676135	36.69459892893601	38.64969681125835
32	0.0	9	chi8	hop up r=1	0.5375665243419834	0.009383842030438738	0.8418403364003674	37.3948459769939	38.64969681125835
32	0.0	9	chi16	hop up r=1	0.5375665243419834	0.0019983734994962754	0.9811892809767304	38.44635011810713	38.64969681125835
32	0.0	9	chi32	hop up r=1	0.5375665243419834	3.8936247865217766e-5	0.9985421657906371	38.64608522855486	38.64969681125835
32	0.0	9	exact	hop up r=1	0.5375665243419834	0.0	NaN	38.64969681125835	38.64969681125835
32	0.0	9	UHF	hop up r=1	0.5375665243419834	0.09866659945800899	NaN	15.702966900242014	38.64969681125835
32	0.0	9	UHFsym	hop up r=1	0.5375665243419834	0.09866659945800799	NaN	15.702966900242195	38.64969681125835
32	0.0	10	chi2	n	0.9999999998991842	-1.0081424584029719e-10	0.006921655960620817	1.000000004675837	0.9999999999052352
32	0.0	10	chi4	n	0.9999999998991842	9.399775402485488e-10	0.14457364341676135	1.0000000009006458	0.9999999999052352
32	0.0	10	chi8	n	0.9999999998991842	1.418744011161266e-10	0.8418403364003674	1.000000000082807	0.9999999999052352
32	0.0	10	chi16	n	0.9999999998991842	-2.2464230475804925e-10	0.9811892809767304	0.9999999993537055	0.9999999999052352
32	0.0	10	chi32	n	0.9999999998991842	-6.898748239336783e-11	0.9985421657906371	0.999999999914795	0.9999999999052352
32	0.0	10	exact	n	0.9999999998991842	0.0	NaN	0.9999999999052352	0.9999999999052352
32	0.0	10	UHF	n	0.9999999998991842	-1.0081846468779077e-10	NaN	0.0184645601730447	0.9999999999052352
32	0.0	10	UHFsym	n	0.9999999998991842	-1.0081846468779077e-10	NaN	0.9999999999999954	0.9999999999052352
32	0.0	10	chi2	Sz	1.1843490320406769e-9	2.2702038093153076e-8	0.006921655960620817	1.0000000170800547	0.9999999990197322
32	0.0	10	chi4	Sz	1.1843490320406769e-9	-2.395903586638326e-9	0.14457364341676135	0.9999999967434621	0.9999999990197322
32	0.0	10	chi8	Sz	1.1843490320406769e-9	-2.3584338995630283e-10	0.8418403364003674	0.9999999987760072	0.9999999990197322
32	0.0	10	chi16	Sz	1.1843490320406769e-9	-8.706738940933434e-10	0.9811892809767304	0.9999999984181067	0.9999999990197322
32	0.0	10	chi32	Sz	1.1843490320406769e-9	5.560191335129971e-10	0.9985421657906371	0.9999999994885687	0.9999999990197322
32	0.0	10	exact	Sz	1.1843490320406769e-9	0.0	NaN	0.9999999990197322	0.9999999990197322
32	0.0	10	UHF	Sz	1.1843490320406769e-9	-0.3844819264460389	NaN	0.02909568503454322	0.9999999990197322
32	0.0	10	UHFsym	Sz	1.1843490320406769e-9	1.1843490402806134e-9	NaN	1.000000000000001	0.9999999990197322
32	0.0	10	chi2	DoubleOcc	0.1004561701824414	0.1004561701824414	0.006921655960620817	2.1745823006390017	33.61672822946325
32	0.0	10	chi4	DoubleOcc	0.1004561701824414	0.04060167275165169	0.14457364341676135	10.11152702475557	33.61672822946325
32	0.0	10	chi8	DoubleOcc	0.1004561701824414	-0.00015233953450624615	0.8418403364003674	33.60769276446144	33.61672822946325
32	0.0	10	chi16	DoubleOcc	0.1004561701824414	0.000485187885952032	0.9811892809767304	33.63046021638644	33.61672822946325
32	0.0	10	chi32	DoubleOcc	0.1004561701824414	1.4962850066413402e-5	0.9985421657906371	33.61749408336789	33.61672822946325
32	0.0	10	exact	DoubleOcc	0.1004561701824414	0.0	NaN	33.61672822946325	33.61672822946325
