geometry	rho	U	site	observable	prior	true	Delta	relerr	G	G_max
torus	ED	8.0	1	SzSz nb	UHF	-0.12175392714478167	0.09435484868967448	0.7749634931896198	1.5669349287282262	24.157776987575126
torus	ED	8.0	1	SzSz nb	UHFsym	-0.12175392714478167	-0.04559748328039234	0.3745052365019064	5.858782214468346	24.157776987575126
torus	ED	8.0	1	SxSx nb	chi4	-0.12175392714151631	0.04232640472920493	0.3476389281473307	6.429572194230654	26.948855382669286
torus	ED	8.0	1	SxSx nb	chi8	-0.12175392714151631	0.03058739913277464	0.2512231009782746	10.135259637946492	26.948855382669286
torus	ED	8.0	1	SxSx nb	chi32	-0.12175392714151631	0.009212973830775323	0.07566880220682289	23.377682095447245	26.948855382669286
torus	ED	8.0	1	SxSx nb	chi128	-0.12175392714151631	0.002425674951706175	0.019922765603172524	26.645657689293035	26.948855382669286
torus	ED	8.0	1	SxSx nb	exact	-0.12175392714151631	4.101200116654602e-5	0.00033684335388112116	26.948855382669286	26.948855382669286
torus	ED	8.0	1	SxSx nb	UHF	-0.12175392714151631	-0.11547119513919563	0.9483981161854584	1.1041491798493546	26.948855382669286
torus	ED	8.0	1	SxSx nb	UHFsym	-0.12175392714151631	-0.0454950291541622	0.3736637513242812	5.837220267769747	26.948855382669286
torus	DMRG	8.0	1	n	chi4	1.0000206554492677	2.127359382930738e-5	2.127315442274544e-5	1.0000001700733305	1.0000557799442624
torus	DMRG	8.0	1	n	chi8	1.0000206554492677	-0.0065167017817988615	0.006516567179176092	1.020016289383912	1.0000557799442624
torus	DMRG	8.0	1	n	chi32	1.0000206554492677	-0.0011637218745090827	0.001163697837807431	0.9981667933065528	1.0000557799442624
torus	DMRG	8.0	1	n	chi128	1.0000206554492677	-0.00018093581447597984	0.00018093207724263747	1.0004464899860366	1.0000557799442624
torus	DMRG	8.0	1	n	exact	1.0000206554492677	0.0	0.0	1.0000557799442624	1.0000557799442624
torus	DMRG	8.0	1	n	UHF	1.0000206554492677	-0.006376372022533383	0.006376240318424968	0.01280679550463172	1.0000557799442624
torus	DMRG	8.0	1	n	UHFsym	1.0000206554492677	-0.00637637202252761	0.006376240318419195	1.0102271444629358	1.0000557799442624
torus	DMRG	8.0	1	Sz	chi4	-1.9025087068663682e-6	-1.5961645545709002e-6	0.8389788434660838	0.9999997574943122	0.9999820162890715
torus	DMRG	8.0	1	Sz	chi8	-1.9025087068663682e-6	0.002126448682306665	1117.707726977581	0.9880186759047856	0.9999820162890715
torus	DMRG	8.0	1	Sz	chi32	-1.9025087068663682e-6	-0.0008062545280265419	423.7849346584741	1.0006953336582538	0.9999820162890715
torus	DMRG	8.0	1	Sz	chi128	-1.9025087068663682e-6	-1.9567273919635086e-6	1.0284985214004325	0.9998625307246105	0.9999820162890715
torus	DMRG	8.0	1	Sz	exact	-1.9025087068663682e-6	0.0	0.0	0.9999820162890715	0.9999820162890715
torus	DMRG	8.0	1	Sz	UHF	-1.9025087068663682e-6	0.4580658259246938	240769.37165726634	0.01982156143305094	0.9999820162890715
torus	DMRG	8.0	1	Sz	UHFsym	-1.9025087068663682e-6	-1.9025087068659345e-6	0.9999999999997721	0.9935516850275051	0.9999820162890715
torus	DMRG	8.0	1	DoubleOcc	chi4	0.0488651438207639	0.0348068746504967	0.7123047622282138	21.739418662080507	72.77755772305619
torus	DMRG	8.0	1	DoubleOcc	chi8	0.0488651438207639	0.025878696776775845	0.529594200555272	28.392375671152553	72.77755772305619
torus	DMRG	8.0	1	DoubleOcc	chi32	0.0488651438207639	0.0076395941115651456	0.15634035867339266	62.75829085761118	72.77755772305619
torus	DMRG	8.0	1	DoubleOcc	chi128	0.0488651438207639	0.002035131888033892	0.041647925881456604	71.4873107298652	72.77755772305619
torus	DMRG	8.0	1	DoubleOcc	exact	0.0488651438207639	0.0	0.0	72.77755772305619	72.77755772305619
torus	DMRG	8.0	1	DoubleOcc	UHF	0.0488651438207639	0.005482443426880396	0.11219538096500561	1.6781535928957567	72.77755772305619
torus	DMRG	8.0	1	DoubleOcc	UHFsym	0.0488651438207639	0.005482443426883699	0.1121953809650732	63.5853426695344	72.77755772305619
torus	DMRG	8.0	1	ZZ onsite	chi4	-0.804580735615479	0.13918495141432874	0.17299065867871743	27.928387701498828	192.00664931750083
torus	DMRG	8.0	1	ZZ onsite	chi8	-0.804580735615479	0.11654819067070155	0.14485580565329573	37.37114167071344	192.00664931750083
torus	DMRG	8.0	1	ZZ onsite	chi32	-0.804580735615479	0.032885820195279414	0.04087323837069352	141.97221501880674	192.00664931750083
torus	DMRG	8.0	1	ZZ onsite	chi128	-0.804580735615479	0.008502399181088416	0.010567490376940665	186.46944372342872	192.00664931750083
torus	DMRG	8.0	1	ZZ onsite	exact	-0.804580735615479	0.0	0.0	192.00664931750083	192.00664931750083
torus	DMRG	8.0	1	ZZ onsite	UHF	-0.804580735615479	0.03468251775258879	0.043106323849598206	138.12033530516467	192.00664931750083
torus	DMRG	8.0	1	ZZ onsite	UHFsym	-0.804580735615479	0.03468251775259645	0.043106323849607726	138.1203353051482	192.00664931750083
torus	DMRG	8.0	1	ZZ up-up nb	chi4	-0.5133795663098994	0.15402710755186233	0.30002578532485746	9.326372994578058	41.757863878428736
torus	DMRG	8.0	1	ZZ up-up nb	chi8	-0.5133795663098994	0.08190553340662032	0.15954186489218075	21.451317407500913	41.757863878428736
torus	DMRG	8.0	1	ZZ up-up nb	chi32	-0.5133795663098994	0.04159842446600237	0.08102859403814225	34.0989740349809	41.757863878428736
torus	DMRG	8.0	1	ZZ up-up nb	chi128	-0.5133795663098994	0.00968778991628172	0.018870618450820314	41.54693395591191	41.757863878428736
torus	DMRG	8.0	1	ZZ up-up nb	exact	-0.5133795663098994	0.0	0.0	41.757863878428736	41.757863878428736
torus	DMRG	8.0	1	ZZ up-up nb	UHF	-0.5133795663098994	0.3761455430767323	0.7326850692177211	1.8761821297323116	41.757863878428736
torus	DMRG	8.0	1	ZZ up-up nb	UHFsym	-0.5133795663098994	-0.1836637848035339	0.3577543728973935	6.5975479499856435	41.757863878428736
torus	DMRG	8.0	1	SzSz nb	chi4	-0.12179485108361257	0.03802752826055386	0.3122260746018552	7.037810710877976	24.073578876722753
torus	DMRG	8.0	1	SzSz nb	chi8	-0.12179485108361257	0.020222432319600553	0.16603684096397298	13.8995856359322	24.073578876722753
torus	DMRG	8.0	1	SzSz nb	chi32	-0.12179485108361257	0.01022381226851296	0.08394289395283451	20.041188037669947	24.073578876722753
torus	DMRG	8.0	1	SzSz nb	chi128	-0.12179485108361257	0.0023539600994677973	0.019327254629604957	23.67159165321775	24.073578876722753
torus	DMRG	8.0	1	SzSz nb	exact	-0.12179485108361257	0.0	0.0	24.073578876722753	24.073578876722753
torus	DMRG	8.0	1	SzSz nb	UHF	-0.12179485108361257	0.09431392475084358	0.774367092793576	1.5673615743232636	24.073578876722753
torus	DMRG	8.0	1	SzSz nb	UHFsym	-0.12179485108361257	-0.04563840721922324	0.3747154072046307	5.853536167590513	24.073578876722753
torus	DMRG	8.0	1	SxSx nb	chi4	-0.12179493914268286	0.042285392728038385	0.3471851377872197	6.433932755940306	26.87220752790492
torus	DMRG	8.0	1	SxSx nb	chi8	-0.12179493914268286	0.030546387131608094	0.2508017767127662	10.139975290692895	26.87220752790492
torus	DMRG	8.0	1	SxSx nb	chi32	-0.12179493914268286	0.009171961829608777	0.07530659232781271	23.341731560685165	26.87220752790492
torus	DMRG	8.0	1	SxSx nb	chi128	-0.12179493914268286	0.002384662950539629	0.01957932708309	26.577478576694812	26.87220752790492
torus	DMRG	8.0	1	SxSx nb	exact	-0.12179493914268286	0.0	0.0	26.87220752790492	26.87220752790492
torus	DMRG	8.0	1	SxSx nb	UHF	-0.12179493914268286	-0.11551220714036217	0.9484154920841131	1.104187956671849	26.87220752790492
torus	DMRG	8.0	1	SxSx nb	UHFsym	-0.12179493914268286	-0.04553604115532875	0.3738746574846041	5.830981005434955	26.87220752790492
torus	ED	8.0	2	n	chi4	0.9999999999856393	-6.181589224940609e-7	6.181589225029381e-7	0.9996933560753682	1.0000191516187669
torus	ED	8.0	2	n	chi8	0.9999999999856393	0.005130513498530775	0.0051305134986044535	0.9980713591323144	1.0000191516187669
torus	ED	8.0	2	n	chi32	0.9999999999856393	0.0007936229573318743	0.0007936229573432713	0.9996956308201794	1.0000191516187669
torus	ED	8.0	2	n	chi128	0.9999999999856393	-2.3643629617486894e-5	2.3643629617826433e-5	0.9999668697474642	1.0000191516187669
torus	ED	8.0	2	n	exact	0.9999999999856393	-2.0588960647716092e-5	2.0588960648011765e-5	1.0000191516187669	1.0000191516187669
torus	ED	8.0	2	n	UHF	0.9999999999856393	-0.006397027486160889	0.006397027486252755	0.012623781816299738	1.0000191516187669
torus	ED	8.0	2	n	UHFsym	0.9999999999856393	-0.00639702748615556	0.006397027486247426	1.0029462488561571	1.0000191516187669
torus	ED	8.0	2	Sz	chi4	-2.689267211697377e-11	-7.817701087030945e-5	NaN	1.0001281304975504	1.0000065127909876
torus	ED	8.0	2	Sz	chi8	-2.689267211697377e-11	0.0015157830845100393	NaN	0.9940899900193854	1.0000065127909876
torus	ED	8.0	2	Sz	chi32	-2.689267211697377e-11	0.00013753614154793023	NaN	0.9995002965608187	1.0000065127909876
torus	ED	8.0	2	Sz	chi128	-2.689267211697377e-11	-1.445719210805066e-5	NaN	1.0000307625914144	1.0000065127909876
torus	ED	8.0	2	Sz	exact	-2.689267211697377e-11	-3.064161761441586e-7	NaN	1.0000065127909876	1.0000065127909876
torus	ED	8.0	2	Sz	UHF	-2.689267211697377e-11	-0.4580677284602928	NaN	0.02150877789421166	1.0000065127909876
torus	ED	8.0	2	Sz	UHFsym	-2.689267211697377e-11	-2.6892660407590308e-11	NaN	0.9993928723452614	1.0000065127909876
torus	ED	8.0	2	DoubleOcc	chi4	0.048871260106130604	0.03481237279130173	0.7123281191379537	19.937711324492835	63.55484547748321
torus	ED	8.0	2	DoubleOcc	chi8	0.048871260106130604	0.026017162734664256	0.5323612012083265	30.427045058521042	63.55484547748321
torus	ED	8.0	2	DoubleOcc	chi32	0.048871260106130604	0.008886701745053238	0.18183901388575932	53.80013313169024	63.55484547748321
torus	ED	8.0	2	DoubleOcc	chi128	0.048871260106130604	0.0021902442422025437	0.04481661077381941	62.03777538761297	63.55484547748321
torus	ED	8.0	2	DoubleOcc	exact	0.048871260106130604	6.1298103374018975e-6	0.00012542771199453788	63.55484547748321	63.55484547748321
torus	ED	8.0	2	DoubleOcc	UHF	0.048871260106130604	0.005488559712247043	0.11230649056987456	1.3742467158363123	63.55484547748321
torus	ED	8.0	2	DoubleOcc	UHFsym	0.048871260106130604	0.005488559712246349	0.11230649056986035	54.47029430138344	63.55484547748321
torus	ED	8.0	2	ZZ onsite	chi4	-0.804514959546763	0.139250727483045	0.1730865608285199	26.636324287418923	178.79256944513827
torus	ED	8.0	2	ZZ onsite	chi8	-0.804514959546763	0.09380762394158793	0.1166014662977007	48.78874185332948	178.79256944513827
torus	ED	8.0	2	ZZ onsite	chi32	-0.804514959546763	0.03395956106554232	0.04221122387167792	127.68416933709138	178.79256944513827
torus	ED	8.0	2	ZZ onsite	chi128	-0.804514959546763	0.008808264228038709	0.010948540015963149	171.5532048142205	178.79256944513827
torus	ED	8.0	2	ZZ onsite	exact	-0.804514959546763	6.569716263682412e-5	8.166058549593127e-5	178.79256944513827	178.79256944513827
torus	ED	8.0	2	ZZ onsite	UHF	-0.804514959546763	0.03474829382130307	0.043191606829634466	126.16069410523735	178.79256944513827
torus	ED	8.0	2	ZZ onsite	UHFsym	-0.804514959546763	0.034748293821295184	0.04319160682962467	126.16069410525252	178.79256944513827
torus	ED	8.0	2	ZZ up-up nb	chi4	-0.5132034648069896	0.10392007247333923	0.2024929284380854	13.237191839395013	38.28562795353836
torus	ED	8.0	2	ZZ up-up nb	chi8	-0.5132034648069896	0.09094911459453325	0.17721843446387925	15.423713781361458	38.28562795353836
torus	ED	8.0	2	ZZ up-up nb	chi32	-0.5132034648069896	0.045625613877378846	0.08890355776249124	26.612922702746594	38.28562795353836
torus	ED	8.0	2	ZZ up-up nb	chi128	-0.5132034648069896	0.010571492812750827	0.020599028529019486	36.59056469295885	38.28562795353836
torus	ED	8.0	2	ZZ up-up nb	exact	-0.5132034648069896	0.0003221497990353317	0.0006277233517051347	38.28562795353836	38.28562795353836
torus	ED	8.0	2	ZZ up-up nb	UHF	-0.5132034648069896	0.37632164457964223	0.7332796256961609	1.6682312702875164	38.28562795353836
torus	ED	8.0	2	ZZ up-up nb	UHFsym	-0.5132034648069896	-0.1834876833006241	0.35753399164916366	7.061562822143654	38.28562795353836
torus	ED	8.0	2	SzSz nb	chi4	-0.12175392709797928	0.033125157611263834	0.27206644090097365	9.748211916377281	28.598735688504142
torus	ED	8.0	2	SzSz nb	chi8	-0.12175392709797928	0.023799977811436113	0.19547605879097033	14.955832132133734	28.598735688504142
torus	ED	8.0	2	SzSz nb	chi32	-0.12175392709797928	0.011189635551955734	0.09190369311826038	24.40586766120717	28.598735688504142
torus	ED	8.0	2	SzSz nb	chi128	-0.12175392709797928	0.0025434726809955566	0.020890272220531685	28.619045825833368	28.598735688504142
torus	ED	8.0	2	SzSz nb	exact	-0.12175392709797928	7.566114957022196e-5	0.0006214267693339782	28.598735688504142	28.598735688504142
torus	ED	8.0	2	SzSz nb	UHF	-0.12175392709797928	0.09435484873647693	0.7749634938719189	1.711346794278566	28.598735688504142
torus	ED	8.0	2	SzSz nb	UHFsym	-0.12175392709797928	-0.04559748323358995	0.37450523626146526	5.696278881107138	28.598735688504142
torus	ED	8.0	2	SxSx nb	chi4	-0.12175392710008347	0.03845906287216706	0.3158753379720817	7.311811200331856	30.38786687552629
torus	ED	8.0	2	SxSx nb	chi8	-0.12175392710008347	0.029780478592705148	0.24459563072840493	10.779055916115649	30.38786687552629
torus	ED	8.0	2	SxSx nb	chi32	-0.12175392710008347	0.010268009307053086	0.08433411185671766	25.42574156112254	30.38786687552629
torus	ED	8.0	2	SxSx nb	chi128	-0.12175392710008347	0.0025697158113723445	0.021105814593232804	30.091731857507707	30.38786687552629
torus	ED	8.0	2	SxSx nb	exact	-0.12175392710008347	7.56989282677395e-5	0.00062173705662499	30.38786687552629	30.38786687552629
torus	ED	8.0	2	SxSx nb	UHF	-0.12175392710008347	-0.11547119509776277	0.9483981161678982	1.095042459411789	30.38786687552629
torus	ED	8.0	2	SxSx nb	UHFsym	-0.12175392710008347	-0.04549502911272932	0.37366375111113875	5.862439117849719	30.38786687552629
torus	DMRG	8.0	2	n	chi4	1.000020588946287	1.997080172522203e-5	1.9970390555923546e-5	0.9996949405734138	1.0000194036719716
torus	DMRG	8.0	2	n	chi8	1.000020588946287	0.0051511024591784915	0.005150996405590172	0.9979789081787659	1.0000194036719716
torus	DMRG	8.0	2	n	chi32	1.000020588946287	0.0008142119179795904	0.000814195154559286	0.9996833647411776	1.0000194036719716
torus	DMRG	8.0	2	n	chi128	1.000020588946287	-3.054668969770802e-6	3.0546060786503207e-6	0.9999674439904045	1.0000194036719716
torus	DMRG	8.0	2	n	exact	1.000020588946287	0.0	0.0	1.0000194036719716	1.0000194036719716
torus	DMRG	8.0	2	n	UHF	1.000020588946287	-0.006376438525513173	0.006376307244065816	0.012621144739213839	1.0000194036719716
torus	DMRG	8.0	2	n	UHFsym	1.000020588946287	-0.006376438525507844	0.0063763072440604866	1.003021940622624	1.0000194036719716
torus	DMRG	8.0	2	Sz	chi4	3.0638928347204164e-7	-7.787059469416529e-5	NaN	1.0001270546037673	1.0000064759368847
torus	DMRG	8.0	2	Sz	chi8	3.0638928347204164e-7	0.0015160895006861835	NaN	0.994119225510193	1.0000064759368847
torus	DMRG	8.0	2	Sz	chi32	3.0638928347204164e-7	0.0001378425577240744	NaN	0.9995034556883503	1.0000064759368847
torus	DMRG	8.0	2	Sz	chi128	3.0638928347204164e-7	-1.41507759319065e-5	NaN	1.0000305262982154	1.0000064759368847
torus	DMRG	8.0	2	Sz	exact	3.0638928347204164e-7	0.0	NaN	1.0000064759368847	1.0000064759368847
torus	DMRG	8.0	2	Sz	UHF	3.0638928347204164e-7	-0.45806742204411666	NaN	0.021512529069443568	1.0000064759368847
torus	DMRG	8.0	2	Sz	UHFsym	3.0638928347204164e-7	3.06389283483751e-7	NaN	0.99938351340256	1.0000064759368847
torus	DMRG	8.0	2	DoubleOcc	chi4	0.0488651302957932	0.034806242980964325	0.7122920325858784	19.957934189187135	63.66187842304742
torus	DMRG	8.0	2	DoubleOcc	chi8	0.0488651302957932	0.026011032924326855	0.5323025389858859	30.46528202778127	63.66187842304742
torus	DMRG	8.0	2	DoubleOcc	chi32	0.0488651302957932	0.008880571934715836	0.18173638095221378	53.89231719295703	63.66187842304742
torus	DMRG	8.0	2	DoubleOcc	chi128	0.0488651302957932	0.0021841144318651418	0.0446967892778375	62.1450433093669	63.66187842304742
torus	DMRG	8.0	2	DoubleOcc	exact	0.0488651302957932	0.0	0.0	63.66187842304742	63.66187842304742
torus	DMRG	8.0	2	DoubleOcc	UHF	0.0488651302957932	0.005482429901909641	0.11219513523698971	1.375404781138108	63.66187842304742
torus	DMRG	8.0	2	DoubleOcc	UHFsym	0.0488651302957932	0.005482429901908947	0.11219513523697551	54.562521549626226	63.66187842304742
torus	DMRG	8.0	2	ZZ onsite	chi4	-0.8045806567093998	0.1391850303204082	0.17299077371515698	26.694031720715305	179.87447025515576
torus	DMRG	8.0	2	ZZ onsite	chi8	-0.8045806567093998	0.0937419267789511	0.11651029141359164	48.9422630673388	179.87447025515576
torus	DMRG	8.0	2	ZZ onsite	chi32	-0.8045806567093998	0.0338938639029055	0.042126123242293353	128.40688087586156	179.87447025515576
torus	DMRG	8.0	2	ZZ onsite	chi128	-0.8045806567093998	0.008742567065401885	0.010865992107189752	172.62714637439387	179.87447025515576
torus	DMRG	8.0	2	ZZ onsite	exact	-0.8045806567093998	0.0	0.0	179.87447025515576	179.87447025515576
torus	DMRG	8.0	2	ZZ onsite	UHF	-0.8045806567093998	0.03468259665866624	0.04310642614814064	126.87026437057149	179.87447025515576
torus	DMRG	8.0	2	ZZ onsite	UHFsym	-0.8045806567093998	0.03468259665865836	0.043106426148130844	126.87026437058685	179.87447025515576
torus	DMRG	8.0	2	ZZ up-up nb	chi4	-0.513525614606025	0.1035979226743039	0.2017385690756319	13.350495288364234	38.54659225491817
torus	DMRG	8.0	2	ZZ up-up nb	chi8	-0.513525614606025	0.09062696479549792	0.1764799305386677	15.56175442945609	38.54659225491817
torus	DMRG	8.0	2	ZZ up-up nb	chi32	-0.513525614606025	0.045303464078343514	0.08822045637022444	26.87192231207112	38.54659225491817
torus	DMRG	8.0	2	ZZ up-up nb	chi128	-0.513525614606025	0.010249343013715495	0.019958776587179112	36.882543581106994	38.54659225491817
torus	DMRG	8.0	2	ZZ up-up nb	exact	-0.513525614606025	0.0	0.0	38.54659225491817	38.54659225491817
torus	DMRG	8.0	2	ZZ up-up nb	UHF	-0.513525614606025	0.3759994947806069	0.7321922881472473	1.6753544833454146	38.54659225491817
torus	DMRG	8.0	2	ZZ up-up nb	UHFsym	-0.513525614606025	-0.18380983309965943	0.3579370295689684	7.04699310987258	38.54659225491817
torus	DMRG	8.0	2	SzSz nb	chi4	-0.1218295882475495	0.03304949646169361	0.2712764356926108	9.7961903487566	28.779084226235774
torus	DMRG	8.0	2	SzSz nb	chi8	-0.1218295882475495	0.02372431666186589	0.19473361933769062	15.048323106810983	28.779084226235774
torus	DMRG	8.0	2	SzSz nb	chi32	-0.1218295882475495	0.011113974402385512	0.0912255763337447	24.588423890835976	28.779084226235774
torus	DMRG	8.0	2	SzSz nb	chi128	-0.1218295882475495	0.0024678115314253346	0.020256257670434773	28.814512268506537	28.779084226235774
torus	DMRG	8.0	2	SzSz nb	exact	-0.1218295882475495	0.0	0.0	28.779084226235774	28.779084226235774
torus	DMRG	8.0	2	SzSz nb	UHF	-0.1218295882475495	0.0942791875869067	0.7738611690563852	1.7150971103618617	28.779084226235774
torus	DMRG	8.0	2	SzSz nb	UHFsym	-0.1218295882475495	-0.04567314438316017	0.3748936940536598	5.695814679626397	28.779084226235774
torus	DMRG	8.0	2	SxSx nb	chi4	-0.1218296260283512	0.038383363943899323	0.31505771785728914	7.340105790240535	30.365908616845534
torus	DMRG	8.0	2	SxSx nb	chi8	-0.1218296260283512	0.02970477966443741	0.24382230031244415	10.822865192530372	30.365908616845534
torus	DMRG	8.0	2	SxSx nb	chi32	-0.1218296260283512	0.010192310378785346	0.08366036005407645	25.487251004039628	30.365908616845534
torus	DMRG	8.0	2	SxSx nb	chi128	-0.1218296260283512	0.002494016883104605	0.020471349739875404	30.09492363422367	30.365908616845534
torus	DMRG	8.0	2	SxSx nb	exact	-0.1218296260283512	0.0	0.0	30.365908616845534	30.365908616845534
torus	DMRG	8.0	2	SxSx nb	UHF	-0.1218296260283512	-0.11554689402603051	0.9484301790365947	1.0949851162092883	30.365908616845534
torus	DMRG	8.0	2	SxSx nb	UHFsym	-0.1218296260283512	-0.04557072804099706	0.3740529256027775	5.851354268919461	30.365908616845534
torus	ED	8.0	3	n	chi4	0.9999999999875911	-2.6295510097473773e-5	2.629551009780007e-5	0.9995000168509655	1.0000073520829187
torus	ED	8.0	3	n	chi8	0.9999999999875911	-0.004234271673070444	0.0042342716731229866	0.9817500600590731	1.0000073520829187
torus	ED	8.0	3	n	chi32	0.9999999999875911	-0.00047897852934453145	0.00047897852935047504	1.005235606512565	1.0000073520829187
torus	ED	8.0	3	n	chi128	0.9999999999875911	-4.736812711414462e-5	4.736812711473241e-5	1.0002292899987992	1.0000073520829187
torus	ED	8.0	3	n	exact	0.9999999999875911	-2.471234434275882e-5	2.471234434306547e-5	1.0000073520829187	1.0000073520829187
torus	ED	8.0	3	n	UHF	0.9999999999875911	-0.006397027484209894	0.006397027484289274	0.009230963340289548	1.0000073520829187
torus	ED	8.0	3	n	UHFsym	0.9999999999875911	-0.006397027484204121	0.006397027484283501	1.0012593837764328	1.0000073520829187
torus	ED	8.0	3	Sz	chi4	6.026672216830065e-13	8.352837405594185e-5	NaN	0.9997808050153203	0.9999648885019666
torus	ED	8.0	3	Sz	chi8	6.026672216830065e-13	0.0026514523082310083	NaN	0.986133757232804	0.9999648885019666
torus	ED	8.0	3	Sz	chi32	6.026672216830065e-13	-0.0008551546354281132	NaN	1.00112721920701	0.9999648885019666
torus	ED	8.0	3	Sz	chi128	6.026672216830065e-13	-3.2268397133019405e-5	NaN	1.0000096745260414	0.9999648885019666
torus	ED	8.0	3	Sz	exact	6.026672216830065e-13	1.4514462581688425e-6	NaN	0.9999648885019666	0.9999648885019666
torus	ED	8.0	3	Sz	UHF	6.026672216830065e-13	0.4580677284340034	NaN	0.025595083444392396	0.9999648885019666
torus	ED	8.0	3	Sz	UHFsym	6.026672216830065e-13	6.026854362795042e-13	NaN	0.9887836694981617	0.9999648885019666
torus	ED	8.0	3	DoubleOcc	chi4	0.04887126010508064	0.03644410398913753	0.7457164785761031	20.283568939311504	63.14029514048171
torus	ED	8.0	3	DoubleOcc	chi8	0.04887126010508064	0.02365038333690686	0.4839323415450091	31.05211461350995	63.14029514048171
torus	ED	8.0	3	DoubleOcc	chi32	0.04887126010508064	0.010566268949303376	0.21620619003038374	52.83239894261122	63.14029514048171
torus	ED	8.0	3	DoubleOcc	chi128	0.04887126010508064	0.0028372536366425283	0.05805566769798859	62.07115804925348	63.14029514048171
torus	ED	8.0	3	DoubleOcc	exact	0.04887126010508064	4.287914876638377e-6	8.773898744208167e-5	63.14029514048171	63.14029514048171
torus	ED	8.0	3	DoubleOcc	UHF	0.04887126010508064	0.005488559711197077	0.11230649055080306	1.044942398091923	63.14029514048171
torus	ED	8.0	3	DoubleOcc	UHFsym	0.04887126010508064	0.005488559711200436	0.11230649055087179	56.753881297759946	63.14029514048171
torus	ED	8.0	3	ZZ onsite	chi4	-0.8045149595548566	0.1458290069767484	0.18126326334246975	26.223269534156007	187.7097212842997
torus	ED	8.0	3	ZZ onsite	chi8	-0.8045149595548566	0.10307007669377122	0.12811455581982037	46.00265847356048	187.7097212842997
torus	ED	8.0	3	ZZ onsite	chi32	-0.8045149595548566	0.04322303285590501	0.053725580043683205	121.48395496467343	187.7097212842997
torus	ED	8.0	3	ZZ onsite	chi128	-0.8045149595548566	0.011443750800801733	0.014224410205042844	180.60238459058084	187.7097212842997
torus	ED	8.0	3	ZZ onsite	exact	-0.8045149595548566	6.657634819362546e-5	8.275339992492195e-5	187.7097212842997	187.7097212842997
torus	ED	8.0	3	ZZ onsite	UHF	-0.8045149595548566	0.034748293813211206	0.04319160681914189	138.70996495336772	187.7097212842997
torus	ED	8.0	3	ZZ onsite	UHFsym	-0.8045149595548566	0.03474829381321887	0.04319160681915141	138.70996495335172	187.7097212842997
torus	ED	8.0	3	ZZ up-up nb	chi4	-0.5132034649876562	0.10915274647394113	0.21268902866150077	13.669231699638814	32.26752431034554
torus	ED	8.0	3	ZZ up-up nb	chi8	-0.5132034649876562	0.07788124959800014	0.15175511256509808	19.165564923310914	32.26752431034554
torus	ED	8.0	3	ZZ up-up nb	chi32	-0.5132034649876562	0.045003814021725264	0.0876919527868108	26.436116724881753	32.26752431034554
torus	ED	8.0	3	ZZ up-up nb	chi128	-0.5132034649876562	0.011662426301886963	0.022724761420243864	31.90476039451046	32.26752431034554
torus	ED	8.0	3	ZZ up-up nb	exact	-0.5132034649876562	0.00021428754020613727	0.0004175488959555084	32.26752431034554	32.26752431034554
torus	ED	8.0	3	ZZ up-up nb	UHF	-0.5132034649876562	0.3763216443989801	0.733279625085991	1.8389351127527236	32.26752431034554
torus	ED	8.0	3	ZZ up-up nb	UHFsym	-0.5132034649876562	-0.1834876834812902	0.35753399187533447	6.3958950690274	32.26752431034554
torus	ED	8.0	3	SzSz nb	chi4	-0.12175392714045843	0.02762812154139152	0.2269177035211276	11.100506548303338	24.042623173439363
torus	ED	8.0	3	SzSz nb	chi8	-0.12175392714045843	0.021821713548921012	0.17922800571144556	13.89321578311463	24.042623173439363
torus	ED	8.0	3	SzSz nb	chi32	-0.12175392714045843	0.011478072738186795	0.09427271060378527	20.099688711209513	24.042623173439363
torus	ED	8.0	3	SzSz nb	chi128	-0.12175392714045843	0.0027585658968336257	0.022656894620337573	23.791693505798392	24.042623173439363
torus	ED	8.0	3	SzSz nb	exact	-0.12175392714045843	5.009410363077116e-5	0.0004114372719409808	24.042623173439363	24.042623173439363
torus	ED	8.0	3	SzSz nb	UHF	-0.12175392714045843	0.0943548486939984	0.7749634932526509	1.6279397451709186	24.042623173439363
torus	ED	8.0	3	SzSz nb	UHFsym	-0.12175392714045843	-0.04559748327606897	0.3745052364796952	5.6552709147156515	24.042623173439363
torus	ED	8.0	3	SxSx nb	chi4	-0.12175392714574562	0.03228610001650206	0.2651750195938564	7.823992523099305	24.062633874208565
torus	ED	8.0	3	SxSx nb	chi8	-0.12175392714574562	0.02880143173264199	0.2365544373625437	9.027792944165004	24.062633874208565
torus	ED	8.0	3	SxSx nb	chi32	-0.12175392714574562	0.010366154739943345	0.08514020847585912	18.852212661657862	24.062633874208565
torus	ED	8.0	3	SxSx nb	chi128	-0.12175392714574562	0.0028217522890981173	0.023175862621008823	23.170882558243047	24.062633874208565
torus	ED	8.0	3	SxSx nb	exact	-0.12175392714574562	5.004456881552155e-5	0.00041103042824742456	24.062633874208565	24.062633874208565
torus	ED	8.0	3	SxSx nb	UHF	-0.12175392714574562	-0.11547119514342494	0.9483981161872509	1.0919568608758023	24.062633874208565
torus	ED	8.0	3	SxSx nb	UHFsym	-0.12175392714574562	-0.04549502915839128	0.373663751346036	6.0096888675398255	24.062633874208565
