L	doping	observable	site	G_median	G_min	G_max_over_chi	Gmax_ceiling	ratio_median
64	0.000	DoubleOcc	5	30.0170	2.2385	30.0390	30.0344	0.9994
64	0.000	DoubleOcc	6	24.2215	2.1424	24.2593	24.2494	0.9989
64	0.000	DoubleOcc	7	28.3461	2.0565	28.5021	28.4030	0.9980
64	0.000	DoubleOcc	8	29.6186	2.1404	29.6650	29.6622	0.9985
64	0.000	DoubleOcc	9	29.3392	2.1671	29.3795	29.3794	0.9986
64	0.000	DoubleOcc	10	27.6893	2.0877	27.7219	27.7143	0.9991
64	0.000	DoubleOcc	11	28.5909	2.3088	28.7977	28.7356	0.9950
64	0.000	DoubleOcc	12	28.1052	2.1072	28.1251	28.1247	0.9993
64	0.000	DoubleOcc	13	31.6060	2.1302	31.6365	31.6313	0.9992
64	0.000	DoubleOcc	14	30.6369	2.2010	30.7091	30.6793	0.9986
64	0.000	DoubleOcc	15	24.1006	2.0669	24.1485	24.1290	0.9988
64	0.000	DoubleOcc	16	29.2115	2.1531	29.2238	29.2231	0.9996
64	0.000	DoubleOcc	17	28.6380	2.1782	28.6670	28.6586	0.9993
64	0.000	DoubleOcc	18	29.9907	2.0675	30.0701	30.0503	0.9980
64	0.000	DoubleOcc	19	27.8738	2.1458	27.8792	27.8791	0.9998
64	0.000	DoubleOcc	20	25.2050	2.0950	25.2305	25.2270	0.9991
64	0.000	DoubleOcc	21	26.7994	2.1324	26.8079	26.8081	0.9997
64	0.000	DoubleOcc	22	30.9370	2.1648	30.9430	30.9408	0.9999
64	0.000	DoubleOcc	23	30.7813	2.2161	30.8262	30.7975	0.9995
64	0.000	DoubleOcc	24	28.0807	2.0480	28.1501	28.1443	0.9977
64	0.000	DoubleOcc	25	26.9256	1.9818	27.0261	27.0063	0.9970
