U	doping	L	chi_prior	observable	prior_fid	S_center	median_absDelta	mean_absDelta	max_absDelta	median_absP	median_relerr	max_relerr	n_relerr
8.0	0.0	16	32	ZZ onsite	0.9999771768849031	0.9689924948767649	1.2377927755546914e-6	2.7177443914713773e-6	8.269130875371289e-6	0.8534052197136276	1.450549091249088e-6	9.691950112599237e-6	16
8.0	0.0	16	32	n	0.9999771768849031	0.9689924948767649	4.4665937615206985e-12	7.094172471688864e-12	2.224587181132165e-11	0.9999999999991125	4.4665937615634114e-12	2.2245871811340975e-11	16
8.0	0.0	32	4	SzSz r=1	0.468607662006662	1.0691808030424133	0.006151808719618512	0.006339639968960877	0.011370579928487778	0.15224764297819113	0.04514385639231432	0.07622560374774226	31
8.0	0.0	32	4	hop up r=1	0.468607662006662	1.0691808030424133	0.0266748784107963	0.14215047370264738	0.28286514619764946	0.3380213982163198	0.07825872665832945	1.0	31
8.0	0.0	32	4	DoubleOcc	0.468607662006662	1.0691808030424133	0.017472832389156367	0.016024426890255728	0.018048427708251935	0.0366452122080585	0.47728060794146954	0.4921535797040612	32
8.0	0.0	32	4	ZZ up-up r=1	0.468607662006662	1.0691808030424133	0.0404089994372151	0.03999715261607811	0.05827779038796177	0.6472019574289244	0.06365125385330217	0.14828721840042294	31
8.0	0.0	32	4	Sz	0.468607662006662	1.0691808030424133	1.0660608913068415e-6	1.0593557074267343e-6	2.039112279268035e-6	7.797174002685883e-6	NaN	NaN	0
8.0	0.0	32	4	ZZ onsite	0.468607662006662	1.0691808030424133	0.06989130487905221	0.06409770756102501	0.07219374898754705	0.853419151317037	0.08188195760108571	0.08460430302903113	32
8.0	0.0	32	4	n	0.468607662006662	1.0691808030424133	1.4216254173859966e-8	1.3734405231169422e-8	3.2200682564820227e-8	0.9999999999951864	1.4216254178562496e-8	3.2200683398995253e-8	32
8.0	0.0	32	8	SzSz r=1	0.9083993786433069	1.0691808030424133	0.0013583862955108272	0.0015230962687964697	0.003225508116667136	0.15224764297819113	0.01127450902411788	0.02112610914465529	31
8.0	0.0	32	8	hop up r=1	0.9083993786433069	1.0691808030424133	0.01706285504148286	0.013817042717477626	0.02068767644449665	0.3380213982163198	0.057390750415600295	0.06553826206010605	31
8.0	0.0	32	8	DoubleOcc	0.9083993786433069	1.0691808030424133	0.0018353287161325255	0.001419436789445761	0.002184947159385525	0.0366452122080585	0.05005708835787125	0.059610057408445744	32
8.0	0.0	32	8	ZZ up-up r=1	0.9083993786433069	1.0691808030424133	0.005679745764848088	0.006315971847112901	0.013448668745317027	0.6472019574289244	0.010882371583932491	0.02072203815199811	31
8.0	0.0	32	8	Sz	0.9083993786433069	1.0691808030424133	3.712100903382337e-7	3.4726215076210537e-7	6.475576566702945e-7	7.797174002685883e-6	NaN	NaN	0
8.0	0.0	32	8	ZZ onsite	0.9083993786433069	1.0691808030424133	0.007341331800218398	0.005677747204679461	0.008739810794915592	0.853419151317037	0.008603059670855381	0.010241357790762162	32
8.0	0.0	32	8	n	0.9083993786433069	1.0691808030424133	1.0274912087826493e-8	1.1264544078765093e-8	4.597976277498361e-8	0.9999999999951864	1.0274912087293787e-8	4.597976276987188e-8	32
8.0	0.0	32	16	SzSz r=1	0.996134579855717	1.0691808030424133	0.00014601939731714864	0.00014882890179525232	0.00032895782538215623	0.15224764297819113	0.0010351072357029328	0.0028915265326731132	31
8.0	0.0	32	16	hop up r=1	0.996134579855717	1.0691808030424133	0.0005515830364462015	0.00048736661666029166	0.0009269214153824756	0.3380213982163198	0.0016524395435026744	0.0032769021841057705	31
8.0	0.0	32	16	DoubleOcc	0.996134579855717	1.0691808030424133	4.692969808654801e-5	4.132749759412201e-5	7.894668192548471e-5	0.0366452122080585	0.0012848285091408697	0.0021538352639648858	32
8.0	0.0	32	16	ZZ up-up r=1	0.996134579855717	1.0691808030424133	0.0006117099087205591	0.0006385468219789989	0.0013008197742189198	0.6472019574289244	0.0009671305083426144	0.0026742041561657686	31
8.0	0.0	32	16	Sz	0.996134579855717	1.0691808030424133	2.1426935370091882e-8	2.0247356185599825e-8	3.617008591250137e-8	7.797174002685883e-6	NaN	NaN	0
8.0	0.0	32	16	ZZ onsite	0.996134579855717	1.0691808030424133	0.00018771938250744524	0.0001653100097839741	0.00031578428274869896	0.853419151317037	0.00021983876894991563	0.0003700377388272584	32
8.0	0.0	32	16	n	0.996134579855717	1.0691808030424133	2.4603835635517157e-10	4.401969344591805e-10	1.2224741219313273e-9	0.9999999999951864	2.46038356370869e-10	1.2224741221027251e-9	32
8.0	0.0	32	32	SzSz r=1	0.9997193736607499	1.0691808030424133	6.815274236016133e-6	1.2323345258972413e-5	3.484071080908646e-5	0.15224764297819113	4.2061428319087604e-5	0.00030862424315274134	31
8.0	0.0	32	32	hop up r=1	0.9997193736607499	1.0691808030424133	4.4752819297388946e-5	4.8340177362506166e-5	0.0001327474845910781	0.3380213982163198	0.00013075945437896792	0.00046979841602915747	31
8.0	0.0	32	32	DoubleOcc	0.9997193736607499	1.0691808030424133	5.602401777868304e-6	5.287048643620035e-6	1.31230558170492e-5	0.0366452122080585	0.00015283769108063295	0.00035819697991831237	32
8.0	0.0	32	32	ZZ up-up r=1	0.9997193736607499	1.0691808030424133	4.450976003778084e-5	7.715948898284931e-5	0.00022055507514978645	0.6472019574289244	7.182385101180568e-5	0.00045684990117512655	31
8.0	0.0	32	32	Sz	0.9997193736607499	1.0691808030424133	2.1648880622199274e-9	1.8637034101317423e-9	3.6100156058926913e-9	7.797174002685883e-6	NaN	NaN	0
8.0	0.0	32	32	ZZ onsite	0.9997193736607499	1.0691808030424133	2.2409623109953536e-5	2.1148181136167177e-5	5.248917909694839e-5	0.853419151317037	2.625999679449098e-5	6.150203757789524e-5	32
8.0	0.0	32	32	n	0.9997193736607499	1.0691808030424133	2.352893435642045e-10	4.1790752108861184e-10	1.6415246939516237e-9	0.9999999999951864	2.352893435953098e-10	1.6415246936263422e-9	32
8.0	0.0	64	4	SzSz r=1	0.1719609577837056	1.1373223028679893	0.006046609471683534	0.006244604251828964	0.011645771506422486	0.14653851950693764	0.046176615159485644	0.07763529180262228	63
8.0	0.0	64	4	hop up r=1	0.1719609577837056	1.1373223028679893	0.027932720918631693	0.15049108608389677	0.29084004126034113	0.3298122305502315	0.08322730632552487	1.0	63
8.0	0.0	64	4	DoubleOcc	0.1719609577837056	1.1373223028679893	0.018278613908241356	0.017281475630758894	0.018549276837571765	0.03664052807918462	0.4992110613320472	0.5063122070883929	64
8.0	0.0	64	4	ZZ up-up r=1	0.1719609577837056	1.1373223028679893	0.04195284433220092	0.04034258033573535	0.06083280183112305	0.6233430295153699	0.06536255739031586	0.14955863905497804	63
8.0	0.0	64	4	Sz	0.1719609577837056	1.1373223028679893	0.004589767018758902	0.004428035072009504	0.008440175140150268	0.019688553071927226	0.24494087674197224	0.38940370684782655	64
8.0	0.0	64	4	ZZ onsite	0.1719609577837056	1.1373223028679893	0.07310968251085365	0.06912590252303147	0.07414716360606999	0.8534388230081933	0.08566486767784226	0.08688172215611704	64
8.0	0.0	64	4	n	0.1719609577837056	1.1373223028679893	2.9007217520804485e-5	2.9042295187554912e-5	5.014877156850339e-5	0.9999999858890728	2.9007222899841642e-5	5.014869690953888e-5	64
8.0	0.0	64	8	SzSz r=1	0.7671361470294261	1.1373223028679893	0.0007799505181791955	0.0009466296085058101	0.002194264110833982	0.14653851950693764	0.0052524884141094	0.01843024012898499	63
8.0	0.0	64	8	hop up r=1	0.7671361470294261	1.1373223028679893	0.021835896131478905	0.019259904260224975	0.025641821651537333	0.3298122305502315	0.07242776868493853	0.07927579242989348	63
8.0	0.0	64	8	DoubleOcc	0.7671361470294261	1.1373223028679893	0.0022319710632990597	0.001931844985947942	0.0027117673513711305	0.03664052807918462	0.06087924041691745	0.07401703272005382	64
8.0	0.0	64	8	ZZ up-up r=1	0.7671361470294261	1.1373223028679893	0.002635140803068592	0.0040196238366820465	0.008997121625874183	0.6233430295153699	0.004226399573877659	0.017686823118614903	63
8.0	0.0	64	8	Sz	0.7671361470294261	1.1373223028679893	0.0030806105953811915	0.0029460937037534734	0.004808822762044602	0.019688553071927226	0.16660897239492112	0.22411556248974038	64
8.0	0.0	64	8	ZZ onsite	0.7671361470294261	1.1373223028679893	0.009129214847334033	0.007727241733376329	0.010084760229694179	0.8534388230081933	0.010696762782845357	0.011816680769923784	64
8.0	0.0	64	8	n	0.7671361470294261	1.1373223028679893	0.00035204211430839294	0.00030256837550089906	0.0005345812118707771	0.9999999858890728	0.00035204210345828697	0.0005345855032152367	64
8.0	0.0	64	16	SzSz r=1	0.9826037757853577	1.1373223028679893	0.00018371145542286915	0.0002088112225500638	0.00042598680578825876	0.14653851950693764	0.0012651637482622336	0.0035718530190044224	63
8.0	0.0	64	16	hop up r=1	0.9826037757853577	1.1373223028679893	0.0010397326200442536	0.0009319681070574211	0.0015826821977693029	0.3298122305502315	0.0032342290578203235	0.0054417617014178195	63
8.0	0.0	64	16	DoubleOcc	0.9826037757853577	1.1373223028679893	5.534187820255276e-5	6.265323552386058e-5	0.00011519109998303634	0.03664052807918462	0.0015101129165827113	0.003143653159596413	64
8.0	0.0	64	16	ZZ up-up r=1	0.9826037757853577	1.1373223028679893	0.0004792100580482961	0.0007350846039492254	0.0016379780908158947	0.6233430295153699	0.0007642741256197926	0.003389274913114779	63
8.0	0.0	64	16	Sz	0.9826037757853577	1.1373223028679893	0.0003240836769627213	0.0003248028656288674	0.0005417697829131901	0.019688553071927226	0.017212623731513443	0.02495698234492976	64
8.0	0.0	64	16	ZZ onsite	0.9826037757853577	1.1373223028679893	0.0001720541460789593	0.000250627757848107	0.0005322535243657001	0.8534388230081933	0.00020159484338717535	0.0006236594036486345	64
8.0	0.0	64	16	n	0.9826037757853577	1.1373223028679893	2.8688643830154792e-5	2.2489889449847644e-5	4.805517302253204e-5	0.9999999858890728	2.86886440231574e-5	4.8055176116820895e-5	64
8.0	0.0	64	32	SzSz r=1	0.9988782902654243	1.1373223028679893	1.5243259178482349e-5	1.8528608768057807e-5	3.709630529283303e-5	0.14653851950693764	0.00010470541905107999	0.0003113877012404335	63
8.0	0.0	64	32	hop up r=1	0.9988782902654243	1.1373223028679893	9.6650156514555e-5	0.00010184144081252516	0.00020126289948296794	0.3298122305502315	0.00029999805637075273	0.0006925268875232399	63
8.0	0.0	64	32	DoubleOcc	0.9988782902654243	1.1373223028679893	1.2603511735875816e-5	1.0026718846184186e-5	1.5998434505087866e-5	0.03664052807918462	0.00034429799835831906	0.00043659026760539015	64
8.0	0.0	64	32	ZZ up-up r=1	0.9988782902654243	1.1373223028679893	2.5248957848167386e-5	9.996554659622235e-5	0.0002563685290992712	0.6233430295153699	3.882440679633436e-5	0.0005038166664117961	63
8.0	0.0	64	32	Sz	0.9988782902654243	1.1373223028679893	1.781636925917568e-5	1.9384910597231126e-5	3.3603425000500176e-5	0.019688553071927226	0.0010084525698201556	0.0015213805677682219	64
8.0	0.0	64	32	ZZ onsite	0.9988782902654243	1.1373223028679893	5.085323439824041e-5	4.009923424912534e-5	6.35109270535894e-5	0.8534388230081933	5.9586010591946396e-5	7.44192845487615e-5	64
8.0	0.0	64	32	n	0.9988782902654243	1.1373223028679893	2.5558878052889256e-7	3.123779172796437e-7	2.4215170768560057e-6	0.9999999858890728	2.555890011507033e-7	2.421515191444399e-6	64
8.0	0.0	128	4	SzSz r=1	0.02043192392449382	1.0997656249439425	0.005252013759341492	0.004682011238707531	0.011751242149870111	0.1393280294886513	0.04214725901711107	0.07798040232147473	127
8.0	0.0	128	4	hop up r=1	0.02043192392449382	1.0997656249439425	0.027543572089935853	0.1566813571240787	0.30124522857539837	0.31934736032932964	0.08257416777215802	1.0	127
8.0	0.0	128	4	DoubleOcc	0.02043192392449382	1.0997656249439425	0.018763237688800255	0.018114698945863122	0.018979827954761358	0.03663418434630318	0.5120821980053283	0.5179704126758037	128
8.0	0.0	128	4	ZZ up-up r=1	0.02043192392449382	1.0997656249439425	0.04203470939855708	0.03491992346989102	0.06254414363065824	0.5932068457994786	0.0660807689097564	0.14975409587493885	127
8.0	0.0	128	4	Sz	0.02043192392449382	1.0997656249439425	0.02018855513213781	0.01775050955507605	0.030602623202678605	0.05590615994568979	0.3556220675060943	0.46474262694522317	128
8.0	0.0	128	4	ZZ onsite	0.02043192392449382	1.0997656249439425	0.07505470267844855	0.07245879578344348	0.07565919105367691	0.8534618405399145	0.08794281884125991	0.08865345362421874	128
8.0	0.0	128	4	n	0.02043192392449382	1.0997656249439425	9.099194605044492e-5	8.366246824492891e-5	0.0001308804491113591	0.9999999806823748	9.09919185804865e-5	0.00013088041514805194	128
8.0	0.0	128	8	SzSz r=1	0.5475786701143363	1.0997656249439425	0.001282116302922895	0.001110418346650595	0.0024671961666287434	0.1393280294886513	0.009722112273331503	0.020076826250631487	127
8.0	0.0	128	8	hop up r=1	0.5475786701143363	1.0997656249439425	0.01656523844387059	0.017618952732198438	0.03277408134337717	0.31934736032932964	0.05170295366189089	0.10170215587594666	127
8.0	0.0	128	8	DoubleOcc	0.5475786701143363	1.0997656249439425	0.0022867144955657365	0.0019592457583222688	0.002958422850314252	0.03663418434630318	0.0624169986754346	0.0806979145219709	128
8.0	0.0	128	8	ZZ up-up r=1	0.5475786701143363	1.0997656249439425	0.004601587912383076	0.0047241046205527	0.00973617833866558	0.5932068457994786	0.007508201737177087	0.018640688225937948	127
8.0	0.0	128	8	Sz	0.5475786701143363	1.0997656249439425	0.009352570332447959	0.007670625581994596	0.011871465870512035	0.05590615994568979	0.1559007153075448	0.1850615364769477	128
8.0	0.0	128	8	ZZ onsite	0.5475786701143363	1.0997656249439425	0.007885789459373016	0.00783687061914027	0.010882464372527823	0.8534618405399145	0.00923981448309602	0.012749844784626959	128
8.0	0.0	128	8	n	0.5475786701143363	1.0997656249439425	0.000541258447811277	0.0005970052189029308	0.0010641691796278163	0.9999999806823748	0.0005412582281066828	0.0010641684471878752	128
8.0	0.0	128	16	SzSz r=1	0.9461352013158285	1.0997656249439425	0.0002737301034184819	0.000255012133050025	0.00046629985010275543	0.1393280294886513	0.0020626515357646917	0.003848768405844592	127
8.0	0.0	128	16	hop up r=1	0.9461352013158285	1.0997656249439425	0.001623886884838499	0.0014127268521538043	0.0023840411173073894	0.31934736032932964	0.005080412136953326	0.00793244321007642	127
8.0	0.0	128	16	DoubleOcc	0.9461352013158285	1.0997656249439425	7.116180515780168e-5	9.77681699884745e-5	0.00029124554865661567	0.03663418434630318	0.0019412972386591305	0.007951754519831997	128
8.0	0.0	128	16	ZZ up-up r=1	0.9461352013158285	1.0997656249439425	0.0009513344688368841	0.0009723343259700653	0.002543544989549007	0.5932068457994786	0.0016771962499668783	0.00479959616780551	127
8.0	0.0	128	16	Sz	0.9461352013158285	1.0997656249439425	0.0011314684772051366	0.0009474867469894112	0.0015212529807080571	0.05590615994568979	0.01952084629233938	0.02298631235160376	128
8.0	0.0	128	16	ZZ onsite	0.9461352013158285	1.0997656249439425	0.00046282833871569284	0.0003910866962711151	0.0009427059100057811	0.8534618405399145	0.000542341250894528	0.0011045237386542643	128
8.0	0.0	128	16	n	0.9461352013158285	1.0997656249439425	7.018951178183741e-5	8.549566745498852e-5	0.0002033272276696918	0.9999999806823748	7.01894663434725e-5	0.0002033267735742611	128
8.0	0.0	128	32	SzSz r=1	0.9970116361286264	1.0997656249439425	9.878040829774948e-6	1.5764772370432836e-5	4.783516785167308e-5	0.1393280294886513	7.47163425815866e-5	0.00039273678726385586	127
8.0	0.0	128	32	hop up r=1	0.9970116361286264	1.0997656249439425	0.00013371105054599264	0.00012342595847873958	0.0001901794272202717	0.31934736032932964	0.0004247099585218177	0.0006399445187110542	127
8.0	0.0	128	32	DoubleOcc	0.9970116361286264	1.0997656249439425	1.2400177815924396e-5	1.1203598297021512e-5	1.784215545186374e-5	0.03663418434630318	0.00033853482912232183	0.0004867407056211703	128
8.0	0.0	128	32	ZZ up-up r=1	0.9970116361286264	1.0997656249439425	7.257219969181161e-5	0.00011325254503688159	0.00026326436965373734	0.5932068457994786	0.00012240858593069417	0.0005000242279036057	127
8.0	0.0	128	32	Sz	0.9970116361286264	1.0997656249439425	7.030518118888301e-5	5.9382672311549445e-5	8.599865472860846e-5	0.05590615994568979	0.0011667848994621989	0.001376233514122107	128
8.0	0.0	128	32	ZZ onsite	0.9970116361286264	1.0997656249439425	5.022915347274726e-5	4.480863523850971e-5	6.856881818928517e-5	0.8534618405399145	5.88460778423246e-5	8.035112053946967e-5	128
8.0	0.0	128	32	n	0.9970116361286264	1.0997656249439425	1.113334072044836e-6	1.3447263120872077e-6	4.247018232539368e-6	0.9999999806823748	1.113334170092304e-6	4.247025285984615e-6	128
4.0	0.125	8	4	SzSz r=1	0.7419358836055774	1.2936235971166425	0.020439821262591105	0.020480629797442258	0.026647999135589864	0.0798397001291373	0.2560107469032395	0.3960356086214258	7
4.0	0.125	8	4	hop up r=1	0.7419358836055774	1.2936235971166425	0.11332393139664876	0.13289125113645303	0.24523882029938648	0.651270260222979	0.17400446214659487	0.5943364973221583	7
4.0	0.125	8	4	DoubleOcc	0.7419358836055774	1.2936235971166425	0.003521777123762164	0.01284841916783001	0.0491978947488195	0.07170986204252847	0.048946581394415115	0.6543968992129183	8
4.0	0.125	8	4	ZZ up-up r=1	0.7419358836055774	1.2936235971166425	0.10260948226601707	0.1273474408480936	0.21452563393585625	0.5869187031080839	0.14838709181741264	0.7578632250671047	7
4.0	0.125	8	4	Sz	0.7419358836055774	1.2936235971166425	0.008042722523821447	0.010937732572710761	0.02098126069762611	0.09095524319204773	0.1601058020722612	0.3116379712178485	8
4.0	0.125	8	4	ZZ onsite	0.7419358836055774	1.2936235971166425	0.04593421491543795	0.0680358981199236	0.2379326710869659	0.4398656676572525	0.0871767028313781	0.6333040919880818	8
4.0	0.125	8	4	n	0.7419358836055774	1.2936235971166425	0.010412758447809922	0.013188093979050616	0.02654675944135021	0.8734383384829429	0.011911728286643851	0.02901175798663534	8
4.0	0.125	8	8	SzSz r=1	0.9653992717411763	1.2936235971166425	0.0026725624194349346	0.003048083004603075	0.003917566539466136	0.0798397001291373	0.03347410384709827	0.05822185151230721	7
4.0	0.125	8	8	hop up r=1	0.9653992717411763	1.2936235971166425	0.016575910880004208	0.01923672168419203	0.04436012131962713	0.651270260222979	0.03218430738008295	0.10750679301794529	7
4.0	0.125	8	8	DoubleOcc	0.9653992717411763	1.2936235971166425	0.0015373066208251504	0.0016688596694694694	0.004890157287830002	0.07170986204252847	0.019418382393454947	0.07166198469685199	8
4.0	0.125	8	8	ZZ up-up r=1	0.9653992717411763	1.2936235971166425	0.022871003398827527	0.02803920408953459	0.06181610288988368	0.5869187031080839	0.044177472628094495	0.22688153952078194	7
4.0	0.125	8	8	Sz	0.9653992717411763	1.2936235971166425	0.0022282060578128933	0.002211013811377018	0.003169653442632314	0.09095524319204773	0.03048443026075817	0.1525107169695612	8
4.0	0.125	8	8	ZZ onsite	0.9653992717411763	1.2936235971166425	0.005793242331707332	0.005947347087080702	0.010832852003971605	0.4398656676572525	0.012433802024792466	0.02686580635045278	8
4.0	0.125	8	8	n	0.9653992717411763	1.2936235971166425	0.002223824892987669	0.002558400059028687	0.004443547234805001	0.8734383384829429	0.0024393065342118705	0.005302000351220018	8
4.0	0.125	8	16	SzSz r=1	0.998823576716097	1.2936235971166425	0.00014315797253811047	0.00016003869366535854	0.00026285301206742384	0.0798397001291373	0.001116627493961883	0.003341999844853266	7
4.0	0.125	8	16	hop up r=1	0.998823576716097	1.2936235971166425	0.0002752321017577275	0.0006601114243578851	0.0029873083769088593	0.651270260222979	0.0005089781448170605	0.004586895117682908	7
4.0	0.125	8	16	DoubleOcc	0.998823576716097	1.2936235971166425	3.9103806959463194e-5	7.044756289484137e-5	0.00017732421704337586	0.07170986204252847	0.0005034461046450019	0.0025573739743157873	8
4.0	0.125	8	16	ZZ up-up r=1	0.998823576716097	1.2936235971166425	0.0004678600981393721	0.0006099361969674913	0.0016471287625976494	0.5869187031080839	0.0010044136785279975	0.0028064001901813547	7
4.0	0.125	8	16	Sz	0.998823576716097	1.2936235971166425	8.607026205234569e-5	7.854782488364402e-5	0.00016217008703024727	0.09095524319204773	0.0006975828553633736	0.002677956128030372	8
4.0	0.125	8	16	ZZ onsite	0.998823576716097	1.2936235971166425	0.00022243516963887933	0.0002954455393232927	0.0008372897252960088	0.4398656676572525	0.0004985038042465409	0.0022286094933147947	8
4.0	0.125	8	16	n	0.998823576716097	1.2936235971166425	9.093315531572e-5	9.47752403019364e-5	0.0001461715708716005	0.8734383384829429	0.00010277167158329723	0.00017441059566017278	8
4.0	0.125	8	32	SzSz r=1	0.9999826433049921	1.2936235971166425	2.4433334777640425e-6	6.6226379745896025e-6	2.788310528724358e-5	0.0798397001291373	2.0279040604019367e-5	0.00036234671225204287	7
4.0	0.125	8	32	hop up r=1	0.9999826433049921	1.2936235971166425	6.629131981683578e-6	1.7488979173387242e-5	7.311182743091615e-5	0.651270260222979	1.1157066636752919e-5	0.00016291429286900908	7
4.0	0.125	8	32	DoubleOcc	0.9999826433049921	1.2936235971166425	8.170295114143244e-7	1.258251710252109e-6	3.4191302234060084e-6	0.07170986204252847	1.1428920682251979e-5	4.547894229266289e-5	8
4.0	0.125	8	32	ZZ up-up r=1	0.9999826433049921	1.2936235971166425	1.3042058315870797e-5	5.7725238255090794e-5	0.0001974126347523142	0.5869187031080839	2.3500574341944174e-5	0.0006974074533541178	7
4.0	0.125	8	32	Sz	0.9999826433049921	1.2936235971166425	1.1494739026868261e-6	1.3917818494886894e-6	3.166496251344464e-6	0.09095524319204773	9.52464762082983e-6	5.2289162004550386e-5	8
4.0	0.125	8	32	ZZ onsite	0.9999826433049921	1.2936235971166425	3.808704482743952e-6	4.9208503155942496e-6	1.0485808319804502e-5	0.4398656676572525	8.788950931421166e-6	2.7910018791086873e-5	8
4.0	0.125	8	32	n	0.9999826433049921	1.2936235971166425	1.3197942379528094e-6	1.1657081457894236e-6	2.1739089027805747e-6	0.8734383384829429	1.448191528912741e-6	2.5935094757929893e-6	8
4.0	0.125	16	4	SzSz r=1	0.3688295372862062	1.4680260693245748	0.04048837961613939	0.03499446612011678	0.06589556054989895	0.07703851440569257	0.5022235295142057	0.930906775339416	15
4.0	0.125	16	4	hop up r=1	0.3688295372862062	1.4680260693245748	0.07805027051464425	0.10264101656665771	0.22342456424803336	0.5198745072936407	0.1518731173705304	0.4674769099769624	15
4.0	0.125	16	4	DoubleOcc	0.3688295372862062	1.4680260693245748	0.023559621746942698	0.020493273176412842	0.04220390759287708	0.07584372958766306	0.33833325993178637	0.520557790809643	16
4.0	0.125	16	4	ZZ up-up r=1	0.3688295372862062	1.4680260693245748	0.1411196402828825	0.15766339220360762	0.31544381690284234	0.38322015453245073	0.368246916593038	0.9064119912409924	15
4.0	0.125	16	4	Sz	0.3688295372862062	1.4680260693245748	0.003095654353342619	0.003314037099948453	0.007727693319697124	6.191823963275223e-10	NaN	NaN	0
4.0	0.125	16	4	ZZ onsite	0.3688295372862062	1.4680260693245748	0.06368591422083375	0.0753956774428248	0.17575293413586163	0.41949759688250077	0.15413888436659945	0.4678154743884562	16
4.0	0.125	16	4	n	0.3688295372862062	1.4680260693245748	0.010958472267812491	0.013203508785965157	0.033912330377212196	0.8748490478604968	0.011874851427845771	0.04103816681994647	16
4.0	0.125	16	8	SzSz r=1	0.7966425797986785	1.4680260693245748	0.0037418187466455866	0.0037964118566219166	0.008393407761794133	0.07703851440569257	0.043257920172072944	0.11857369654434044	15
4.0	0.125	16	8	hop up r=1	0.7966425797986785	1.4680260693245748	0.033993163937651394	0.0370545684880953	0.08682691701648199	0.5198745072936407	0.06901056607728007	0.1689510423589824	15
4.0	0.125	16	8	DoubleOcc	0.7966425797986785	1.4680260693245748	0.00410582699040965	0.004867380830528284	0.012482202316354121	0.07584372958766306	0.055793511410406005	0.15395985899980869	16
4.0	0.125	16	8	ZZ up-up r=1	0.7966425797986785	1.4680260693245748	0.033947368933802013	0.03453450384938291	0.08013145197585397	0.38322015453245073	0.09671236289443928	0.23025370798516182	15
