B	n_u	n_m	observable	pure	absA	prior	true	Delta	sd_std	sd_crm	G_emp	G_max	sd_std_theory	sd_crm_theory	nm_star
5000	100	50	ZZ onsite	true	2	chi4	-0.5988907157880141	0.1667218963897199	0.16453319446604997	0.05728315115066893	8.249986890726579	22.727604533307076	0.17276574022514893	0.05812133083335253	25.95665557985754
5000	100	50	ZZ onsite	true	2	chi8	-0.5988907157880141	0.0006586799742634986	0.16453319446604997	0.03451676705913876	22.722014685277337	22.727604533307076	0.17276574022514893	0.033976882548608485	1.6629726163126242e6
5000	100	50	ZZ onsite	true	2	chi32	-0.5988907157880141	0.000103719113789702	0.16453319446604997	0.03451312984835123	22.72680411539295	22.727604533307076	0.17276574022514893	0.03397638443963132	6.706816481044408e7
5000	100	50	ZZ onsite	true	2	exact	-0.5988907157880141	0.0	0.16453319446604997	0.03451252210347012	22.727604533307076	22.727604533307076	0.17276574022514893	0.03397637177476807	NaN
5000	100	50	ZZ up-up r=1	true	2	chi2	-0.43615457682117426	-0.07171029294962133	0.13210361179628685	0.04701088289938829	7.896462332416758	10.294672257426882	0.12913578018418018	0.04323162988375452	177.15392348562233
5000	100	50	ZZ up-up r=1	true	2	chi4	-0.43615457682117426	-0.13537199962080515	0.13210361179628685	0.05789264964649938	5.206939474541623	10.294672257426882	0.12913578018418018	0.05407060935220832	49.71140988142979
5000	100	50	ZZ up-up r=1	true	2	chi8	-0.43615457682117426	-0.009747202733221605	0.13210361179628685	0.04143903571608748	10.16272330949687	10.294672257426882	0.12913578018418018	0.03827773726465683	9588.568394630294
5000	100	50	ZZ up-up r=1	true	2	chi32	-0.43615457682117426	-0.0004756162267585684	0.13210361179628685	0.04118140086825579	10.290279036067696	10.294672257426882	0.12913578018418018	0.03817856244119085	4.0271744442134714e6
5000	100	50	ZZ up-up r=1	true	2	exact	-0.43615457682117426	0.0	0.13210361179628685	0.0411726129092438	10.294672257426882	10.294672257426882	0.12913578018418018	0.03817832543750834	NaN
5000	100	50	SzSz r=1	false	0	chi2	-0.0898879388012332	0.0012231321666550249	0.01629281120594237	0.0062960586596149	6.696602474112236	7.574912697493953	NaN	NaN	NaN
5000	100	50	SzSz r=1	false	0	chi4	-0.0898879388012332	-0.013452665049220033	0.01629281120594237	0.006917958294831882	5.546719081376995	7.574912697493953	NaN	NaN	NaN
5000	100	50	SzSz r=1	false	0	chi8	-0.0898879388012332	-0.0022027891418965467	0.01629281120594237	0.0059403744200476165	7.522538370758514	7.574912697493953	NaN	NaN	NaN
5000	100	50	SzSz r=1	false	0	chi32	-0.0898879388012332	-9.11205247974417e-5	0.01629281120594237	0.005920211010371398	7.57386705589069	7.574912697493953	NaN	NaN	NaN
5000	100	50	SzSz r=1	false	0	exact	-0.0898879388012332	0.0	0.01629281120594237	0.005919802383049474	7.574912697493953	7.574912697493953	NaN	NaN	NaN
5000	100	50	hop up r=1	false	0	chi2	0.4440883514173588	0.4440883514173588	0.16766997003377734	0.16766997003377734	1.0	13.026299240456254	NaN	NaN	NaN
5000	100	50	hop up r=1	false	0	chi4	0.4440883514173588	0.4440883514173588	0.16766997003377734	0.16766997003377734	1.0	13.026299240456254	NaN	NaN	NaN
5000	100	50	hop up r=1	false	0	chi8	0.4440883514173588	0.010882164287152052	0.16766997003377734	0.04655280157544832	12.972358106692859	13.026299240456254	NaN	NaN	NaN
5000	100	50	hop up r=1	false	0	chi32	0.4440883514173588	0.00036244009992458803	0.16766997003377734	0.0464540739992481	13.027556297628777	13.026299240456254	NaN	NaN	NaN
5000	100	50	hop up r=1	false	0	exact	0.4440883514173588	0.0	0.16766997003377734	0.04645631538865166	13.026299240456254	13.026299240456254	NaN	NaN	NaN
5000	50	100	n	false	0	chi2	0.9999999999890202	-1.0976997089073848e-11	0.015626790110989927	0.015626790271325203	0.9999999794794359	0.9999999980441648	NaN	NaN	NaN
5000	50	100	n	false	0	chi4	0.9999999999890202	-5.295314187137024e-10	0.015626790110989927	0.015626790390315157	0.9999999642504673	0.9999999980441648	NaN	NaN	NaN
5000	50	100	n	false	0	chi8	0.9999999999890202	7.150757763696447e-11	0.015626790110989927	0.015626790156907967	0.9999999941231639	0.9999999980441648	NaN	NaN	NaN
5000	50	100	n	false	0	chi32	0.9999999999890202	-3.9698211384830984e-10	0.015626790110989927	0.01562679012664986	0.9999999979957582	0.9999999980441648	NaN	NaN	NaN
5000	50	100	n	false	0	exact	0.9999999999890202	0.0	0.015626790110989927	0.01562679012627164	0.9999999980441648	0.9999999980441648	NaN	NaN	NaN
5000	50	100	Sz	false	0	chi2	1.498873095084896e-9	-1.4229547179445134e-8	0.00946523330622935	0.009465233294138644	1.0000000025547613	1.0000000002340503	NaN	NaN	NaN
5000	50	100	Sz	false	0	chi4	1.498873095084896e-9	-2.5912613312029098e-8	0.00946523330622935	0.009465233283054195	1.0000000048969009	1.0000000002340503	NaN	NaN	NaN
5000	50	100	Sz	false	0	chi8	1.498873095084896e-9	-3.0038820458822e-9	0.00946523330622935	0.009465233303102609	1.0000000006606788	1.0000000002340503	NaN	NaN	NaN
5000	50	100	Sz	false	0	chi32	1.498873095084896e-9	-4.5203188414610906e-11	0.00946523330622935	0.00946523330347635	1.0000000005817076	1.0000000002340503	NaN	NaN	NaN
5000	50	100	Sz	false	0	exact	1.498873095084896e-9	0.0	0.00946523330622935	0.009465233305121678	1.0000000002340503	1.0000000002340503	NaN	NaN	NaN
5000	50	100	DoubleOcc	false	0	chi2	0.10027732104750578	0.10027732104750578	0.0641675082868023	0.042123430708087765	2.32050699178835	30.07594935886176	NaN	NaN	NaN
5000	50	100	DoubleOcc	false	0	chi4	0.10027732104750578	0.04168047383266396	0.0641675082868023	0.019956557478977476	10.33853723287119	30.07594935886176	NaN	NaN	NaN
5000	50	100	DoubleOcc	false	0	chi8	0.10027732104750578	0.000164670029318692	0.0641675082868023	0.01169450313393364	30.106952786895214	30.07594935886176	NaN	NaN	NaN
5000	50	100	DoubleOcc	false	0	chi32	0.10027732104750578	2.5929579957395532e-5	0.0641675082868023	0.011699554077883353	30.08096278686324	30.07594935886176	NaN	NaN	NaN
